,base,TYRt2r_REV_CPLX_dummy_s,4FE4St_s,HISt2r_FWD_BSU39390-MONOMER_s,PSER_Lt6_FWD_CPLX_dummy_s,PYDX5Pt_s,ASNt2r_FWD_CPLX_dummy_s,CBL1t_s,ASPt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
formation_BSU16020-MONOMER,1.2296507292765784e-12,1.2277092347784564e-12,1.2286121602670837e-12,1.227519672226758e-12,1.2276868744325113e-12,1.2276727146383145e-12,1.2277693991176493e-12,1.2276727146383145e-12,1.2325784136371864e-12,1.2276766133411085e-12,1.2279960325431484e-12,0.0,0.0
formation_BSU40850-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02460-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13550-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37100-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24310-MONOMER,6.168584784799395e-08,6.156119492567656e-08,6.15224838080817e-08,6.155782920580998e-08,6.15596271835912e-08,6.156507257431189e-08,6.15650896950492e-08,6.156507257431189e-08,6.160924298077623e-08,6.156952878273698e-08,6.157032122880844e-08,0.0,0.0
formation_BSU39780-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27320-MONOMER,2.4322816365583535e-11,2.4290146329779776e-11,2.4316444821796874e-11,2.4287113865869002e-11,2.4291336337597595e-11,2.4289508102802803e-11,2.4294903762769914e-11,2.4289508102802803e-11,2.441106007551604e-11,2.4289584305490356e-11,2.4297854200660185e-11,0.0,0.0
formation_BSU06310-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01010-MONOMER,2.4322816365583535e-11,2.4290146329779776e-11,2.4316444821796874e-11,2.4287113865869002e-11,2.4291336337597595e-11,2.4289508102802803e-11,2.4294903762769914e-11,2.4289508102802803e-11,2.441106007551604e-11,2.4289584305490356e-11,2.4297854200660185e-11,0.0,0.0
formation_BSU01580-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16630-MONOMER,9.617423160774988e-10,9.602591363515303e-10,9.607343175223735e-10,9.601619752224906e-10,9.602935758993522e-10,9.60236410743594e-10,9.604654838544876e-10,9.60236410743594e-10,9.645681735289527e-10,9.602389741671764e-10,9.605199138857098e-10,0.0,0.0
formation_BSU32510-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16040-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU14180-MONOMER,4.5598852520420215e-08,4.5533422938192814e-08,4.557376890877101e-08,4.552650307616944e-08,4.553399910515609e-08,4.5532018178448977e-08,4.553692806167683e-08,4.5532018178448977e-08,9.877282472990496e-08,4.55321592038778e-08,4.554566732546652e-08,0.0,0.0
formation_BSU01780-MONOMER,2.3861142214420577e-08,2.3810431972156397e-08,2.3774315029980552e-08,2.380909381878761e-08,2.3807755703022184e-08,2.381143561186019e-08,2.380742117995636e-08,2.381143561186019e-08,2.3776320807603736e-08,2.381143561186019e-08,2.3808090228438224e-08,0.0,0.0
formation_BSU32100-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36000-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40320-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38550-MONOMER,5.221332302544271e-07,5.184383000646989e-07,5.344947592635132e-07,5.183929835014708e-07,5.184063230949826e-07,5.184487712826375e-07,5.279304497039045e-07,5.184487712826375e-07,5.188874064184212e-07,5.184561833013228e-07,5.184702434290357e-07,0.0,0.0
formation_BSU25160-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25500-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37070-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU38860-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06730-MONOMER,1.2296507292765784e-12,1.2277092347784564e-12,1.2286121602670837e-12,1.227519672226758e-12,1.2276868744325113e-12,1.2276727146383145e-12,1.2277693991176493e-12,1.2276727146383145e-12,1.2325784136371864e-12,1.2276766133411085e-12,1.2279960325431484e-12,0.0,0.0
formation_BSU30980-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40070-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02290-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30950-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15560-MONOMER,6.230820104822689e-08,6.216066894208228e-08,6.210934259513435e-08,6.216031178975012e-08,6.21606464530013e-08,6.216745263809111e-08,6.217213628317776e-08,6.216745263809111e-08,6.220087618256827e-08,6.217599139210008e-08,6.217399218978694e-08,0.0,0.0
formation_BSU25020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17150-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31980-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13130-MONOMER,1.9550514657309536e-08,1.9530075613230457e-08,1.954826026093688e-08,1.952719333741894e-08,1.9529597439056634e-08,1.9529478938882804e-08,1.9530201005584546e-08,1.9529478938882804e-08,1.9593642818381355e-08,1.9529539984340726e-08,1.9533955308160453e-08,0.0,0.0
formation_BSU11880-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU20020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36010-MONOMER,1.2237462207461962e-07,1.221666665439887e-07,1.7954125718754002e-07,1.2215491854965288e-07,1.2216015672429325e-07,1.221667212553147e-07,1.2216768720765859e-07,1.221667212553147e-07,1.2239714228599958e-07,1.221648127113708e-07,1.2218005908829337e-07,0.0,0.0
formation_BSU01400-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU37790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22440-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12910-MONOMER,7.325881706024558e-09,7.318222878534226e-09,7.325036948664764e-09,7.317142844989871e-09,7.3180436992392706e-09,7.317999295382347e-09,7.318269864998215e-09,7.317999295382347e-09,7.3420424982977376e-09,7.31802217006423e-09,7.319676660524665e-09,0.0,0.0
formation_BSU34890-MONOMER,8.684789686781567e-09,8.670075862620231e-09,8.66660256793383e-09,8.669092160313751e-09,8.669524930183852e-09,8.670141172361847e-09,8.66959675621817e-09,8.670141172361847e-09,8.677432822433662e-09,8.669502139996455e-09,1.6211672848396456e-08,0.0,0.0
formation_BSU33440-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01170-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU37010-MONOMER,2.2169800145641426e-11,2.216335028329998e-11,2.222074301571572e-11,2.216349100765327e-11,2.2162208584047973e-11,2.216371560731505e-11,2.216300385989391e-11,2.216371560731505e-11,2.215353776053746e-11,2.216373994934414e-11,2.2160693015203632e-11,0.0,0.0
formation_BSU22070-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00990-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU01320-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU38560-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18480-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14530-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34920-MONOMER,8.684789686781567e-09,8.670075862620231e-09,8.66660256793383e-09,8.669092160313751e-09,8.669524930183852e-09,8.670141172361847e-09,8.66959675621817e-09,8.670141172361847e-09,8.677432822433662e-09,8.669502139996455e-09,8.670677701986627e-09,0.0,0.0
formation_BSU09240-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09530-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01350-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU12330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01440-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU05860-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11200-MONOMER,4.3299455803955445e-08,4.3214551123184285e-08,4.319296069047013e-08,4.321023032663261e-08,4.321139310550961e-08,4.3214987951133415e-08,4.3214559578341135e-08,4.3214987951133415e-08,4.3270274521933e-08,4.321473450890493e-08,4.3217416247959766e-08,0.0,0.0
formation_BSU26600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31650-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39700-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37660-MONOMER,8.099583334092617e-09,8.087961279490949e-09,8.095127809629982e-09,8.086732125772801e-09,8.088063622249054e-09,8.087711756356467e-09,8.088583883749296e-09,8.087711756356467e-09,1.7544711781624815e-08,8.087736806267812e-09,8.090136212183691e-09,0.0,0.0
formation_BSU35290-MONOMER,9.395720794044007e-10,9.380953506902415e-10,9.385131392652446e-10,9.379980488942405e-10,9.381309319452717e-10,9.380722597598314e-10,9.383020445482101e-10,9.380722597598314e-10,9.424141986994251e-10,9.380747988402065e-10,9.383587853916714e-10,0.0,0.0
formation_BSU23850-MONOMER,9.395725244160064e-10,5.279865705643981e-10,5.040028568307087e-10,5.02947613993734e-10,5.153165535992214e-10,5.297004311865631e-10,5.312652824978699e-10,5.297004311865631e-10,9.773686544893686e-10,5.300815284828146e-10,5.532301736614627e-10,0.0,0.0
formation_BSU11650-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34570-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01260-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU34900-MONOMER,4.0431795132816075e-08,4.036329533655539e-08,4.0347125510427064e-08,4.0358715738020286e-08,4.0360730486029014e-08,4.036359938422821e-08,4.036106487011999e-08,4.036359938422821e-08,4.039754545690428e-08,4.0360624386949915e-08,4.0366097182868617e-08,0.0,0.0
formation_BSU18540-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU20250-MONOMER,1.2083857956976158e-11,1.206477876385165e-11,1.207365187154844e-11,1.2062915920286281e-11,1.2064559027272931e-11,1.2064419878051367e-11,1.20653700027389e-11,1.2064419878051367e-11,1.2112628502232744e-11,1.2064458190858134e-11,1.2067597144200154e-11,0.0,0.0
formation_BSU06490-MONOMER,2.9552188856502242e-08,2.9482803036402985e-08,2.945697955873192e-08,2.9482700913941652e-08,2.9482706069816107e-08,2.9486033580677578e-08,2.948762467475849e-08,2.9486033580677578e-08,2.949631698104201e-08,2.9489889053495007e-08,2.9488516237544284e-08,0.0,0.0
formation_BSU01420-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU05990-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39540-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28500-MONOMER,2.111136426394631e-09,2.6714321056829105e-08,2.6702569297445555e-08,2.6712757762139468e-08,2.6712617994403352e-08,2.6714796387183127e-08,2.671433625165369e-08,2.6714796387183127e-08,2.6748559926285693e-08,2.6715133137600788e-08,2.67156761732713e-08,0.0,0.0
formation_BSU28140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04360-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-124,1.1881297871332409e-13,1.1843442391639174e-13,1.1816505459112787e-13,1.1842443997979042e-13,1.1841445660725884e-13,1.184419122350815e-13,1.1841196085170777e-13,1.184419122350815e-13,1.181800088790367e-13,1.1844191223503716e-13,1.1841695240208554e-13,0.0,0.0
formation_CPLX8J2-125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-126,1.50329489182017e-08,8.618258913789021e-09,5.85093067548848e-09,8.62165220074117e-09,8.617107336669335e-09,8.618461937226737e-09,8.616476466165044e-09,8.618461937226737e-09,1.7467137752464942e-08,8.618794424814101e-09,9.204322040531361e-09,0.0,0.0
formation_BSU06240-MONOMER,1.7336498488013928e-09,1.729972321278763e-09,1.7273530796101619e-09,1.7298752772657337e-09,1.729778235949773e-09,1.7300451060584833e-09,1.7297539760422012e-09,1.7300451060584833e-09,1.7274985414534574e-09,1.7300451060584833e-09,1.7298024960259128e-09,0.0,0.0
formation_BSU02480-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11870-MONOMER,1.0856864207569474e-08,2.1839805137263016e-08,4.4808216418275076e-08,2.183749306480347e-08,2.1839141410324974e-08,2.1839572985397958e-08,2.184105158977661e-08,2.1839572985397958e-08,2.1899657722548238e-08,2.1839505884326094e-08,2.1843161589617293e-08,0.0,0.0
formation_CPLX-7445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-12,1.414236159964735e-08,1.412438382794311e-08,1.4137784920106787e-08,1.4122235889644287e-08,1.4124202456045872e-08,1.4123960149843684e-08,1.4124250950779013e-08,1.4123960149843684e-08,1.4173762826694742e-08,1.4124008841776569e-08,1.41272822675782e-08,0.0,0.0
formation_CPLX8J2-15,6.466885185093468e-07,6.475223286098102e-07,6.47088584556429e-07,6.475998277867955e-07,6.475296997382184e-07,6.475263272065007e-07,6.474567923705562e-07,6.475263272065007e-07,6.453044797239395e-07,6.475274398356243e-07,6.473845112798837e-07,0.0,0.0
formation_CPLX8J2-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23280-MONOMER,1.0453422085726086e-13,1.0420116018343849e-13,1.039641632421595e-13,1.0419237610071445e-13,1.0418359251427115e-13,1.042077485677063e-13,1.041813966947167e-13,1.042077485677063e-13,1.0397732034714881e-13,1.0420774856766729e-13,1.0418578836838114e-13,0.0,0.0
formation_BSU01130-MONOMER,1.7098454214643217e-07,1.7075412430684718e-07,1.7090806010572466e-07,1.707287784905177e-07,1.707530782123911e-07,1.7074825837527993e-07,1.7076476374551e-07,1.7074825837527993e-07,1.714578518374305e-07,1.7074880086109103e-07,1.70795823976565e-07,0.0,0.0
formation_BSU16750-MONOMER,9.682808168867244e-08,1.3025375379404987e-07,2.0039337873958614e-07,1.3023684356736603e-07,1.3025167169546224e-07,1.3025096212450152e-07,1.3026047614953814e-07,1.3025096212450152e-07,1.6950937376864332e-07,1.3025096183214135e-07,1.302794488625716e-07,0.0,0.0
formation_BSU18800-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01770-MONOMER,4.036595946861767e-08,4.028017281324781e-08,4.0219073683503745e-08,4.027790905553823e-08,4.0275645361442364e-08,4.028187067327649e-08,4.027507944785805e-08,4.028187067327649e-08,4.022246686298831e-08,4.028187067327649e-08,4.027621127900254e-08,0.0,0.0
formation_BSU39380-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16760-MONOMER,3.1733191643858173e-08,4.2687692035130446e-08,6.567435170459926e-08,4.2682150094665024e-08,4.268700967488587e-08,4.268677712921432e-08,4.268989513356313e-08,4.268677712921432e-08,5.5552824649835245e-08,4.268677703339996e-08,4.2696113006810165e-08,0.0,0.0
formation_BSU10790-MONOMER,1.7473022149355798e-08,1.7444111968792447e-08,1.743965279775312e-08,1.7441639776420432e-08,1.7443022927624843e-08,1.7444003821127154e-08,7.93756643047991e-09,1.7444003821127154e-08,1.7457042808109582e-08,1.744405976199778e-08,1.7444936784093305e-08,0.0,0.0
formation_BSU07810-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29620-MONOMER,3.117696201197716e-08,3.1124141810973666e-08,3.1111673256132426e-08,3.112061048200126e-08,3.1122164054429224e-08,3.1124376262170166e-08,3.1122421898041355e-08,3.1124376262170166e-08,3.1150552082828164e-08,3.1122082241416777e-08,3.1126302314997386e-08,0.0,0.0
formation_BSU10520-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01290-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU34870-MONOMER,3.3860935322131325e-08,3.3803567917020004e-08,3.379002596482859e-08,3.379973258175257e-08,3.3801419898672077e-08,3.3803822551733855e-08,3.38016999396161e-08,3.3803822551733855e-08,3.3832251805679884e-08,3.3801331042512136e-08,3.3805914415276707e-08,0.0,0.0
formation_CPLX-5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40190-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02340-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03280-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29470-MONOMER,1.0936632153093646e-08,1.0920939230285308e-08,1.093061598780625e-08,1.0919279539715992e-08,1.0921077420739405e-08,1.0920602306443311e-08,1.0921779914734081e-08,1.0920602306443311e-08,2.369011479640204e-08,1.0920636130611116e-08,1.0923875978737312e-08,0.0,0.0
formation_BSU22670-MONOMER,7.4014777341551424e-09,1.6013868957305878e-08,1.6006236791349812e-08,1.6012884151717913e-08,1.6012620557516094e-08,1.601386179361541e-08,1.6011803634526696e-08,1.601386179361541e-08,1.602332457965269e-08,1.6013905002404783e-08,1.601418254472785e-08,0.0,0.0
formation_BSU24170-MONOMER,1.337164300840902e-07,1.3343225288488774e-07,1.3322985567649304e-07,1.3342475395253272e-07,1.3341725523090474e-07,1.334378772224436e-07,1.334153805834239e-07,1.334378772224436e-07,1.332410959356937e-07,1.334378772224436e-07,1.3341912989155607e-07,0.0,0.0
formation_BSU23070-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36030-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23260-MONOMER,1.5802428122315666e-13,1.5752079372257687e-13,1.571625256741754e-13,1.5750751483316354e-13,1.574942366939773e-13,1.575307533767437e-13,1.5749091727566682e-13,1.575307533767437e-13,1.571824152571451e-13,1.5753075337668476e-13,1.574975561645254e-13,0.0,0.0
formation_BSU30800-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24900-MONOMER,2.6466731423871383e-06,2.6453067404834964e-06,2.6492622800168307e-06,2.644972621143215e-06,2.645407236108044e-06,2.6451723035932213e-06,2.64560364623315e-06,2.6451723035932213e-06,2.6577026217448406e-06,2.645180703829317e-06,2.6460548169323935e-06,0.0,0.0
formation_BSU22690-MONOMER,0.0,5.441690410505724e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.4605438537501625e-09,0.0,7.540995146409828e-09,0.0,0.0
formation_BSU22830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21770-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
