,base,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,CITt15_FWD_BSU07610-MONOMER_s,PYDX5Pt_s,4FE4St_s,ALAt2r_FWD_BSU27810-MONOMER_s,CBL1t_s,ASNt2r_FWD_CPLX_dummy_s,CITt11_FWD_BSU07610-MONOMER_s,METt3_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
transcription_TU8J2_130_from_BSU25200-MONOMER,2.4214183514120796e-10,2.0962251373951148e-10,2.0963483274146785e-10,2.096346366171761e-10,2.0960465230896936e-10,2.098652996764886e-10,2.0963472892456176e-10,2.0955876489768805e-10,2.096518387411197e-10,2.0963463590406387e-10,2.096263626159676e-10,2.0962840824289364e-10,2.0964400850329957e-10,2.0962847683440816e-10,2.0968340881212636e-10,0.0,0.0
transcription_TU8J2_300_from_BSU38700-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_629_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1176_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_734_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_218_from_BSU25200-MONOMER,2.622741955890492e-07,3.369466578688119e-07,3.366939066510634e-07,3.366921528507979e-07,3.361823388799096e-07,3.346696493769476e-07,3.3669265344126697e-07,3.3252514732283856e-07,3.3978060809960263e-07,3.3669214133491033e-07,3.3410669936184613e-07,3.337007329687953e-07,3.367329059482052e-07,3.3603902894672375e-07,3.3891304280948147e-07,0.0,0.0
transcription_TU8J2_1295_from_BSU25200-MONOMER,1.0697898412299876e-09,1.3926806382784994e-09,1.3926640364743296e-09,1.3926628010280222e-09,1.3932137714839114e-09,1.399542331534389e-09,1.3926633892329393e-09,1.393809159922338e-09,1.3932378353024785e-09,1.3926627963719628e-09,1.3928519600742424e-09,1.3936434814543557e-09,1.3927569519633065e-09,1.393881049281263e-09,1.393369251737539e-09,0.0,0.0
transcription_TU8J2_388_from_BSU25200-MONOMER,2.41469632682517e-07,3.738804098404817e-07,3.739078215922262e-07,3.7390641263662705e-07,3.7386178692705676e-07,3.7385882492608575e-07,3.739072063124062e-07,3.7356035423602e-07,3.7391748131445635e-07,3.7390641219239665e-07,3.738346140378723e-07,3.7376722063736515e-07,3.7390523728383674e-07,3.738749151110196e-07,3.7393779116167985e-07,0.0,0.0
transcription_TU8J2_4_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1161_from_BSU23100-MONOMER,3.616652139409829e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1269_from_CPLX8J2-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1045_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_373_from_BSU25200-MONOMER,1.3166807464956887e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_60_from_BSU15320-MONOMER,1.7306824457519944e-12,8.718933175879745e-13,8.719404671141149e-13,8.719395184871405e-13,8.720437851030687e-13,1.504921764377975e-12,8.719399364303844e-13,1.1737566466775735e-12,8.721422937043208e-13,8.719395159128384e-13,1.0045254089848036e-12,1.221962846706987e-12,8.720027284864648e-13,8.722045896034657e-13,8.722765138291903e-13,0.0,0.0
transcription_TU8J2_1254_from_BSU25200-MONOMER,2.9631705980525215e-09,1.5802631547962189e-09,1.5803953497489308e-09,1.5803943231888081e-09,1.58038071841647e-09,1.5826738303538732e-09,1.5803948288065742e-09,1.5793976565963113e-09,1.5806867573629378e-09,1.5803943185663477e-09,1.5802024684360877e-09,3.4248747078537013e-09,1.5804835611481495e-09,1.5806694959443599e-09,1.5809703833833038e-09,0.0,0.0
transcription_TU8J2_359_from_BSU25200-MONOMER,5.97263311200388e-10,8.428882683583632e-10,8.429682579596654e-10,8.429528856489633e-10,8.428904649712222e-10,8.425157436594549e-10,8.429617299943692e-10,8.418437392356743e-10,8.4305763067083e-10,8.429528847005336e-10,8.42616900078869e-10,8.424808589627906e-10,8.42899851877892e-10,8.429165017850789e-10,8.430207381886443e-10,0.0,0.0
transcription_TU8J2_697_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_291_from_BSU04730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_174_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_586_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1132_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_16_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_574_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_339_from_BSU25200-MONOMER,4.216848346846913e-10,2.2488513068620182e-10,2.2490394317267062e-10,2.24903797084276e-10,2.249018610073663e-10,2.2522819069249238e-10,2.2490386903806233e-10,2.2476196279786364e-10,2.2494541299949027e-10,2.2490379642645983e-10,2.2487649449166202e-10,4.873893274812623e-10,2.2491649641861644e-10,2.249429565501572e-10,2.2498577543815272e-10,0.0,0.0
transcription_TU8J2_659_from_BSU04730-MONOMER,4.5088627575238535e-14,3.41411323581645e-14,3.4144111799221203e-14,3.4144086321268927e-14,3.414312334441351e-14,3.4187944810605075e-14,3.4144098693620006e-14,3.411843313842569e-14,3.4149470334241614e-14,3.414408621686247e-14,3.413945636702322e-14,3.4135851133237574e-14,3.4146007880920687e-14,3.414818533822155e-14,3.4155305679935846e-14,0.0,0.0
transcription_TU8J2_668_from_BSU04730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_458_from_BSU00980-MONOMER,1.3898310980296088e-08,8.398623923214111e-09,8.397517157845101e-09,8.397495661049426e-09,9.857600031086089e-09,8.509163443360762e-09,8.397505166792023e-09,8.411349331102475e-09,8.52794954432634e-09,8.397495603246647e-09,8.400160700394715e-09,8.40290366742051e-09,8.397675275220264e-09,9.856987783542292e-09,8.39631670331677e-09,0.0,0.0
transcription_TU8J2_789_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1103_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_653_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_443_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_248_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1191_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_545_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_3001_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_639_from_BSU34200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_759_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_131_from_BSU25200-MONOMER,3.437766412914146e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_530_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_744_from_BSU25200-MONOMER,8.350586456804811e-10,9.6765002810742e-10,9.67721877231932e-10,9.677211074270512e-10,9.678403654105758e-10,3.0210199577936055e-09,9.67721478797699e-10,1.9483593887757264e-09,9.679642023445865e-10,9.67721104383824e-10,1.398736291480312e-09,9.675134038004174e-10,9.677903155544104e-10,9.680104495101316e-10,9.680781858834292e-10,0.0,0.0
transcription_TU8J2_624_from_BSU25200-MONOMER,7.200410784939436e-16,1.8032665943955306e-15,1.803430013956896e-15,1.8034271356665448e-15,1.802856433912428e-15,1.801622879605648e-15,1.8034240200059812e-15,1.8005353477139406e-15,1.8032566756083934e-15,1.8034271334918793e-15,1.802951405444858e-15,1.8022355904133733e-15,1.8034003383136308e-15,1.8028268632918447e-15,1.8033882573318403e-15,0.0,0.0
transcription_TU8J2_615_from_BSU25200-MONOMER,5.02632728834244e-10,3.490140508865637e-10,3.4903848765493527e-10,3.4903820769341726e-10,3.4903051996623213e-10,3.496119846224668e-10,3.490383412389459e-10,3.488214993229182e-10,3.4911131342026956e-10,3.490382065557395e-10,3.48989186196217e-10,3.4900592737767836e-10,3.4905766581301884e-10,3.4907567018692234e-10,3.49167336283425e-10,0.0,0.0
transcription_TU8J2_847_from_BSU14730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1162_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_40_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_949_from_BSU25200-MONOMER,4.745983813743459e-13,1.7061517138794116e-09,1.705968145020313e-09,1.7059722847003023e-09,1.5576370099193666e-09,1.0662786455299296e-09,1.7059725858519678e-09,6.376872970924258e-10,1.705854248604023e-09,1.7059722765703976e-09,1.2362184522970853e-09,1.529488437080069e-09,1.7059907110224878e-09,1.629824351523518e-09,1.8105345245435619e-09,0.0,0.0
transcription_TU8J2_297_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1281_from_BSU25200-MONOMER,2.3925351701855787e-09,6.354140528082084e-09,6.354978621872308e-09,6.3549765575191235e-09,6.354576263598021e-09,6.3598853409115096e-09,6.354977960963962e-09,6.35780526191711e-09,6.353384154654395e-09,6.354976548653112e-09,6.357873193924487e-09,6.351530614851476e-09,6.355384435541644e-09,6.354856425206596e-09,6.355307294353036e-09,0.0,0.0
transcription_TU8J2_832_from_BSU25200-MONOMER,2.164893990528898e-10,3.7158403715115484e-10,3.7159993265374087e-10,3.715982132599181e-10,3.7152440452783564e-10,3.71609854292274e-10,3.715979689086555e-10,3.712790510057338e-10,3.716198710147218e-10,3.7159821267552735e-10,3.7153051833219347e-10,3.715472306104648e-10,3.7159885641170335e-10,3.715330280394793e-10,3.716303368958313e-10,0.0,0.0
transcription_TU8J2_600_from_BSU25200-MONOMER,3.118158145602497e-08,1.7959567280651143e-08,1.7956864125600887e-08,1.795683307304921e-08,1.7961110273332638e-08,1.795917423799095e-08,1.7956844925637942e-08,1.7990656777456743e-08,1.7956271750469698e-08,1.7956832940842918e-08,1.7963462946639037e-08,1.7970087028142623e-08,1.7957292319247982e-08,1.7959699430249833e-08,1.7953953384937165e-08,0.0,0.0
transcription_TU8J2_1157_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_934_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1264_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_818_from_MONOMER8J2-6,5.137953086278019e-09,2.688440864751853e-09,2.688659005025111e-09,2.688657103867007e-09,2.6887328550556627e-09,4.642964845637051e-09,2.68865803733861e-09,3.619836388928654e-09,2.6891640444866475e-09,2.6886570959126814e-09,3.0982165666220883e-09,3.769799117572279e-09,2.6888239497584623e-09,2.6891781129823365e-09,2.6895956628985856e-09,0.0,0.0
transcription_TU8J2_596_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_369_from_BSU25200-MONOMER,9.52654070885572e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1133_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1017_from_BSU25200-MONOMER,3.3102573010956347e-14,5.249480743727112e-14,5.245433599045594e-14,5.2454077259980765e-14,5.220529417149943e-14,5.1966983079201407e-14,5.245412346036397e-14,5.027129746790224e-14,5.408918778313095e-14,5.2454075378675346e-14,5.138026057975476e-14,5.189950648046615e-14,5.245873572449914e-14,5.233642526281488e-14,5.2835401170190537e-14,0.0,0.0
transcription_TU8J2_92_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_278_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_683_from_BSU15320-MONOMER,1.7254172870978398e-10,3.7127326926262116e-09,3.7129563643485893e-09,3.712956364348589e-09,3.712189506901847e-09,3.709026728200358e-09,3.7129563643485893e-09,3.709026728200358e-09,3.7126048820499914e-09,3.7129563643485893e-09,3.7122534098525108e-09,3.711294900654149e-09,3.712860504538115e-09,3.71202975098609e-09,3.7126368345688265e-09,0.0,0.0
transcription_TU8J2_914_from_BSU15320-MONOMER,2.1631237500283489e-10,4.851325793666477e-10,4.851808846246918e-10,4.851798595613441e-10,4.850727399727624e-10,4.853003624918996e-10,4.851827570521206e-10,4.84879661838208e-10,2.207232065862709e-10,4.851798590372157e-10,4.851632398921067e-10,4.850228700565747e-10,4.851885068203091e-10,4.851025888665818e-10,4.852298282863821e-10,0.0,0.0
transcription_TU8J2_1234_from_BSU04730-MONOMER,5.82653762013005e-09,5.4594787138144025e-09,5.459955563304288e-09,5.459905481234926e-09,5.970869996202465e-09,5.461016088210297e-09,5.459934700248819e-09,6.848732186142796e-09,5.460447910441162e-09,5.459905471803493e-09,6.071121536339691e-09,5.4576614133780255e-09,5.459862944790904e-09,9.758171032825136e-09,5.460816130584051e-09,0.0,0.0
transcription_TU8J2_272_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1002_from_BSU25200-MONOMER,1.6530014074151335e-11,1.3151559421056328e-11,1.3152570780997881e-11,1.3152569409303134e-11,1.3150627621165107e-11,1.3150277483863205e-11,1.3152569193113634e-11,1.313793910050504e-11,1.3152675767293795e-11,1.3152569391430594e-11,1.3149621871532559e-11,1.3147145832632537e-11,1.3152683834446324e-11,1.3151218624447139e-11,1.3153884618383606e-11,0.0,0.0
transcription_TU8J2_34_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_57_from_BSU16470-MONOMER,3.0583792151235096e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_134_from_BSU25200-MONOMER,5.243413480273193e-13,2.1210796772284547e-06,2.1213759330593867e-06,2.1213765783733028e-06,2.1215925020199094e-06,2.1260860610521357e-06,2.121376504548369e-06,2.1241620297941905e-06,2.120893555345803e-06,2.121376578325124e-06,2.1228747045102503e-06,2.1205902216293722e-06,2.121609972636146e-06,2.121854736976051e-06,2.1217958209683508e-06,0.0,0.0
transcription_TU8J2_324_from_BSU16470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_546_from_BSU25200-MONOMER,1.8388341758332316e-10,1.5124641078314328e-10,1.5125894396570748e-10,1.5125884207219513e-10,1.5127828876941568e-10,1.5147928505510581e-10,1.512588924605099e-10,1.5120114913719555e-10,1.5128312759726348e-10,1.512588416391042e-10,1.512573262014751e-10,1.512141716372925e-10,1.5126947252020292e-10,1.5130461695624401e-10,1.5130680507452223e-10,0.0,0.0
transcription_TU8J2_1200_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_234_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1554_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_540_from_BSU25200-MONOMER,2.406879393063157e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1187_from_BSU25200-MONOMER,4.348757074021928e-10,3.036558609950908e-10,3.0368126294922935e-10,3.036810656903127e-10,3.036784514618879e-10,3.041190849586552e-10,3.0368116284742076e-10,3.0348955097243106e-10,3.0373725845204375e-10,3.0368106480208263e-10,3.0364419979241054e-10,3.0360031924777037e-10,3.0369821323266674e-10,3.0373394157984794e-10,3.0379175868078943e-10,0.0,0.0
transcription_TU8J2_154_from_BSU25200-MONOMER,2.3925351701855787e-09,6.354140528082084e-09,6.354978621872308e-09,6.3549765575191235e-09,6.354576263598021e-09,6.3598853409115096e-09,6.354977960963962e-09,6.35780526191711e-09,6.353384154654395e-09,6.354976548653112e-09,6.357873193924487e-09,6.351530614851476e-09,6.355384435541644e-09,6.354856425206596e-09,6.355307294353036e-09,0.0,0.0
transcription_TU8J2_1061_from_BSU15320-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1070_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_848_from_BSU25200-MONOMER,2.4002499848190318e-08,2.1063139182844012e-08,2.1059858082913212e-08,2.105982010006053e-08,2.1065173014797777e-08,2.2158809475046367e-08,2.1059835844205603e-08,2.1101360016338528e-08,2.1059392186437348e-08,2.105981993896589e-08,2.1067922141567964e-08,2.1430642595532348e-08,2.1060435063579148e-08,2.1063604575798534e-08,2.126635532290011e-08,0.0,0.0
transcription_TU8J2_1297_from_BSU25200-MONOMER,2.036102535906374e-10,5.914382072332977e-10,5.91485282052022e-10,5.914848704836901e-10,5.915768848237429e-10,5.924050850252367e-10,5.914850722186895e-10,5.91245674683702e-10,5.915514290791497e-10,5.914848687594715e-10,5.914702527831157e-10,5.913680958443701e-10,5.915228642530992e-10,5.916466393435644e-10,5.916651503368651e-10,0.0,0.0
transcription_TU8J2_833_from_BSU25200-MONOMER,1.2363801830697597e-09,1.7300014623596066e-09,1.7301737779126092e-09,1.7301342220763864e-09,1.7300436168265856e-09,1.7291744429672845e-09,1.730154671509619e-09,1.7277505926069254e-09,1.7303943503224871e-09,1.730134220120967e-09,1.729380037796508e-09,1.7291098726438205e-09,1.7300078563069255e-09,1.7300999290550385e-09,1.7302841952601164e-09,0.0,0.0
transcription_TU8J2_20_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1158_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_828_from_BSU25200-MONOMER,2.3925351701855787e-09,6.354140528082084e-09,6.354978621872308e-09,6.3549765575191235e-09,6.354576263598021e-09,6.3598853409115096e-09,6.354977960963962e-09,6.35780526191711e-09,6.353384154654395e-09,6.354976548653112e-09,6.357873193924487e-09,6.351530614851476e-09,6.355384435541644e-09,6.354856425206596e-09,6.355307294353036e-09,0.0,0.0
transcription_TU8J2_176_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_185_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2954_from_BSU25200-MONOMER,7.32483229252696e-14,7.561377492159138e-14,7.561799805440505e-14,7.561801306928652e-14,7.559970878646581e-14,7.55063415432372e-14,7.561802552753515e-14,7.553362884398416e-14,7.560730294780234e-14,7.561801291022187e-14,7.560360402023683e-14,7.558138013428254e-14,7.561593561665397e-14,7.559389290543215e-14,7.560638386403923e-14,0.0,0.0
transcription_TU8J2_597_from_BSU04730-MONOMER,8.054134957458204e-10,5.861802950025945e-11,5.862063076230359e-11,5.862057035631045e-11,1.313038203670434e-10,5.87090659569602e-11,5.862059769863931e-11,6.699618188102471e-10,5.864313028685137e-11,5.86205701218811e-11,3.272402712244083e-10,5.861804588896847e-11,5.862376695047876e-11,5.864179909881718e-11,5.864705220992183e-11,0.0,0.0
transcription_TU8J2_474_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_288_from_BSU25200-MONOMER,1.207316209403513e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1003_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1012_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1129_from_BSU04730-MONOMER,6.203015674518913e-16,1.387694376399077e-15,1.3878170266735022e-15,1.3878145470816153e-15,1.3873850623407548e-15,1.3865786603213381e-15,1.3878118629998467e-15,1.385641772472535e-15,1.3876961924836145e-15,1.3878145452081825e-15,1.3874616986933708e-15,1.3869227248013255e-15,1.3877992329078901e-15,1.387372536901902e-15,1.387806957415881e-15,0.0,0.0
transcription_TU8J2_1235_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_469_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_445_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1450_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_259_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_640_from_BSU15330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1188_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_746_from_BSU25200-MONOMER,3.802017454131165e-09,3.7163849547938598e-09,3.7166120273827234e-09,3.716609605529391e-09,3.7164298306173717e-09,6.276637367099161e-09,3.71661620565219e-09,3.7136968672245303e-09,3.7170031457711277e-09,3.7166095978339795e-09,3.716006844534063e-09,3.7157126609509947e-09,3.7167180378579177e-09,3.716720928386911e-09,3.71732628606794e-09,0.0,0.0
transcription_TU8J2_23_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
