,base,ASNt2r_FWD_CPLX_dummy_s,CBL1t_s,HISt2r_FWD_BSU39390-MONOMER_s,4FE4St_s,PSER_Lt6_FWD_CPLX_dummy_s,PYDX5Pt_s,TYRt2r_REV_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
translation_BSU34890,8.684789686781567e-09,8.667069481522183e-09,8.667617106935253e-09,8.666427842979848e-09,8.667617106935253e-09,8.666144966064792e-09,8.66660256793383e-09,8.667463958240387e-09,8.667617106935253e-09,8.665504295399687e-09,1.621398137272653e-08,0.0,0.0
transcription_TU_BSU34890,2.411549865236139e-10,2.4100132900135495e-10,2.4100081973801745e-10,2.4097824205623183e-10,2.4100081973801745e-10,2.409874237840887e-10,2.409896571136578e-10,2.4100180670314696e-10,2.4100081973801745e-10,2.4097747656613574e-10,4.508524829746492e-10,0.0,0.0
translation_BSU34900,4.0431795132816075e-08,4.0349299213559756e-08,4.035184866833176e-08,4.0346312083297706e-08,4.035184866833176e-08,4.034499515774281e-08,4.0347125510427064e-08,4.035113568887238e-08,4.035184866833176e-08,4.034201253340609e-08,4.035281777854068e-08,0.0,0.0
transcription_TU_BSU34900,1.1226902852028746e-09,1.1219749369118218e-09,1.1219725660506182e-09,1.121867456285448e-09,1.1219725660506182e-09,1.121910201562313e-09,1.121920598765568e-09,1.1219771608391345e-09,1.1219725660506182e-09,1.1218638925677467e-09,1.1220666702554184e-09,0.0,0.0
translation_BSU34910,2.7113168639731583e-08,2.705784767850444e-08,2.705955731808254e-08,2.7055844537998854e-08,2.705955731808254e-08,2.7054961420528102e-08,2.7056390014321682e-08,2.7059079200990403e-08,2.705955731808254e-08,2.7052961301652227e-08,2.7060207193964598e-08,0.0,0.0
transcription_TU_BSU34910,7.528651877291445e-10,7.523854821215219e-10,7.523838922450541e-10,7.523134066586638e-10,7.523838922450541e-10,7.523420712256559e-10,7.523490434890517e-10,7.523869734655514e-10,7.523838922450541e-10,7.523110168642285e-10,7.524469976096829e-10,0.0,0.0
translation_BSU34920,8.684789686781567e-09,8.667069481522183e-09,8.667617106935253e-09,8.666427842979848e-09,8.667617106935253e-09,8.666144966064792e-09,8.66660256793383e-09,8.667463958240387e-09,8.667617106935253e-09,8.665504295399687e-09,8.667825272769103e-09,0.0,0.0
transcription_TU_BSU34920,2.411549865236139e-10,2.4100132900135495e-10,2.4100081973801745e-10,2.4097824205623183e-10,2.4100081973801745e-10,2.409874237840887e-10,2.409896571136578e-10,2.4100180670314696e-10,2.4100081973801745e-10,2.4097747656613574e-10,2.4102103341452247e-10,0.0,0.0
translation_BSU35010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35290,9.395720794044007e-10,9.387433826447015e-10,9.385146517804131e-10,9.384208306216803e-10,9.385146517804131e-10,9.38557907160574e-10,9.385131392652446e-10,9.385315464097718e-10,9.385146517804131e-10,9.385223856994236e-10,9.387678253402384e-10,0.0,0.0
translation_BSU35300,2.288649763504839e-07,2.2875648747616328e-07,2.2883110792976584e-07,2.2878863784427112e-07,2.2883110792976584e-07,2.287941301823384e-07,2.288019496048849e-07,2.2883830198723186e-07,2.2883110792976584e-07,2.28759544871907e-07,2.2882994884749814e-07,0.0,0.0
translation_BSU35530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU35530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35660,1.2448299655981878e-08,1.2403176524259593e-08,1.2405269401693471e-08,1.2403874130453299e-08,1.2405269401693471e-08,1.2401606982050541e-08,1.2403002125776413e-08,1.240457175626459e-08,1.2405269401693471e-08,1.2400560675752296e-08,1.240335092396887e-08,0.0,0.0
translation_BSU35670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU35680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU35690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU35710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35790,3.949439406936822e-05,3.9433277535011655e-05,3.943756219358017e-05,3.943065989689842e-05,3.943756219358017e-05,3.942624928712198e-05,3.9430987745667004e-05,3.9440867397785056e-05,3.943756219358017e-05,3.9421861631477044e-05,3.9451544886947613e-05,0.0,0.0
translation_BSU35920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36010,1.2237462207461962e-07,1.7954874534605117e-07,1.7955758672311442e-07,1.7953786387976887e-07,1.7955758672311442e-07,1.7952929109507406e-07,1.7954125718754002e-07,1.7955315086455185e-07,1.7955758672311442e-07,1.7951988149748257e-07,1.795576550653862e-07,0.0,0.0
translation_BSU36030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU36030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU36120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU36130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU36370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36510,1.3465678406590235e-05,1.3432911458811415e-05,1.3433528512913833e-05,1.343186603154558e-05,1.3433528512913833e-05,1.343121724253829e-05,1.3432171068160513e-05,1.343305220962775e-05,1.3433528512913833e-05,1.3430181829530736e-05,1.343352250028024e-05,0.0,0.0
translation_BSU36590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU36710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36800,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36810,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36820,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36830,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36840,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36850,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36860,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36870,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36880,5.105168808992491e-06,5.10467000694535e-06,5.105200488493194e-06,5.105486324462445e-06,5.105200488493194e-06,5.1048701262169195e-06,5.104917300871032e-06,5.105133871215656e-06,5.105200488493194e-06,5.104997629701533e-06,5.104237694122316e-06,0.0,0.0
translation_BSU36890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU36900,8.244268139685699e-08,1.114486308144216e-07,1.114497555363341e-07,1.114359336240879e-07,1.114497555363341e-07,1.1150066160572578e-07,1.1144561095926606e-07,1.1144376864983797e-07,1.114497555363341e-07,1.1150026542925599e-07,1.1145018786986303e-07,0.0,0.0
translation_BSU36920,0.0,3.0668800731976294e-09,3.055920729557163e-09,3.0280026941636054e-09,3.055920729557163e-09,8.7373849682065e-09,1.6848631350533894e-08,3.05234620139183e-09,3.055920729557163e-09,1.9962539797360047e-08,0.0,0.0,0.0
translation_BSU37010,2.2169800145641426e-11,2.222248767130078e-11,2.2223227921488612e-11,2.2222476403305165e-11,2.2223227921488612e-11,2.2218878581570136e-11,2.222074301571572e-11,2.2222629435451967e-11,2.2223227921488612e-11,2.2249998954714602e-11,2.2219713529637763e-11,0.0,0.0
transcription_TU_BSU37010,6.156001524700871e-13,6.179307866306744e-13,6.179110221675786e-13,6.179170235799566e-13,6.179110221675786e-13,6.178606900428375e-13,6.178856360601169e-13,6.179078297229789e-13,6.179110221675786e-13,6.187462863012728e-13,6.17850285228125e-13,0.0,0.0
translation_BSU37060,0.0,0.0,0.0,0.0,0.0,2.4419006627910505e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU37060,0.0,0.0,0.0,0.0,0.0,6.790416640467198e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37070,2.6466731423871383e-06,2.6495423353788356e-06,2.649113019551789e-06,2.648877209034193e-06,2.649113019551789e-06,2.649406682774349e-06,2.6492622800168307e-06,2.649238846378347e-06,2.649113019551789e-06,2.6494962037777267e-06,2.6499243074879054e-06,0.0,0.0
translation_BSU37080,3.163215784342025e-12,3.1665325894320153e-12,3.1645580327131523e-12,3.1644015850976105e-12,3.1645580327131523e-12,3.1643479000307567e-12,3.1644886461854255e-12,3.1645683509870167e-12,3.1645580327131523e-12,3.16420393584658e-12,3.1665320565729854e-12,0.0,0.0
transcription_TU_BSU37080,8.783462666981103e-14,8.805035704469612e-14,8.798970588838848e-14,8.798918596598863e-14,8.798970588838848e-14,8.799391786902886e-14,8.799400085633548e-14,8.799190786347396e-14,8.798970588838848e-14,8.799278770258509e-14,8.804986309693054e-14,0.0,0.0
translation_BSU37100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU37100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37110,1.8039538701842042e-07,6.678270499305746e-08,6.679410502530173e-08,6.681849422574429e-08,6.679410502530173e-08,7.021596285054815e-08,7.021116810586177e-08,6.679284158461708e-08,6.679410502530173e-08,6.51018799437018e-08,7.199625733211055e-08,0.0,0.0
translation_BSU37120,5.838383488059027e-07,5.830812809511764e-07,5.831314646249526e-07,5.831138098586839e-07,5.831314646249526e-07,5.830595133604721e-07,5.830829734770604e-07,5.831183107235426e-07,5.831314646249526e-07,5.830480888582364e-07,5.830706855509851e-07,0.0,0.0
translation_BSU37150,3.035769088830026e-08,3.0263954325824164e-08,3.026248452777624e-08,3.0258503798508326e-08,3.026248452777624e-08,3.0259345977226994e-08,3.026275320254834e-08,3.025958322341705e-08,3.026248452777624e-08,3.0252498662905254e-08,3.026163255205928e-08,0.0,0.0
translation_BSU37160,5.015447038365565e-08,5.039544662506833e-08,5.0378032245954307e-08,5.037631592648077e-08,5.0378032245954307e-08,5.04027077271197e-08,5.039121963581376e-08,5.0380179657144624e-08,5.0378032245954307e-08,5.04098063310116e-08,5.039785653345283e-08,0.0,0.0
translation_BSU37170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU37190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU37240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37330,6.641558539617229e-09,6.640805303900647e-09,6.639957892840802e-09,6.639117048052746e-09,6.639957892840802e-09,6.639968162276137e-09,6.639897242171014e-09,6.6402101415849496e-09,6.639957892840802e-09,6.64038861027563e-09,6.6417170351472955e-09,0.0,0.0
translation_BSU37490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37660,8.099583334092617e-09,8.096164358196072e-09,8.095300161736569e-09,8.09416745952567e-09,8.095300161736569e-09,8.09530953442552e-09,8.095127809629982e-09,8.095473063393675e-09,8.095300161736569e-09,1.7517127200905314e-08,8.097450299905062e-09,0.0,0.0
translation_BSU37710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.905096063016876e-27,0.0,0.0,0.0
translation_BSU38140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5658177779449454e-36,0.0,0.0,0.0
transcription_TU_BSU38240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU38390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38550,5.221332302544271e-07,5.467385187336579e-07,5.372702146046441e-07,5.37204420559916e-07,5.372702146046441e-07,5.344581175232734e-07,5.344947592635132e-07,5.372532561584427e-07,5.372702146046441e-07,5.371710245937513e-07,5.372715808602898e-07,0.0,0.0
translation_BSU38560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38770,1.8890969490711666e-12,1.8476909989058755e-12,1.7888729931197679e-12,1.7901739183933039e-12,1.7888729931197679e-12,1.7814079282179087e-12,1.7712458832991717e-12,1.7889024883104003e-12,1.7888729931197679e-12,1.75182770168757e-12,1.8040662739183588e-12,0.0,0.0
translation_BSU38830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38980,9.338651112527768e-08,9.30479996852381e-08,9.30637003453414e-08,9.305323309143574e-08,9.30637003453414e-08,9.303622505938414e-08,9.304669135668402e-08,9.305846664480351e-08,9.30637003453414e-08,9.302837572273078e-08,9.304930802299032e-08,0.0,0.0
translation_BSU38990,9.338651112527768e-08,9.30479996852381e-08,9.30637003453414e-08,9.305323309143574e-08,9.30637003453414e-08,9.303622505938414e-08,9.304669135668402e-08,9.305846664480351e-08,9.30637003453414e-08,9.302837572273078e-08,9.304930802299032e-08,0.0,0.0
translation_BSU39020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39400,1.2434320447998534e-07,7.693491953624808e-09,7.6947853029951e-09,7.693921121321282e-09,7.6947853029951e-09,1.3148519801910203e-08,2.3552401619049467e-08,7.694354110462769e-09,7.6947853029951e-09,2.7569076945853986e-08,9.309889758604724e-09,0.0,0.0
translation_BSU39410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39420,1.085019931583251e-08,1.0810942163035345e-08,1.0812762985032279e-08,1.0811549086820518e-08,1.0812762985032279e-08,1.0809576646238079e-08,1.0810790434726628e-08,1.081215602748617e-08,1.0812762985032279e-08,1.0808666349183127e-08,1.081109389239909e-08,0.0,0.0
translation_BSU39450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
