,base,PSER_Lt6_FWD_CPLX_dummy_s,CBL1t_s,HISt2r_FWD_BSU39390-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,PYDX5Pt_s,4FE4St_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
transcription_TU_BSU16570,2.0342149525841207e-10,2.0344142117320982e-10,2.033971035218959e-10,2.0337838184400029e-10,2.0340749262849405e-10,2.0341383933780536e-10,2.0337885856881786e-10,2.0342430132955843e-10,2.0370930333975976e-10,2.033973279468621e-10,2.033971035218959e-10,0.0,0.0
translation_BSU16600,2.4322816365583535e-11,2.4301584730005986e-11,2.4301231832619764e-11,2.4298405350235473e-11,2.430169134765202e-11,2.4306390588497842e-11,2.429527182635336e-11,2.4297854200660185e-11,2.4324564695607844e-11,2.4301263142728207e-11,2.4301231832619764e-11,0.0,0.0
translation_BSU16630,9.617423160774988e-10,9.606652172816673e-10,9.606395282223284e-10,9.605453792979018e-10,9.606559883525319e-10,9.608601831393538e-10,9.604225101640844e-10,9.605199138857098e-10,9.60987974235523e-10,9.60641181892128e-10,9.606395282223284e-10,0.0,0.0
translation_BSU16650,1.2296507292765784e-12,1.2281469617570808e-12,1.2282047282571015e-12,1.2280266871434856e-12,1.2282287873347285e-12,1.228288430780062e-12,1.227738191177704e-12,1.2279960325431484e-12,1.2289364594584385e-12,1.228206186939828e-12,1.2282047282571015e-12,0.0,0.0
translation_BSU16670,2.609883107840285e-20,4.896162939342391e-20,2.6012124668546923e-20,2.6006759653161152e-20,2.600998771404939e-20,2.6005360167580684e-20,2.598400805955236e-20,2.599609220777976e-20,4.886359436156975e-20,2.6012142663368176e-20,2.6012124668546923e-20,0.0,0.0
transcription_TU_BSU16670,7.246995591123765e-22,1.3606990325017775e-21,7.228198984918292e-22,7.227022443659078e-22,7.227762326635184e-22,7.226790684648254e-22,7.22211345538947e-22,7.224686471720898e-22,1.358720744680071e-21,7.228203985284482e-22,7.228198984918292e-22,0.0,0.0
translation_BSU16680,2.6466731423871383e-06,2.646342851723205e-06,2.646058353171463e-06,2.6458234597535343e-06,2.6461845366691124e-06,2.646461757248901e-06,2.64587099722499e-06,2.6460548169323935e-06,2.6499243074879054e-06,2.646061495774259e-06,2.646058353171463e-06,0.0,0.0
transcription_TU_BSU16680,7.349152357209342e-08,7.354485956897909e-08,7.352815868038418e-08,7.35248288545408e-08,7.353326388974269e-08,7.354416570783251e-08,7.354054265411336e-08,7.353765437715413e-08,7.368486038447298e-08,7.352824600642396e-08,7.352815868038418e-08,0.0,0.0
translation_BSU16690,1.348800091832732e-11,1.3484408997146964e-11,1.3482448822779194e-11,1.3481704671398759e-11,1.348297328553371e-11,1.3486377370729343e-11,1.3482594454356033e-11,1.3482529553854745e-11,1.3496430763622716e-11,1.3482472680048159e-11,1.3482448822779194e-11,0.0,0.0
transcription_TU_BSU16690,3.745282035603457e-13,3.74746970302841e-13,3.7464768501922345e-13,3.7464329865923615e-13,3.7467040521349517e-13,3.747812978723493e-13,3.7474136630190704e-13,3.7469881278218e-13,3.752871784662419e-13,3.7464834796040766e-13,3.7464768501922345e-13,0.0,0.0
translation_BSU16730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16750,9.682808168867244e-08,1.3029314467971292e-07,1.3030188431121722e-07,1.3028541053099927e-07,1.3030354051664793e-07,1.303098850515444e-07,1.6913088347259754e-07,1.302794488625716e-07,2.0042038933760735e-07,1.303020515397783e-07,1.3030188431121722e-07,0.0,0.0
translation_BSU16760,3.1733191643858173e-08,4.2700601497984277e-08,4.270346571254461e-08,4.269806680743736e-08,4.270400849603694e-08,4.2706087772402333e-08,5.5428783102276985e-08,4.2696113006810165e-08,6.568320381101792e-08,4.270352051788502e-08,4.270346571254461e-08,0.0,0.0
translation_BSU16770,3.871754913408453e-08,3.867772670041381e-08,3.867818330294651e-08,3.86727819862447e-08,3.867901734229224e-08,3.868194221380684e-08,8.376627707593568e-08,3.867239009421826e-08,3.87073528248974e-08,3.867822305246162e-08,3.867818330294651e-08,0.0,0.0
translation_BSU16780,1.348800091832732e-11,1.3484408997146964e-11,1.3482448822779194e-11,1.3481704671398759e-11,1.348297328553371e-11,1.3486377370729343e-11,1.3482594454356033e-11,1.3482529553854745e-11,1.3496430763622716e-11,1.3482472680048159e-11,1.3482448822779194e-11,0.0,0.0
translation_BSU16920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16960,1.348800091832732e-11,1.3484408997146964e-11,1.3482448822779194e-11,1.3481704671398759e-11,1.348297328553371e-11,1.3486377370729343e-11,1.3482594454356033e-11,1.3482529553854745e-11,1.3496430763622716e-11,1.3482472680048159e-11,1.3482448822779194e-11,0.0,0.0
transcription_TU_BSU16960,3.745282035603457e-13,3.74746970302841e-13,3.7464768501922345e-13,3.7464329865923615e-13,3.7467040521349517e-13,3.747812978723493e-13,3.7474136630190704e-13,3.7469881278218e-13,3.752871784662419e-13,3.7464834796040766e-13,3.7464768501922345e-13,0.0,0.0
translation_BSU16990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17460,1.1547093187978201e-07,1.179751143856482e-07,1.1527560731012058e-07,1.1526057451193831e-07,1.1526918879650618e-07,1.0576299531960249e-07,1.152066567070571e-07,1.1797112286321265e-07,1.1516971177217367e-07,1.1527736469001321e-07,1.1527560731012058e-07,0.0,0.0
translation_BSU17600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17680,0.0,2.444861091322182e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17890,2.5742212040908875e-07,1.7066101326122667e-07,1.706694129573701e-07,1.707153369387718e-07,1.70667230447134e-07,1.7063961809200217e-07,1.5484530938587406e-07,1.641886911761375e-07,1.1293768015872134e-07,1.7067007097083806e-07,1.706694129573701e-07,0.0,0.0
translation_BSU18000,1.5539147422695442e-07,1.5871116563603613e-07,1.5869665444090997e-07,1.5872042719258426e-07,1.5869854666879898e-07,1.5868798436618613e-07,1.638899911291645e-07,1.587322530899343e-07,2.2971242651167153e-07,1.58697236223278e-07,1.5869665444090997e-07,0.0,0.0
translation_BSU18120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_85,8.313366450970565e-07,8.312476232466966e-07,8.311550011953331e-07,8.310865835962886e-07,8.31205064505857e-07,8.313087529699137e-07,8.311639524489459e-07,8.311562951525551e-07,8.325344242033692e-07,8.311560524486286e-07,8.311550011953331e-07,0.0,0.0
translation_BSU18410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18470,2.1301467587034172e-08,2.1285447801907984e-08,2.1283356279133518e-08,2.1280471797223146e-08,2.1283980597895435e-08,2.1283719069967013e-08,2.127635682193977e-08,2.1283425175090312e-08,2.1301770013676502e-08,2.1283379762833288e-08,2.1283356279133518e-08,0.0,0.0
translation_BSU18480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18670,9.630831216627428e-10,9.581911508434758e-10,9.591597500773438e-10,9.590747011692667e-10,9.58676820856824e-10,9.595666529560044e-10,9.58411932348318e-10,9.585509964538915e-10,9.551461869053154e-10,9.593295177829814e-10,9.591597500773438e-10,0.0,0.0
translation_BSU18800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19360,3.478833207356107e-07,3.562240294634191e-07,3.561856880981356e-07,3.562503382264933e-07,3.5619007090508536e-07,3.561617727562927e-07,3.6917229689792743e-07,3.5628073036743025e-07,3.9546519291362653e-07,3.5618709413939527e-07,3.561856880981356e-07,0.0,0.0
translation_BSU19370,3.478833207356107e-07,3.562240294634191e-07,3.561856880981356e-07,3.562503382264933e-07,3.5619007090508536e-07,3.561617727562927e-07,3.6917229689792743e-07,3.5628073036743025e-07,3.9546519291362653e-07,3.5618709413939527e-07,3.561856880981356e-07,0.0,0.0
translation_BSU19520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19630,2.0949388554058293e-07,1.9164942912420522e-07,1.9549697969874604e-07,1.9587471724721133e-07,1.9552465743657605e-07,2.0962613097336576e-07,1.9054005579567496e-07,1.906714843502099e-07,1.9203636178992059e-07,1.9550002970872025e-07,1.9549697969874604e-07,0.0,0.0
transcription_TU_BSU19630,5.817123611088943e-09,5.32615429714129e-09,5.432432329996232e-09,5.443165532999823e-09,5.433319571254492e-09,5.825430452856174e-09,5.295957027101967e-09,5.299033725983062e-09,5.33984026156831e-09,5.432517083084572e-09,5.432432329996232e-09,0.0,0.0
translation_BSU19690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU20020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU20020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU20250,1.2083857956976158e-11,1.2069080335434295e-11,1.2069648010599527e-11,1.2067898388958024e-11,1.2069884440725334e-11,1.2070470560754636e-11,1.2065063320276595e-11,1.2067597144200154e-11,1.20768387808639e-11,1.2069662345169865e-11,1.2069648010599527e-11,0.0,0.0
transcription_TU_BSU20250,3.355386495084787e-13,3.354133867492854e-13,3.3538904880010344e-13,3.3535501411147844e-13,3.3540291139927255e-13,3.3543378613355234e-13,3.3534186083144506e-13,3.353758139378701e-13,3.358134332136228e-13,3.3538944712637666e-13,3.3538904880010344e-13,0.0,0.0
translation_BSU21680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21810,1.8537230254334362e-11,5.28967328788509e-11,1.8502253067983657e-11,1.8500173681265853e-11,1.8501213360018112e-11,1.849913403172687e-11,1.8490817887093116e-11,1.8496015258389605e-11,1.8470295410380384e-11,1.8502253067983657e-11,1.8502253067983657e-11,0.0,0.0
transcription_TU_BSU21810,5.147327308309022e-13,1.4700600070394028e-12,5.141370362814413e-13,5.14101611231862e-13,5.141193236640701e-13,5.140838989848167e-13,5.139422076743002e-13,5.140307633546565e-13,5.135924579913921e-13,5.141370362814413e-13,5.141370362814413e-13,0.0,0.0
translation_BSU21820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21870,1.3384820539642338e-07,1.3365496656228408e-07,1.336689444311466e-07,1.3365346563242262e-07,1.336683590040967e-07,1.3367180645054203e-07,1.3361518280354394e-07,1.3364434139682567e-07,2.255393959189777e-07,1.3366926609466783e-07,1.336689444311466e-07,0.0,0.0
translation_BSU21900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21910,3.485107615839404e-08,7.012385611579607e-08,7.01304798769362e-08,7.012256381567771e-08,7.013072882427725e-08,7.013425916616257e-08,7.010526910246994e-08,7.01176392690908e-08,1.4384652083264467e-07,7.013058585249078e-08,7.01304798769362e-08,0.0,0.0
translation_BSU21920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22360,7.947933848842626e-09,7.940376358452832e-09,7.941192568269873e-09,7.939977433315592e-09,7.941388710137804e-09,7.941628946267901e-09,7.938367987889744e-09,7.939371183830884e-09,7.947872741355047e-09,7.941199129632679e-09,7.941192568269873e-09,0.0,0.0
transcription_TU_BSU22360,2.2069433450132387e-10,2.2067203568388423e-10,2.206683259919016e-10,2.2064415512735162e-10,2.2067857459731138e-10,2.2069484798510718e-10,2.2064261267073838e-10,2.2064649997136087e-10,2.2100174395376692e-10,2.2066850831778456e-10,2.206683259919016e-10,0.0,0.0
translation_BSU22370,6.289508874557344e-07,9.113836507902548e-07,6.279626534736903e-07,6.278807396992104e-07,6.279400629622117e-07,6.372856231850001e-07,4.5852815984849065e-07,9.113408427030993e-07,6.509081735480986e-07,6.279667362777887e-07,6.279626534736903e-07,0.0,0.0
transcription_TU_BSU22370,1.7464400205252486e-08,2.5328381984664898e-08,1.744970498274443e-08,1.7448187541487482e-08,1.7449456648576796e-08,1.7709925090116818e-08,1.2744540354694641e-08,2.5327467700831542e-08,1.8099414294769575e-08,1.7449818434916507e-08,1.744970498274443e-08,0.0,0.0
translation_BSU22410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22490,5.691560430435076e-08,5.685706449674597e-08,5.685773571198703e-08,5.684979566384354e-08,5.6858961767211015e-08,5.686326138930719e-08,1.2313817343116528e-07,5.6849219574395576e-08,5.690061551730101e-08,5.685779414460283e-08,5.685773571198703e-08,0.0,0.0
translation_BSU22540,4.25546278165564e-05,4.257057464956663e-05,4.257266894275688e-05,4.2574915495043235e-05,4.257209529008583e-05,4.2568639622529966e-05,4.2578671677716143e-05,4.257371102330463e-05,4.254519348361165e-05,4.257279019044918e-05,4.257266894275688e-05,0.0,0.0
translation_BSU22550,4.25546278165564e-05,4.257057464956663e-05,4.257266894275688e-05,4.2574915495043235e-05,4.257209529008583e-05,4.2568639622529966e-05,4.2578671677716143e-05,4.257371102330463e-05,4.254519348361165e-05,4.257279019044918e-05,4.257266894275688e-05,0.0,0.0
translation_BSU22560,4.25546278165564e-05,4.257057464956663e-05,4.257266894275688e-05,4.2574915495043235e-05,4.257209529008583e-05,4.2568639622529966e-05,4.2578671677716143e-05,4.257371102330463e-05,4.254519348361165e-05,4.257279019044918e-05,4.257266894275688e-05,0.0,0.0
translation_BSU22600,8.953987736768482e-08,8.940325101543149e-08,8.94217722234423e-08,8.941381659233984e-08,8.942016767596662e-08,8.941541863756942e-08,8.938402939087738e-08,8.93981678625432e-08,8.937076757747981e-08,8.942185048679386e-08,8.94217722234423e-08,0.0,0.0
translation_BSU22610,0.0,0.0,0.0,0.0,1.5518166297958272e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22620,0.0,0.0,0.0,0.0,1.0886242319154338e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22630,5.173891062746844e-09,1.1195039390663867e-08,5.16923461167004e-09,5.168634369314407e-09,5.169243894305627e-09,5.168762738867181e-09,5.167831079673413e-09,1.1194472093459816e-08,5.1705504793751235e-09,5.169242799709921e-09,5.16923461167004e-09,0.0,0.0
translation_BSU22640,5.173891062746844e-09,1.1195039390663867e-08,5.16923461167004e-09,5.168634369314407e-09,5.169243894305627e-09,5.168762738867181e-09,5.167831079673413e-09,1.1194472093459816e-08,5.1705504793751235e-09,5.169242799709921e-09,5.16923461167004e-09,0.0,0.0
translation_BSU22650,1.0020601334964252e-08,2.1682139284066468e-08,1.0011582892304651e-08,1.0010420365054422e-08,1.00116008705708e-08,1.0010668986468422e-08,1.0008864583312733e-08,2.168104056377041e-08,1.001413141633082e-08,1.0011598750598221e-08,1.0011582892304651e-08,0.0,0.0
translation_BSU22660,9.002693477613736e-09,1.947963474330496e-08,8.994591142015717e-09,8.993546706043928e-09,8.994607294022369e-09,8.993770072118217e-09,8.992148962967412e-09,1.947864763268032e-08,8.996880783112192e-09,8.994605389399813e-09,8.994591142015717e-09,0.0,0.0
translation_BSU22670,7.4014777341551424e-09,1.601499408822065e-08,7.3948164769799974e-09,7.393957804005163e-09,7.394829756196698e-09,7.394141442271813e-09,7.392808662997016e-09,1.601418254472785e-08,7.396698883355035e-09,7.3948281903296085e-09,7.3948164769799974e-09,0.0,0.0
translation_BSU22680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22690,0.0,7.541680823089501e-09,7.54303702228717e-09,7.54216646314845e-09,1.298622547529712e-08,7.543075327872275e-09,7.541382309082616e-09,7.540995146409828e-09,7.546156099957429e-09,7.543048366314233e-09,7.54303702228717e-09,0.0,0.0
transcription_TU_BSU22690,0.0,2.0959183602646582e-10,2.0960445654646686e-10,2.095893799532277e-10,3.608665728236506e-10,2.0961919451138597e-10,2.096086120425871e-10,2.0957505913629435e-10,2.0983144956012676e-10,2.0960477177210085e-10,2.0960445654646686e-10,0.0,0.0
translation_BSU22700,9.555708541489698e-08,9.541127757602103e-08,9.54310434357464e-08,9.542255317483545e-08,9.542933106038146e-08,9.542426287979977e-08,9.539076423075715e-08,9.540585282797578e-08,9.537661120449842e-08,9.543112695850732e-08,9.54310434357464e-08,0.0,0.0
transcription_TU_BSU22700,2.653382347362869e-09,2.651587267332395e-09,2.6518194114532845e-09,2.651698799169559e-09,2.651829487492053e-09,2.651803972816573e-09,2.651334314136232e-09,2.6514653384826584e-09,2.6520803861035203e-09,2.6518217323676404e-09,2.6518194114532845e-09,0.0,0.0
translation_BSU22710,9.333428613815244e-08,9.319187000547377e-08,9.321117608203905e-08,9.320288331716651e-08,9.320950353906022e-08,9.32045532518622e-08,9.317183383099025e-08,9.318657144509927e-08,9.315801002507551e-08,9.32112576619369e-08,9.321117608203905e-08,0.0,0.0
transcription_TU_BSU22710,2.591660745693701e-09,2.5899074218823085e-09,2.5901341659872627e-09,2.5900163593238204e-09,2.5901440076424523e-09,2.590119086476098e-09,2.58966035275198e-09,2.58978832927813e-09,2.590389069980767e-09,2.5901364329137147e-09,2.5901341659872627e-09,0.0,0.0
translation_BSU22730,1.5898414568155424e-06,1.588076549377345e-06,1.5881332630627128e-06,1.5879246685889077e-06,1.5881551498866363e-06,1.5882421783032452e-06,1.5875769004125827e-06,1.5879051457292047e-06,1.5889952695191052e-06,1.5881383511407222e-06,1.5881332630627128e-06,0.0,0.0
transcription_TU_BSU22730,4.4145938925449746e-08,4.4134442645136866e-08,4.413074051526961e-08,4.4126863060915865e-08,4.413230827864622e-08,4.413664608051129e-08,4.412583488912583e-08,4.4130158998638136e-08,4.418424113294704e-08,4.4130881901799045e-08,4.413074051526961e-08,0.0,0.0
translation_BSU22740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22780,4.298413505438486e-11,4.288977096922307e-11,4.290302994422043e-11,4.289820826167768e-11,4.2900619069079175e-11,4.289579752201594e-11,4.287651404335356e-11,4.288856570946932e-11,4.282892651821808e-11,4.290302994422043e-11,4.290302994422043e-11,0.0,0.0
translation_BSU22830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22880,2.6466731423871383e-06,2.646342851723205e-06,2.646058353171463e-06,2.6458234597535343e-06,2.6461845366691124e-06,2.646461757248901e-06,2.64587099722499e-06,2.6460548169323935e-06,2.6499243074879054e-06,2.646061495774259e-06,2.646058353171463e-06,0.0,0.0
