,base,HISt2r_FWD_BSU39390-MONOMER_s,ASPt2r_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,4FE4St_s,CBL1t_s,METt3_FWD_CPLX_dummy_s,PYDX5Pt_s,TYRt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
DM_RNA_BSU18470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15550,1.2496228683249666e-10,1.2478463114763933e-10,1.247225763536958e-10,1.2481036699620065e-10,1.2472577765131568e-10,1.2478856227206012e-10,1.2478856227206012e-10,1.2478063985061337e-10,1.2477807937145036e-10,1.2478906714849203e-10,1.2479800810265028e-10,0.0,0.0
DM_RNA_BSU15530,7.256648843134262e-10,7.246332251203397e-10,7.242728685198856e-10,7.247826750227261e-10,7.242914586827716e-10,7.246560534393506e-10,7.246560534393506e-10,7.246100473747341e-10,7.245951784901878e-10,7.24658985292686e-10,7.247109060491764e-10,0.0,0.0
DM_RNA_BSU15490,4.240994209677791e-10,4.2349648967555057e-10,4.23285886918137e-10,4.2358383249513014e-10,4.232967515437874e-10,4.2350983120148546e-10,4.2350983120148546e-10,4.2348294393466763e-10,4.2347425413106426e-10,4.235115446608644e-10,4.235418886436581e-10,0.0,0.0
DM_RNA_BSU15500,6.92832401120097e-10,6.918474190280394e-10,6.915033666504901e-10,6.919901071158276e-10,6.915211157072076e-10,6.91869214486819e-10,6.91869214486819e-10,6.918252899523633e-10,6.918110938058983e-10,6.918720136893573e-10,6.919215853072828e-10,0.0,0.0
DM_RNA_BSU15510,1.7301436103819038e-09,1.7276839094929739e-09,1.7268247406352657e-09,1.7280402307085598e-09,1.7268690636447271e-09,1.72773833719249e-09,1.72773833719249e-09,1.7276286486841223e-09,1.7275931980151603e-09,1.7277453273713234e-09,1.7278691177972215e-09,0.0,0.0
DM_RNA_BSU15480,1.7301436103819038e-09,1.7276839094929739e-09,1.7268247406352657e-09,1.7280402307085598e-09,1.7268690636447271e-09,1.72773833719249e-09,1.72773833719249e-09,1.7276286486841223e-09,1.7275931980151603e-09,1.7277453273713234e-09,1.7278691177972215e-09,0.0,0.0
DM_RNA_BSU15560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15520,1.7301436103819038e-09,1.7276839094929739e-09,1.7268247406352657e-09,1.7280402307085598e-09,1.7268690636447271e-09,1.72773833719249e-09,1.72773833719249e-09,1.7276286486841223e-09,1.7275931980151603e-09,1.7277453273713234e-09,1.7278691177972215e-09,0.0,0.0
DM_RNA_BSU15540,7.256648843134262e-10,7.246332251203397e-10,7.242728685198856e-10,7.247826750227261e-10,7.242914586827716e-10,7.246560534393506e-10,7.246560534393506e-10,7.246100473747341e-10,7.245951784901878e-10,7.24658985292686e-10,7.247109060491764e-10,0.0,0.0
DM_RNA_BSU02390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU26970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14880,7.017069080074757e-07,7.026794099880266e-07,7.028686400968155e-07,7.025829400375902e-07,7.02621756117649e-07,7.026089500644317e-07,7.026089500644317e-07,7.027125588540521e-07,7.026147495876502e-07,7.02657752732216e-07,7.025175294552392e-07,0.0,0.0
DM_RNA_BSU14900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06490,1.08610028597676e-09,1.0850168011195991e-09,1.0847322213443315e-09,1.0851222247638628e-09,1.0850307428354588e-09,1.0850914803544976e-09,1.0850914803544976e-09,1.0849807668513515e-09,1.085069810218259e-09,1.0850412508176852e-09,1.0851827184777047e-09,0.0,0.0
DM_RNA_BSU06530,1.0001981605317032e-09,9.992343255307497e-10,9.989914753814758e-10,9.993238199367334e-10,9.992929312480656e-10,9.993060940205752e-10,9.993060940205752e-10,9.992017634421279e-10,9.992916958879651e-10,9.992569366366265e-10,9.993921256228474e-10,0.0,0.0
DM_RNA_BSU06480,1.5668924047714852e-09,1.5651392425625555e-09,1.5646211030797242e-09,1.5653338217682657e-09,1.5649032009423484e-09,1.5652302131672378e-09,1.5652302131672378e-09,1.5650837745889085e-09,1.565167841802545e-09,1.5651739828167744e-09,1.5653505920622118e-09,0.0,0.0
DM_RNA_BSU06500,8.529787003217427e-10,8.522199217981904e-10,8.52048588075102e-10,8.522821166018764e-10,8.523550728879419e-10,8.522867018396367e-10,8.522867018396367e-10,8.521933103470828e-10,8.522847665005058e-10,8.522393819162288e-10,8.523638104822307e-10,0.0,0.0
DM_RNA_BSU06450,1.7074185976601515e-10,1.7093334340942118e-10,1.7109342742539401e-10,1.708690278020971e-10,1.7142321712195062e-10,1.7097700624029946e-10,1.7097700624029946e-10,1.7093430809621951e-10,1.7103282533686305e-10,1.7093820138189794e-10,1.710127645626941e-10,0.0,0.0
DM_RNA_BSU06510,6.666842229439068e-10,6.659421363151995e-10,6.658610461685608e-10,6.660207068653635e-10,6.656168926655146e-10,6.659589381854734e-10,6.659589381854734e-10,6.657025195016461e-10,6.659040149311407e-10,6.657271702398703e-10,6.659463608677792e-10,0.0,0.0
DM_RNA_BSU06520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06470,1.906690992540445e-09,1.9044645375933517e-09,1.9037813303906316e-09,1.9047221272617693e-09,1.904051820896244e-09,1.904567022081538e-09,1.904567022081538e-09,1.9043953348986234e-09,1.904475885228792e-09,1.9045065506715307e-09,1.9047079961416693e-09,0.0,0.0
DM_RNA_BSU06430,1.906690992540445e-09,1.9044645375933517e-09,1.9037813303906316e-09,1.9047221272617693e-09,1.904051820896244e-09,1.904567022081538e-09,1.904567022081538e-09,1.9043953348986234e-09,1.904475885228792e-09,1.9045065506715307e-09,1.9047079961416693e-09,0.0,0.0
DM_RNA_BSU06420,1.5668924047714852e-09,1.5651392425625555e-09,1.5646211030797242e-09,1.5653338217682657e-09,1.5649032009423484e-09,1.5652302131672378e-09,1.5652302131672378e-09,1.5650837745889085e-09,1.565167841802545e-09,1.5651739828167744e-09,1.5653505920622118e-09,0.0,0.0
DM_RNA_BSU06440,6.531442276902592e-10,6.525356098206588e-10,6.523928874987889e-10,6.525872612560893e-10,6.526036351786552e-10,6.525860674091201e-10,6.525860674091201e-10,6.525156390203349e-10,6.525814259966511e-10,6.525510626195833e-10,6.52642238675642e-10,0.0,0.0
DM_RNA_BSU12290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14530,1.3922902415465142e-09,1.3934509322970406e-09,1.3943623569647671e-09,1.394006211592459e-09,1.4003728249081656e-09,1.3934342899672682e-09,1.3934342899672682e-09,1.3939806652731555e-09,1.393524437677275e-09,1.3943448470854683e-09,1.394136710002485e-09,0.0,0.0
DM_RNA_BSU14540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22650,2.208052311183224e-09,2.2064094478051084e-09,2.2060312827865866e-09,2.2064871860864286e-09,2.2064943139575235e-09,2.2064997555507696e-09,2.2064997555507696e-09,1.8817929876489044e-09,2.2065026222052497e-09,1.8818874011610626e-09,2.20663501051705e-09,0.0,0.0
DM_RNA_BSU22600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22640,2.3426333882770546e-09,2.340935507513723e-09,2.3405606068436207e-09,2.3410190417186986e-09,2.3411566272299097e-09,2.3410352828788835e-09,2.3410352828788835e-09,2.1732080686945904e-09,2.3410413140530347e-09,2.1733144773417884e-09,2.3411932496947464e-09,0.0,0.0
DM_RNA_BSU22630,2.3426333882770546e-09,2.340935507513723e-09,2.3405606068436207e-09,2.3410190417186986e-09,2.3411566272299097e-09,2.3410352828788835e-09,2.3410352828788835e-09,2.1732080686945904e-09,2.3410413140530347e-09,2.1733144773417884e-09,2.3411932496947464e-09,0.0,0.0
DM_RNA_BSU22660,2.236317078031322e-09,2.2346626598819167e-09,2.2342851804430394e-09,2.234741615425235e-09,2.234776142057441e-09,2.2347549560204747e-09,2.2347549560204747e-09,1.942996089152046e-09,2.234758487288529e-09,1.943093021886836e-09,2.2348949809376797e-09,0.0,0.0
DM_RNA_BSU22610,2.4862994613208727e-09,2.4845428491827173e-09,2.4841714332233087e-09,2.484632570569496e-09,2.4849094203610856e-09,2.48465273128609e-09,2.48465273128609e-09,2.4842953420591095e-09,2.0535678809188298e-09,2.4844145555818813e-09,2.484834943131875e-09,0.0,0.0
DM_RNA_BSU22680,2.4862994613208727e-09,2.4845428491827173e-09,2.4841714332233087e-09,2.484632570569496e-09,2.4849094203610856e-09,2.48465273128609e-09,2.48465273128609e-09,2.4842953420591095e-09,2.4846621406031727e-09,2.4844145555818813e-09,2.484834943131875e-09,0.0,0.0
DM_RNA_BSU22620,2.4862994613208727e-09,2.4845428491827173e-09,2.4841714332233087e-09,2.484632570569496e-09,2.4849094203610856e-09,2.48465273128609e-09,2.48465273128609e-09,2.4842953420591095e-09,2.1822426096346417e-09,2.4844145555818813e-09,2.484834943131875e-09,0.0,0.0
DM_RNA_BSU22670,2.2807788525775578e-09,2.2791062582429827e-09,2.2787298572523288e-09,2.2791871285952506e-09,2.2792647547352625e-09,2.2792016822147606e-09,2.2792016822147606e-09,2.039271374746564e-09,2.2792062589504483e-09,2.0393722703340914e-09,2.2793492104835326e-09,0.0,0.0
DM_RNA_BSU13300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28310,7.0843132145681235e-09,7.078196317646366e-09,7.077424830067908e-09,7.079267163659006e-09,1.1453804517264707e-08,7.0786783221880885e-09,7.0786783221880885e-09,7.0781895644828644e-09,7.078786983326878e-09,7.0786966192459e-09,7.079897646426098e-09,0.0,0.0
DM_RNA_BSU28290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28280,4.5665831351628174e-09,4.562827500140078e-09,4.562503962302841e-09,4.563733012347954e-09,8.938525988438206e-09,4.563160053776633e-09,4.563160053776633e-09,4.562990947651163e-09,4.563279801070113e-09,4.563372760775629e-09,4.564213777680672e-09,0.0,0.0
DM_RNA_BSU28300,7.0843132145681235e-09,7.078196317646366e-09,7.077424830067908e-09,7.079267163659006e-09,1.1453804517264707e-08,7.0786783221880885e-09,7.0786783221880885e-09,7.0781895644828644e-09,7.078786983326878e-09,7.0786966192459e-09,7.079897646426098e-09,0.0,0.0
DM_RNA_BSU28270,3.794123312269381e-09,3.791092131374286e-09,3.7909060281177455e-09,3.791946917842104e-09,8.166818320965006e-09,3.791378832272027e-09,3.791378832272027e-09,3.791307797820206e-09,3.791501980886862e-09,3.791651185803414e-09,3.792381748662704e-09,0.0,0.0
DM_RNA_BSU28250,3.925098318033062e-09,3.9219443017739376e-09,3.9217348956937864e-09,3.92280768908273e-09,8.297665794451175e-09,3.9222387772672656e-09,3.9222387772672656e-09,3.922151114199119e-09,3.922361349168502e-09,3.92250101738603e-09,3.923250308364052e-09,0.0,0.0
DM_RNA_BSU28260,3.925098318033062e-09,3.9219443017739376e-09,3.9217348956937864e-09,3.92280768908273e-09,8.297665794451175e-09,3.9222387772672656e-09,3.9222387772672656e-09,3.922151114199119e-09,3.922361349168502e-09,3.92250101738603e-09,3.923250308364052e-09,0.0,0.0
DM_RNA_BSU31580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27270,1.1724203187103475e-10,1.1714504018604417e-10,1.1715104088357332e-10,1.171949572856912e-10,1.173292898953295e-10,1.1715158904829828e-10,1.1715158904829828e-10,2.623074092599028e-10,1.1715623446271607e-10,1.171809748331843e-10,1.1720273120194627e-10,0.0,0.0
DM_RNA_BSU27250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27260,1.8172289750229942e-11,1.8157256225350828e-11,1.815818632194214e-11,1.8164993279919062e-11,1.8185814576396897e-11,1.8158271286421645e-11,1.8158271286421645e-11,4.065714461471004e-11,1.8158991316733833e-11,1.8162826026636946e-11,1.8166198222007043e-11,0.0,0.0
DM_RNA_BSU40890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU36590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00930,2.93104958464781e-11,2.928624794668579e-11,2.9287748123985096e-11,2.9298727217547067e-11,2.9332310370933545e-11,2.928788516092068e-11,2.928788516092068e-11,2.9289406706860946e-11,2.9289046514382285e-11,2.929523160724539e-11,2.9300670695943107e-11,0.0,0.0
DM_RNA_BSU08650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270160733655605e-10,0.0,0.0
DM_RNA_BSU14860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
