,base,asp__L_s,cbl1_s,man6p_c,pser__L_s,acnam_s,3amp_s,so4_s,f6p_s,adn_c,pep_s,6pgc_s,leu__L_s,gmp_s,pi_c,pyr_c,zn2_s,arg__L_s,k_s,mg2_s,mn2_s,met__L_c
formation_BSU21690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3503973800861916e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.034364277462249e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33930-MONOMER,2.913634958905356e-07,2.913656403824249e-07,2.913656403824249e-07,2.885791373264917e-07,2.938936278348858e-07,2.896659201455339e-07,2.9100309910433674e-07,2.9138042033298696e-07,2.9136567629291985e-07,2.9100376151868664e-07,2.070611235449041e-07,2.882069636675702e-07,2.9134897505980403e-07,2.9128112189631596e-07,2.9136567629291985e-07,2.2584344369397114e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11670-MONOMER,3.7471235581326354e-10,3.747159629552955e-10,3.7471596295529544e-10,3.7188513376262206e-10,3.7263627773388e-10,3.6664480143335807e-10,4.3245306669787144e-10,3.7964486772084137e-10,3.747168346364938e-10,4.324659540611801e-10,2.440176300992269e-10,3.723211638448172e-10,3.7494851232543085e-10,3.7415071280280825e-10,3.747168346364938e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32000-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28090-MONOMER,1.2364202153942372e-09,1.2364356725397142e-09,1.2364356725397142e-09,1.2291082521282732e-09,1.2310400580606252e-09,1.2054797434922798e-09,1.1862205637374997e-09,1.2363891804067429e-09,1.2364368970230127e-09,1.1862300837633505e-09,5.220410402009222e-10,1.2280159237156207e-09,1.2364952415094523e-09,1.2342028748102438e-09,1.2364368970230127e-09,6.918246024359408e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00780-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.553655378804473e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36900-MONOMER,7.271015138353332e-09,7.271097424885718e-09,7.271097424885718e-09,7.225328103007064e-09,7.237618126849829e-09,7.101474029705728e-09,7.418139753339036e-09,7.283961957937196e-09,7.271115595622332e-09,7.418250876335415e-09,3.744481765095911e-09,7.221336705363146e-09,7.272630161072066e-09,7.2588328364440685e-09,7.271115595622332e-09,7.335087313118607e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29140-MONOMER,1.570603899880494e-07,1.5706146752509804e-07,1.5706146752509804e-07,1.5550683487272345e-07,1.568873183206837e-07,1.568907356754588e-07,1.5688039898048926e-07,1.5705777242755658e-07,1.5706147383909363e-07,1.5688057140133273e-07,1.3036952860009492e-07,1.5529753083552474e-07,1.5705072055128733e-07,1.5693864795925432e-07,1.5706147383909363e-07,3.979130300114068e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18210-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.113382316709291e-41,0.0,0.0,0.0,0.0,9.85649042075013e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33960-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9117216637172112e-38,0.0,0.0,0.0,0.0,1.2784570018364025e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0726272871700577e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13170-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23860-MONOMER,7.045899881806265e-09,7.04597822401595e-09,7.04597822401595e-09,8.385137631602451e-10,7.022575813840836e-09,6.89849998799431e-09,7.244207600064012e-09,7.019756742095218e-09,7.0459782240159495e-09,7.244298772505819e-09,3.276359784082627e-09,0.0,7.2426346748854046e-09,7.032412920768966e-09,7.04597822401595e-09,4.101927493779915e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01200-MONOMER,6.693637874130204e-07,6.693687621828559e-07,6.693687621828559e-07,6.671711904272156e-07,6.67587262834107e-07,6.598992417076616e-07,6.418966720013563e-07,6.693576880251209e-07,6.693697063281297e-07,6.419021949199514e-07,3.5583885112486865e-07,6.668154174041152e-07,6.694165902450005e-07,6.687750062896861e-07,6.693697063281297e-07,1.1606701594792489e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17460-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34880-MONOMER,1.5483970311113583e-09,1.5484163473819727e-09,1.5484163473819727e-09,1.539278020882386e-09,1.542292213956473e-09,1.5121278639869367e-09,1.4844925924399018e-09,1.5483601748908646e-09,1.5484190751390476e-09,1.4845051027395446e-09,6.519109070737119e-10,1.537916540614456e-09,1.5483846009710983e-09,1.5456478915634564e-09,1.5484190751390476e-09,8.65475608074523e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28270-MONOMER,6.657799692941974e-09,6.657881140013151e-09,6.657881140013151e-09,6.606325601393119e-09,6.632299975904056e-09,6.512281353622406e-09,6.909042237017907e-09,6.657573516276073e-09,6.6578862750277665e-09,6.909212901372667e-09,0.0,6.599897487624581e-09,4.89205165940961e-09,6.646136217310115e-09,6.6578862750277665e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39420-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2421589620298254e-38,0.0,0.0,0.0,0.0,1.4606601238721525e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13850-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10220-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.423833521141525e-39,0.0,0.0,0.0,0.0,5.2587262692991035e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01330-MONOMER,6.693637874130204e-07,6.693687621828559e-07,6.693687621828559e-07,6.671711904272156e-07,6.67587262834107e-07,6.598992417076616e-07,6.418966720013563e-07,6.693576880251209e-07,6.693697063281297e-07,6.419021949199514e-07,3.5583885112486865e-07,6.668154174041152e-07,6.694165902450005e-07,6.687750062896861e-07,6.693697063281297e-07,1.1606701594792489e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19350-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01110-MONOMER,6.693637874130204e-07,6.693687621828559e-07,6.693687621828559e-07,6.671711904272156e-07,6.67587262834107e-07,6.598992417076616e-07,6.418966720013563e-07,6.693576880251209e-07,6.693697063281297e-07,6.419021949199514e-07,3.5583885112486865e-07,6.668154174041152e-07,6.694165902450005e-07,6.687750062896861e-07,6.693697063281297e-07,1.1606701594792489e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37500-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.027256519542843e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16690-MONOMER,4.408724026411347e-12,4.408756842700447e-12,4.408756842700447e-12,4.395077255772026e-12,4.397794459880467e-12,4.348787726412511e-12,4.3140774014205064e-12,4.408684337975856e-12,4.408762357099122e-12,4.3140996655211675e-12,2.3745622448905906e-12,4.393053482688171e-12,4.409031141905938e-12,4.404803036310786e-12,4.408762357099122e-12,7.450164882926023e-13,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16570-MONOMER,7.102736815581653e-10,7.102825347504655e-10,7.102825347504655e-10,7.06077681073241e-10,7.076514436075643e-10,6.942678922380152e-10,6.805506082900223e-10,7.102567550294821e-10,7.102834684957176e-10,6.805563617010422e-10,2.9900364616656217e-10,7.054487009490519e-10,7.102610749157892e-10,7.090165496743624e-10,7.102834684957176e-10,3.959944797969376e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04340-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344755034074293e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4153398317441265e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8250365908395706e-39,0.0,0.0,0.0,0.0,1.8081602269906895e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22880-MONOMER,6.693637874130204e-07,6.693687621828559e-07,6.693687621828559e-07,6.671711904272156e-07,6.67587262834107e-07,6.598992417076616e-07,6.418966720013563e-07,6.693576880251209e-07,6.693697063281297e-07,6.419021949199514e-07,3.5583885112486865e-07,6.668154174041152e-07,6.694165902450005e-07,6.687750062896861e-07,6.693697063281297e-07,1.1606701594792489e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15140-MONOMER,9.903505755063755e-14,9.903633919445523e-14,9.903633919445523e-14,9.842188804844842e-14,9.861821787414453e-14,9.657241124878049e-14,9.478544667216703e-14,9.9032518328818e-14,9.903647888530558e-14,9.478626221200202e-14,4.101605180208082e-14,9.833027015866435e-14,9.903686783931477e-14,9.885036806004388e-14,9.903647888530558e-14,5.2423603414115e-15,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06230-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22370-MONOMER,1.4644064986691276e-08,1.4644239165047527e-08,1.4644239165047525e-08,1.4547094550015082e-08,1.457981606885209e-08,1.4307533976393787e-08,1.4569072951372943e-08,1.4659938686488301e-08,1.4644267662768375e-08,1.4569343457739061e-08,6.844816332174934e-09,1.4536099387389235e-08,1.464671168521358e-08,1.5066456197429623e-08,1.4644267662768375e-08,1.1810321849845114e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35670-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.925978465507248e-38,0.0,0.0,0.0,0.0,2.639958815554432e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35740-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341382452840544e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18250-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04620-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.36040067301871e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09280-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35010-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02430-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18470-MONOMER,6.871712147297853e-10,6.871797799618431e-10,6.871797799618431e-10,6.831116939772962e-10,6.846342680786406e-10,6.716860320806013e-10,6.584149185393292e-10,0.0,0.0,6.584204848140513e-10,2.892782093434297e-10,0.0,-1.0865246409667535e-43,6.859549725035868e-10,0.0,3.831143047724865e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40890-MONOMER,6.693637874130204e-07,6.693687621828559e-07,6.693687621828559e-07,6.671711904272156e-07,6.67587262834107e-07,6.598992417076616e-07,6.418966720013563e-07,6.693576880251209e-07,6.693697063281297e-07,6.419021949199514e-07,3.5583885112486865e-07,6.668154174041152e-07,6.694165902450005e-07,6.687750062896861e-07,6.693697063281297e-07,1.1606701594792489e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06150-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26860-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09540-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.653451313108846e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30820-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5559290384501064e-40,0.0,0.0,0.0,0.0,-5.8052066449580195e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09840-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17660-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29020-MONOMER,2.590450092324924e-07,2.5904665235536586e-07,2.5904665235536586e-07,2.695986569665046e-07,2.588273548362078e-07,2.593267821234353e-07,2.5844097006069584e-07,2.590446252875444e-07,2.590466524566524e-07,2.5844086939587996e-07,2.262486469426846e-07,2.710183012800211e-07,2.5902605418631426e-07,2.588734316601569e-07,2.590466524566524e-07,2.4677144932789037e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00130-MONOMER,7.716228738416027e-10,7.716325218928079e-10,7.716325218928079e-10,7.669269776615235e-10,7.685341112106582e-10,7.532602569785183e-10,7.360063391323557e-10,7.716047024724445e-10,7.716342783331722e-10,7.36013303667731e-10,3.250193582670571e-10,7.662187855764243e-10,7.716411754853866e-10,7.702483615534715e-10,7.716342783331722e-10,4.3745284827135146e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19520-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16650-MONOMER,9.903505755063755e-14,9.903633919445523e-14,9.903633919445523e-14,9.842188804844842e-14,9.861821787414453e-14,9.657241124878049e-14,9.478544667216703e-14,9.9032518328818e-14,9.903647888530558e-14,9.478626221200202e-14,4.101605180208082e-14,9.833027015866435e-14,9.903686783931477e-14,9.885036806004388e-14,9.903647888530558e-14,5.2423603414115e-15,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31660-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39260-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09300-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.932832779094811e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29010-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85038124022904e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33420-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39450-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22490-MONOMER,1.2310366056656796e-09,1.2310520083223911e-09,1.2310520083223911e-09,1.2236337075733542e-09,1.2257205839046609e-09,1.2007751550696758e-09,1.1697353728497354e-09,1.2310062976782998e-09,1.2310536027711058e-09,1.1697469838071135e-09,5.191229125048289e-10,1.2225032618798018e-09,1.2310896506410263e-09,1.2288312239854158e-09,1.2310536027711058e-09,7.024981848101799e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03900-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16020-MONOMER,9.903505755063755e-14,9.903633919445523e-14,9.903633919445523e-14,9.842188804844842e-14,9.861821787414453e-14,9.657241124878049e-14,9.478544667216703e-14,9.9032518328818e-14,9.903647888530558e-14,9.478626221200202e-14,4.101605180208082e-14,9.833027015866435e-14,9.903686783931477e-14,9.885036806004388e-14,9.903647888530558e-14,5.2423603414115e-15,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40850-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02460-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13550-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4235462930961126e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37100-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24310-MONOMER,4.249308346750594e-09,4.24935501471986e-09,4.249355014719859e-09,4.224292627488849e-09,4.2290256746372115e-09,4.148282751210599e-09,4.324127932122572e-09,4.239349225181278e-09,4.249367045911728e-09,4.3241789351766764e-09,2.297460600662123e-09,4.219700447442552e-09,4.250284421370811e-09,4.24223219044227e-09,4.249367045911728e-09,4.758080104214257e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39780-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38033742432991e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27320-MONOMER,3.683765635970408e-12,3.683799381791583e-12,3.683799381791583e-12,3.668198553166077e-12,3.67058606524555e-12,3.6135185960077975e-12,3.5467972342435844e-12,3.683712767772196e-12,3.6838062989070065e-12,3.5468265362089506e-12,1.8338986535250537e-12,3.665821425366299e-12,3.684301202933616e-12,3.679343688967115e-12,3.6838062989070065e-12,5.035808420224834e-13,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06310-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01010-MONOMER,3.683765635970408e-12,3.683799381791583e-12,3.683799381791583e-12,3.668198553166077e-12,3.67058606524555e-12,3.6135185960077975e-12,3.5467972342435844e-12,3.683712767772196e-12,3.6838062989070065e-12,3.5468265362089506e-12,1.8338986535250537e-12,3.665821425366299e-12,3.684301202933616e-12,3.679343688967115e-12,3.6838062989070065e-12,5.035808420224834e-13,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01580-MONOMER,9.896725815966385e-12,9.896856109329068e-12,9.896856109328968e-12,9.587138288660309e-12,0.0,9.843356953102508e-12,1.8330151341109984e-11,0.0,9.896856109328968e-12,1.8332788083018334e-11,5.656464139986426e-12,8.170633097876538e-12,9.932743234630298e-12,9.892938712586262e-12,9.896856109328968e-12,1.6955740494401144e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16630-MONOMER,1.1852827275000687e-10,1.185297541238395e-10,1.185297541238395e-10,1.178443695958847e-10,1.1806545759001376e-10,1.1574923440804654e-10,1.1580192889222669e-10,1.1852540840651713e-10,1.1852990212194254e-10,1.158025221256446e-10,5.066638218245172e-11,1.1774719416182341e-10,1.1852993470766e-10,1.1831569182142857e-10,1.1852990212194254e-10,6.484503567837224e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32510-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16040-MONOMER,6.693637874130204e-07,6.693687621828559e-07,6.693687621828559e-07,6.671711904272156e-07,6.67587262834107e-07,6.598992417076616e-07,6.418966720013563e-07,6.693576880251209e-07,6.693697063281297e-07,6.419021949199514e-07,3.5583885112486865e-07,6.668154174041152e-07,6.694165902450005e-07,6.687750062896861e-07,6.693697063281297e-07,1.1606701594792489e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14180-MONOMER,3.945059167170934e-09,3.945108527516337e-09,3.945108527516337e-09,3.921335363306493e-09,3.928023101561946e-09,3.848081374198564e-09,3.748609289591017e-09,3.944962040243188e-09,3.945113637189347e-09,3.748646498812605e-09,1.6636147092947054e-09,3.917712664252856e-09,3.945229158514247e-09,3.937991659044212e-09,3.945113637189347e-09,2.2512709135953892e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01780-MONOMER,1.9665183277417207e-08,1.9665398885806306e-08,1.9665398885806306e-08,1.956160725607701e-08,1.4097822399842473e-08,0.0,1.929033607573103e-08,1.96526554059097e-08,1.9665398885806306e-08,1.9290203584669688e-08,1.345119430106426e-08,1.9545328170406114e-08,2.038641678417283e-08,1.962584480319229e-08,1.9665398885806306e-08,1.9924119159746757e-09,0.0,0.0,0.0,0.0,0.0,0.0
