,base,leu__L_s,asp__L_s,pser__L_s,acnam_s,pi_c,so4_s,gmp_s,cbl1_s,f6p_s,pyr_c,man6p_c,6pgc_s,arg__L_s,zn2_s,mg2_s,k_s,adn_c,pep_s,3amp_s,mn2_s,met__L_c
formation_BSU27960-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16770-MONOMER,4.1715963764860745e-08,1.9044353729673536e-10,1.9115325801725053e-10,1.906054565903502e-10,1.8607904975540062e-10,1.9115325801725053e-10,1.911543141845979e-10,1.9043206679584086e-10,1.9115325801725053e-10,1.9115325801725053e-10,1.9115325801725053e-10,1.9109880561401396e-10,1.9110257001220437e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00750-MONOMER,2.4458788171285343e-09,1.513069474996069e-11,1.5186326289911964e-11,1.5150737201499336e-11,1.4813267853065188e-11,1.5186326289911964e-11,1.5186426949174156e-11,1.5128975541021984e-11,1.5186326289911964e-11,1.5186326289911964e-11,1.5186326289911964e-11,1.518384778667158e-11,1.5184027657493267e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22960-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16500-MONOMER,1.82923706671298e-07,9.028533823820908e-10,9.062090697445319e-10,9.037018032813387e-10,8.824483883315092e-10,9.062090697445319e-10,9.062142700710651e-10,9.02789361543696e-10,9.062090697445319e-10,9.062090697445319e-10,9.062090697445319e-10,9.059859830065057e-10,9.060016067690216e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25410-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-186,0.0,0.0,0.0,0.0,0.0,0.0,-9.216483242625273e-31,0.0,0.0,0.0,6.623772061859015e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37780-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01030-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22750-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-188,7.8483928814676e-09,3.945396261079934e-11,3.959944797969375e-11,3.949602419328864e-11,3.8590757625351474e-11,3.959944797969375e-11,3.9599689442372455e-11,3.9450311737521364e-11,3.959944797969375e-11,3.959944797969375e-11,3.959944797969375e-11,3.959013802560412e-11,3.9590792169388715e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01300-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01500-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29670-MONOMER,5.827351631803906e-09,2.774338588094706e-11,2.7846324148778117e-11,2.77709869345234e-11,2.7124260501951206e-11,2.7846324148778117e-11,2.7846491619832777e-11,2.774148902631015e-11,2.7846324148778117e-11,2.7846324148778117e-11,2.7846324148778117e-11,2.7839632007627247e-11,2.7840102847432716e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10010-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU41060-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01220-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22360-MONOMER,8.679316094620197e-09,3.373270869124822e-11,3.385859066773255e-11,3.3757619921073965e-11,3.2942627557460805e-11,3.385859066773255e-11,3.385876559773418e-11,3.373096864875892e-11,3.385859066773255e-11,3.385859066773255e-11,3.385859066773255e-11,3.384747059759735e-11,3.3848231219074143e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34190-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-105,2.1117943772861464e-08,9.329732083019952e-11,9.352917909913735e-11,9.32727999869568e-11,9.16380558105098e-11,9.352917909913735e-11,9.352979172909311e-11,9.331297007678471e-11,9.352917909913735e-11,9.352917909913735e-11,9.352917909913735e-11,9.351020013714733e-11,9.351160456880865e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37320-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06450-MONOMER,2.4097444823203386e-08,2.38056346014154e-10,2.3873738640886527e-10,2.381234044617134e-10,2.3396671576200293e-10,2.387373864088652e-10,2.387378285645858e-10,2.380770643520825e-10,2.387373864088652e-10,2.3873738640886527e-10,2.387373864088652e-10,2.3882824041462667e-10,2.3882170698483917e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19230-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7005542137091277e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24080-MONOMER,6.051960439903123e-07,1.5430938900299057e-09,1.4564268782632148e-09,1.800872652866872e-09,2.5952649650137565e-09,1.4564268782632148e-09,1.4589763325516064e-09,1.4879151661897366e-09,1.4564268782632148e-09,1.4564268782632148e-09,1.4564268782632148e-09,1.456821491742495e-09,1.4579929113425484e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-39,1.3619041988885935e-11,7.434998023981428e-13,7.450164882926023e-13,7.435715364327122e-13,7.336030008680475e-13,7.450164882926023e-13,7.450209626063178e-13,7.435533256685193e-13,7.450164882926023e-13,7.450164882926023e-13,7.450164882926023e-13,7.448987929090221e-13,7.449074573656575e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-30,2.5596910065910298e-11,5.024281114694534e-13,5.035808420224834e-13,5.023884068678106e-13,4.944481891879943e-13,5.035808420224834e-13,5.035838275894924e-13,5.024814653406197e-13,5.035808420224834e-13,5.035808420224834e-13,5.035808420224834e-13,5.034507901786677e-13,5.034598545885547e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-34,2.2575219526110904e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40500-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36920-MONOMER,8.45499036245649e-08,3.2781609571684684e-08,3.2822420912402354e-08,3.267850764899159e-08,3.21904761382111e-08,3.2822420912402354e-08,3.2823593648644466e-08,3.276908889184612e-08,3.2822420912402354e-08,3.2822420912402354e-08,3.2822420912402354e-08,3.2625231376113215e-08,3.2637913805159436e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28860-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15480-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02360-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26970-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12340-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28390-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.787570174902363e-40,-8.141273390971552e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01310-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12380-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31750-MONOMER,2.227459619911069e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00270-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29300-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01150-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16520-MONOMER,4.984794034810299e-10,3.230194423030107e-12,3.2422517839186085e-12,3.2336938940993442e-12,3.158941401546542e-12,3.2422517839186085e-12,3.242271264005852e-12,3.2299722489293115e-12,3.2422517839186085e-12,3.2422517839186085e-12,3.2422517839186085e-12,3.241742457214529e-12,3.241779981200686e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01340-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00910-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29660-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8352,0.0,6.265371958611991e-11,6.282693395485935e-11,6.266729728377382e-11,6.164639810693911e-11,6.282693395485934e-11,6.367478978227461e-11,6.266165515402314e-11,6.282693395485934e-11,6.282693395485935e-11,6.282693395485934e-11,6.286379011211595e-11,6.286116993605198e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00820-MONOMER,1.1780113336151882e-08,5.377908721320177e-11,5.397950426629468e-11,5.382481137867577e-11,5.254660561021278e-11,5.397950426629468e-11,5.397980251593178e-11,5.377584807431187e-11,5.397950426629468e-11,5.397950426629468e-11,5.397950426629468e-11,5.3964127527423966e-11,5.3965190550624754e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01160-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.164100831035415e-41,7.546271365901267e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14000-MONOMER,3.236588706170653e-08,1.4775815931094812e-10,1.483088056010596e-10,1.4788378655522776e-10,1.4437191342097406e-10,1.483088056010596e-10,1.4830962504258746e-10,1.4774925976978955e-10,1.483088056010596e-10,1.483088056010596e-10,1.483088056010596e-10,1.4826655797750409e-10,1.4826947863606476e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6520986173994074e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03040-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01180-MONOMER,2.754575867304573e-06,1.1583262497006636e-07,1.1606701594792489e-07,1.1582735402192212e-07,1.1422866694636596e-07,1.1606701594792489e-07,1.1606768211593622e-07,1.1584072594463529e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1606701594792489e-07,1.1603847992032605e-07,1.1604047866258653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32240-MONOMER,3.590008962880727e-08,1.6480168007821846e-10,1.6541576315085768e-10,1.6495268251147707e-10,1.6105937060630095e-10,1.6541576315085768e-10,1.654166755590366e-10,1.6479183243038838e-10,1.6541576315085768e-10,1.6541576315085768e-10,1.6541576315085768e-10,1.6537153082515364e-10,1.653746097001817e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14880-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05740-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25290-MONOMER,1.325642276580214e-12,5.222709755892783e-15,5.2423603414115e-15,5.227759146814156e-15,5.103463142479959e-15,5.2423603414115e-15,5.242390430000707e-15,5.222319636015512e-15,5.2423603414115e-15,5.2423603414115e-15,5.2423603414115e-15,5.24107146413518e-15,5.2411617406626974e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31400-MONOMER,1.640890843566564e-07,2.2748574776422673e-10,2.283326979562553e-10,2.2769073270829548e-10,2.2229670881080177e-10,2.283326979562553e-10,2.2833397592157069e-10,2.274698906611696e-10,2.283326979562553e-10,2.283326979562553e-10,2.283326979562553e-10,2.2827722365564956e-10,2.2828111171651118e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-42,4.047583817027276e-05,5.583919596386543e-06,5.594912668786093e-06,5.587438762019758e-06,5.525625053911893e-06,5.594912668786093e-06,5.594948265510384e-06,5.584190865806155e-06,5.594912668786093e-06,5.594912668786093e-06,5.594912668786093e-06,5.594924074198817e-06,5.594930905284863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-40,2.7492719699932708e-14,5.558678360950764e-17,5.848218279057588e-17,4.847409519688392e-17,1.1288100013700743e-17,5.848218279057588e-17,5.843430415819488e-17,5.815294609493449e-17,5.848218279057588e-17,5.848218279057588e-17,5.848218279057588e-17,5.847774260898056e-17,5.847805343267036e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13890-MONOMER,0.0,7.665000586411156e-08,7.67825789896979e-08,7.672726390892309e-08,7.595164192619213e-08,7.67825789896979e-08,7.678313450768863e-08,7.663912511733853e-08,7.67825789896979e-08,7.67825789896979e-08,7.67825789896979e-08,7.678292274748683e-08,7.678294596865238e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
