,base,man6p_c,f6p_s,3amp_s,asp__L_s,pep_s,pi_c,gmp_s,cbl1_s,leu__L_s,acnam_s,so4_s,6pgc_s,adn_c,pser__L_s,pyr_c,arg__L_s,zn2_s,mg2_s,mn2_s,k_s,met__L_c
transcription_TU8J2_1232_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_912_from_BSU25200-MONOMER,2.0110139546349214e-09,4.99312007053252e-10,5.02844343157111e-10,5.354778818886219e-10,5.02844343157111e-10,3.1451238026630794e-10,5.02844343157111e-10,5.02844343157111e-10,5.02844343157111e-10,5.030777523071163e-10,4.982508988721574e-10,5.028252278092677e-10,4.988903203326228e-10,5.355126622214067e-10,5.012512111839742e-10,1.3693941945721462e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_568_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_899_from_BSU25200-MONOMER,3.131247408850276e-10,1.191456398486217e-10,1.1962017076391945e-10,1.1799572872887472e-10,1.1962017076391945e-10,6.362959659633546e-11,1.1962017076391945e-10,1.1962017076391945e-10,1.1962017076391945e-10,1.196326826626941e-10,1.1802492168106178e-10,1.2034853222285578e-10,1.191809468599107e-10,1.1799580402274138e-10,1.193143964447059e-10,2.13405615452582e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1576_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_256_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_12_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_884_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1433_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1083_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_638_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1185_from_BSU04730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_752_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1303_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1532_from_BSU25200-MONOMER,6.860507792271562e-08,1.514213513555421e-07,1.5111650580610058e-07,1.5119524621123423e-07,1.5111650580610058e-07,9.477113035472873e-08,1.5111650580610058e-07,1.5111650580610058e-07,1.5111650580610058e-07,1.5111487086817755e-07,1.5118781359228194e-07,1.511178231006608e-07,1.514629537949623e-07,1.5119440572919201e-07,1.5116418848776904e-07,7.07828153915028e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_408_from_BSU25200-MONOMER,3.5261850609135194e-09,7.525909324082767e-11,7.551114423331156e-11,7.249896820363855e-11,7.551114423331156e-11,4.012141041022262e-11,7.551114423331156e-11,7.551114423331156e-11,7.551114423331156e-11,7.55142660645313e-11,7.444854118019923e-11,7.550975745084889e-11,7.52187311714953e-11,7.249803024322016e-11,7.5325671403993e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2968_from_BSU25200-MONOMER,1.5498307138907816e-09,4.726527365648957e-10,4.744234892516337e-10,4.626135556616769e-10,4.744234892516337e-10,2.5189911084331725e-10,4.744234892516337e-10,4.744234892516337e-10,4.744234892516337e-10,4.74461621075835e-10,4.680284874234866e-10,4.76295569109823e-10,4.726528773012619e-10,4.6261205799355585e-10,4.732456746263661e-10,8.375949810299021e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_942_from_BSU09520-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_826_from_BSU25200-MONOMER,1.170137448855837e-08,2.9566272191890912e-08,2.978255612201693e-08,2.9804081601846995e-08,2.978255612201693e-08,3.1331925629586366e-08,2.978255612201693e-08,2.978255612201693e-08,2.978255612201693e-08,2.9782226186966903e-08,3.005789506981139e-08,2.978173247723625e-08,2.9537033285814892e-08,2.980392179222149e-08,2.9793284432883198e-08,2.3498972074977754e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_720_from_BSU25200-MONOMER,3.737877432752375e-09,5.144745456653206e-11,4.947812982892343e-11,4.7782744886532826e-12,4.9478129828923455e-11,1.1294025362074354e-10,4.94781298289234e-11,4.947812982892341e-11,4.94781298289234e-11,4.915370398794284e-11,7.765929187938278e-10,4.91193650506732e-11,5.1559846985674676e-11,4.831752460335293e-12,2.865308494004708e-10,1.7118511034029793e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_595_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1141_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_811_from_MONOMER8J2-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1258_from_BSU25200-MONOMER,0.0,2.3921012156360868e-11,2.4042278133056136e-11,2.479868309815773e-11,2.4042278133056136e-11,1.281348501985187e-11,2.4042278133056136e-11,2.4042278133056136e-11,2.4042278133056136e-11,2.4047396328436993e-11,2.3751951526443782e-11,2.444003821907048e-11,2.396225670935749e-11,2.4799235387411367e-11,2.397670602441144e-11,4.540389649824069e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1127_from_BSU25200-MONOMER,1.9174508516305708e-09,5.618421229783761e-10,5.635988161137866e-10,5.457284777105796e-10,5.635988161137866e-10,3.007352425643266e-10,5.635988161137866e-10,5.635988161137866e-10,5.635988161137866e-10,5.635875492886741e-10,5.567513138914135e-10,5.635891449528789e-10,5.615656200638398e-10,5.45719753012524e-10,5.625371163996251e-10,9.539319677737056e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1487_from_BSU25200-MONOMER,7.4440705365512e-08,4.938688525243236e-08,4.941663993800146e-08,4.747339765843648e-08,4.941663993800146e-08,3.3086425718583745e-08,4.941663993800146e-08,4.941663993800146e-08,4.941663993800146e-08,4.942096939244351e-08,4.922946485077181e-08,4.941674971000306e-08,4.937846873014138e-08,4.7473758532797813e-08,4.937219208289099e-08,2.6427919625552057e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_169_from_BSU15320-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_362_from_BSU25200-MONOMER,1.5971280015149106e-08,1.400092882413744e-08,1.4192808004406772e-08,1.4215881956247913e-08,1.4192808004406772e-08,1.4098614540114066e-08,1.4192808004406772e-08,1.4192808004406772e-08,1.4192808004406772e-08,1.419285564581253e-08,1.4357369479599959e-08,1.419322013478755e-08,1.3975148696605192e-08,1.4215818095636493e-08,1.4192382859018607e-08,1.7909186058929874e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_691_from_BSU25200-MONOMER,5.654130246510382e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4720645306199705e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_467_from_BSU25200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00090,2.397129507751733e-08,7.953736204567125e-10,7.986157505796164e-10,7.783225107954875e-10,7.986157505796164e-10,3.9258153522925617e-10,7.986157505796164e-10,7.986157505796164e-10,7.986157505796164e-10,7.987044573518755e-10,7.803301832201403e-10,7.985925632951213e-10,7.948994540954491e-10,7.782984378624928e-10,7.95233596160153e-10,9.587549979698788e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00130,9.339471931023693e-09,7.655450425828047e-10,7.702483615534715e-10,7.345873529754972e-10,7.702483615534715e-10,3.2413057196777764e-10,7.702483615534715e-10,7.702483615534715e-10,7.702483615534715e-10,7.702138375840544e-10,7.522695124512181e-10,7.702187998699803e-10,7.648356905129699e-10,7.345643682519257e-10,7.674290161890377e-10,4.3580454433315226e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00180,2.855288136125604e-11,2.1159013471547397e-12,2.1291285602448433e-12,2.0374576011107367e-12,2.1291285602448433e-12,8.809451466537926e-13,2.1291285602448433e-12,2.1291285602448433e-12,2.1291285602448433e-12,2.129045129786387e-12,2.0770808568484237e-12,2.1290433070420227e-12,2.1139267445296092e-12,2.037386797935462e-12,2.120834813049465e-12,1.1248303983060703e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_misc_RNA_2,2.5866366316110753e-07,1.4057647980035322e-08,1.4138004896497668e-08,1.2777756070991339e-08,1.4138004896497668e-08,5.588310656671175e-09,1.4138004896497668e-08,1.4138004896497668e-08,1.4138004896497668e-08,1.413495966455776e-08,1.3891941967734941e-08,1.4137512023214862e-08,1.4043851028026135e-08,1.27775671617497e-08,1.4114155128065553e-08,7.753195861250012e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_8,1.4110664374588372e-06,3.413526696642074e-07,3.4249300552000394e-07,3.2883271460541326e-07,3.4249300552000394e-07,1.820930805112462e-07,3.4249300552000394e-07,3.4249300552000394e-07,3.4249300552000394e-07,3.425072303217898e-07,3.3768396628535897e-07,3.424867372864079e-07,3.4116998929004705e-07,3.2882848118496755e-07,3.416533034721882e-07,5.912977855484446e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU00270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU00280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00380,5.166140091167614e-09,5.495090749455403e-10,5.527067015322155e-10,5.348009131102353e-10,5.527067015322155e-10,2.34960157168881e-10,5.527067015322155e-10,5.527067015322155e-10,5.527067015322155e-10,5.526684175812058e-10,5.403479827589304e-10,5.52685875219263e-10,5.490421744333945e-10,5.347809551825303e-10,5.507915765348316e-10,3.046625920080716e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU00460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00500,5.666007553811738e-07,4.3192111514025716e-07,4.342156059231682e-07,4.2587115663709795e-07,4.342156059231682e-07,2.9679266320739377e-07,4.3421560592316816e-07,4.3421560592316816e-07,4.3421560592316816e-07,4.5014132062903796e-07,0.0,4.3393378334390425e-07,4.315613131881744e-07,4.258466428528807e-07,3.120848625287173e-07,4.391589508581797e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00510,1.3692576189934067e-07,7.507403469095217e-09,7.549130966949063e-09,7.606365617866697e-09,7.549130966949063e-09,3.878560469331515e-09,7.549130966949063e-09,7.549130966949063e-09,7.549130966949063e-09,7.550289695216242e-09,7.3740854900571885e-09,7.548842371613796e-09,7.501917417973882e-09,7.606196941816612e-09,7.494217450022476e-09,8.104829599678432e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00550,2.5596910065910298e-11,3.663741454434493e-12,3.679343688967115e-12,3.5421889320202456e-12,3.679343688967115e-12,1.830529878521338e-12,3.679343688967115e-12,3.679343688967115e-12,3.679343688967115e-12,3.679627340173446e-12,3.610597563761553e-12,3.679250158320728e-12,3.661358180959002e-12,3.542117298249652e-12,3.667255068869663e-12,5.024814653406197e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU00550,6.917406280584581e-13,2.714481551681923e-13,2.71871407537453e-13,2.622243777767038e-13,2.71871407537453e-13,1.704558203787277e-13,2.71871407537453e-13,2.71871407537453e-13,2.71871407537453e-13,2.719088483526194e-13,2.6947836078859617e-13,2.718699894545661e-13,2.713705881800985e-13,2.6222438462266665e-13,2.7136749793602514e-13,1.1463619267802517e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU00680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00740,3.6372643494052336e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00750,2.4822514606225867e-09,2.7799557090165296e-10,2.7959338836306863e-10,2.72580387901187e-10,2.7959338836306863e-10,1.1908007216589322e-10,2.7959338836306863e-10,2.7959338836306863e-10,2.7959338836306863e-10,2.795601578080529e-10,2.737217191623392e-10,2.7958305583449547e-10,2.7776641199035537e-10,2.7256983594358127e-10,2.7875344113357205e-10,1.5128975541021984e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00760,1.841265811421372e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00770,2.3219664762177052e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00780,6.119871823935844e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00790,2.8129493397501477e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00820,1.1780113336151882e-08,9.385283808956636e-10,9.442259315673557e-10,8.970723602332096e-10,9.442259315673557e-10,3.9779591367197617e-10,9.442259315673557e-10,9.442259315673557e-10,9.442259315673557e-10,9.442167136008253e-10,9.214820015311043e-10,9.441896008230835e-10,9.376592599981676e-10,8.970450934321208e-10,9.405017319705037e-10,5.377584807431187e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00940,1.0656949265993481e-09,1.182604427775413e-10,1.189717614338115e-10,1.1686670537413584e-10,1.189717614338115e-10,5.110654915920693e-11,1.189717614338115e-10,1.189717614338115e-10,1.189717614338115e-10,1.1897590042961034e-10,1.1591700075038408e-10,1.1896710550936294e-10,1.1816182510227809e-10,1.1686218200628764e-10,1.184428916571089e-10,6.5236398964380405e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00980,2.551006601490453e-11,4.755423221863782e-11,4.791291377989665e-11,4.796482842753612e-11,4.791291377989665e-11,4.9156077345105347e-11,4.791291377989665e-11,4.791291377989665e-11,4.791291377989665e-11,4.7912397852286675e-11,4.830108783777756e-11,4.7912656161808923e-11,4.750595043195815e-11,4.7964540619372524e-11,4.7920663086394584e-11,3.528734468249545e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00990,2.754575867304573e-06,6.665758280531434e-07,6.687750062896861e-07,6.412818868210084e-07,6.687750062896861e-07,3.553160620551198e-07,6.687750062896861e-07,6.687750062896861e-07,6.687750062896861e-07,6.687930578797523e-07,6.595994770612529e-07,6.687629795366179e-07,6.662190683993592e-07,6.412737760979937e-07,6.672148398548215e-07,1.1584072594463529e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU00990,7.4440705365512e-08,4.938688525243236e-08,4.941663993800146e-08,4.747339765843648e-08,4.941663993800146e-08,3.3086425718583745e-08,4.941663993800146e-08,4.941663993800146e-08,4.941663993800146e-08,4.942096939244351e-08,4.922946485077181e-08,4.941674971000306e-08,4.937846873014138e-08,4.7473758532797813e-08,4.937219208289099e-08,2.6427919625552057e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01000,2.5866366316110753e-07,1.4057647980035322e-08,1.4138004896497668e-08,1.2777756070991339e-08,1.4138004896497668e-08,5.588310656671175e-09,1.4138004896497668e-08,1.4138004896497668e-08,1.4138004896497668e-08,1.413495966455776e-08,1.3891941967734941e-08,1.4137512023214862e-08,1.4043851028026135e-08,1.27775671617497e-08,1.4114155128065553e-08,7.753195861250012e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01000,6.9902251619526795e-09,1.0415370892413178e-09,1.0446752507812753e-09,9.459233257744967e-10,1.0446752507812753e-09,5.203739576671259e-10,1.0446752507812753e-09,1.0446752507812753e-09,1.0446752507812753e-09,1.044513546776577e-09,1.036830520024897e-09,1.0446599386488835e-09,1.040894642214686e-09,9.459284952591245e-10,1.044411389624067e-09,1.768815202005969e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01010,2.5596910065910298e-11,3.663741454434493e-12,3.679343688967115e-12,3.5421889320202456e-12,3.679343688967115e-12,1.830529878521338e-12,3.679343688967115e-12,3.679343688967115e-12,3.679343688967115e-12,3.679627340173446e-12,3.610597563761553e-12,3.679250158320728e-12,3.661358180959002e-12,3.542117298249652e-12,3.667255068869663e-12,5.024814653406197e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01010,6.917406280584581e-13,2.714481551681923e-13,2.71871407537453e-13,2.622243777767038e-13,2.71871407537453e-13,1.704558203787277e-13,2.71871407537453e-13,2.71871407537453e-13,2.71871407537453e-13,2.719088483526194e-13,2.6947836078859617e-13,2.718699894545661e-13,2.713705881800985e-13,2.6222438462266665e-13,2.7136749793602514e-13,1.1463619267802517e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01020,2.754575867304573e-06,6.665758280531434e-07,6.687750062896861e-07,6.412818868210084e-07,6.687750062896861e-07,3.553160620551198e-07,6.687750062896861e-07,6.687750062896861e-07,6.687750062896861e-07,6.687930578797523e-07,6.595994770612529e-07,6.687629795366179e-07,6.662190683993592e-07,6.412737760979937e-07,6.672148398548215e-07,1.1584072594463529e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01020,7.4440705365512e-08,4.938688525243236e-08,4.941663993800146e-08,4.747339765843648e-08,4.941663993800146e-08,3.3086425718583745e-08,4.941663993800146e-08,4.941663993800146e-08,4.941663993800146e-08,4.942096939244351e-08,4.922946485077181e-08,4.941674971000306e-08,4.937846873014138e-08,4.7473758532797813e-08,4.937219208289099e-08,2.6427919625552057e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01030,2.754575867304573e-06,6.665758280531434e-07,6.687750062896861e-07,6.412818868210084e-07,6.687750062896861e-07,3.553160620551198e-07,6.687750062896861e-07,6.687750062896861e-07,6.687750062896861e-07,6.687930578797523e-07,6.595994770612529e-07,6.687629795366179e-07,6.662190683993592e-07,6.412737760979937e-07,6.672148398548215e-07,1.1584072594463529e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01030,7.4440705365512e-08,4.938688525243236e-08,4.941663993800146e-08,4.747339765843648e-08,4.941663993800146e-08,3.3086425718583745e-08,4.941663993800146e-08,4.941663993800146e-08,4.941663993800146e-08,4.942096939244351e-08,4.922946485077181e-08,4.941674971000306e-08,4.937846873014138e-08,4.7473758532797813e-08,4.937219208289099e-08,2.6427919625552057e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01040,2.754575867304573e-06,6.665758280531434e-07,6.687750062896861e-07,6.412818868210084e-07,6.687750062896861e-07,3.553160620551198e-07,6.687750062896861e-07,6.687750062896861e-07,6.687750062896861e-07,6.687930578797523e-07,6.595994770612529e-07,6.687629795366179e-07,6.662190683993592e-07,6.412737760979937e-07,6.672148398548215e-07,1.1584072594463529e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01050,2.754575867304573e-06,6.665758280531434e-07,6.687750062896861e-07,6.412818868210084e-07,6.687750062896861e-07,3.553160620551198e-07,6.687750062896861e-07,6.687750062896861e-07,6.687750062896861e-07,6.687930578797523e-07,6.595994770612529e-07,6.687629795366179e-07,6.662190683993592e-07,6.412737760979937e-07,6.672148398548215e-07,1.1584072594463529e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01070,5.078367107144945e-08,3.794984804976145e-08,3.7960125109173945e-08,3.673469880157702e-08,3.7960125109173945e-08,2.5998878983480324e-08,3.7960125109173945e-08,3.7960125109173945e-08,3.7960125109173945e-08,3.7965400447770995e-08,3.7751782383651665e-08,3.796021192211777e-08,3.7945760402538734e-08,3.673486970959017e-08,3.790573954316206e-08,2.0905557258155922e-08,0.0,0.0,0.0,0.0,0.0,0.0
