,base,gmp_s,6pgc_s,cbl1_s,leu__L_s,pep_s,3amp_s,f6p_s,pi_c,acnam_s,so4_s,pser__L_s,asp__L_s,man6p_c,adn_c,pyr_c,arg__L_s,zn2_s,mg2_s,k_s,mn2_s,met__L_c
transcription_TU_BSU16530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16570,7.848392881467602e-09,6.933258011699964e-10,6.894737379076139e-10,6.942678922380152e-10,6.941971280526875e-10,2.863595203341652e-10,6.6501601578569e-10,6.942678922380152e-10,6.945504163249664e-10,6.942678922380152e-10,6.945238137738378e-10,6.901043427919321e-10,6.942678922380152e-10,6.939552171142222e-10,6.650215678739986e-10,3.859075762535148e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16570,2.1209795272540677e-10,5.1746642236439965e-11,5.156881546740761e-11,5.1770386714594186e-11,5.177780019296325e-11,2.708029658373786e-11,4.9669275556933155e-11,5.1770386714594186e-11,5.1791454059636597e-11,5.1770386714594186e-11,5.179052811090262e-11,5.1636091221353326e-11,5.1770386714594186e-11,5.176716007723437e-11,4.966969023597481e-11,8.881609856317582e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16600,2.5596910065910298e-11,3.610597563761553e-12,3.5955484378559428e-12,3.6135185960077975e-12,3.6136728021852677e-12,1.7707235877226154e-12,3.4780062575511257e-12,3.6135185960077975e-12,3.614901316458944e-12,3.6135185960077975e-12,3.614814929973826e-12,3.599948428849146e-12,3.6135185960077975e-12,3.6126866460639395e-12,3.4780347941335824e-12,4.944481891879943e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16630,9.969588069620608e-10,1.1556735011220739e-10,1.1498257147417836e-10,1.1574923440804654e-10,1.1571426082956646e-10,4.848886307233396e-11,1.1309699751755606e-10,1.1574923440804654e-10,1.1577402735729681e-10,1.1574923440804654e-10,1.1576964928061998e-10,1.1502206342260601e-10,1.1574923440804654e-10,1.1567703259314816e-10,1.1309756898669011e-10,6.317882803093091e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16650,1.325642276580214e-12,9.643391715450326e-14,9.587456376075903e-14,9.657241124878049e-14,9.656141569478361e-14,3.916673429712335e-14,9.239952090240389e-14,9.657241124878049e-14,9.661312718966848e-14,9.657241124878049e-14,9.6609280676501e-14,9.596638072847338e-14,9.657241124878049e-14,9.652638536237235e-14,9.240030832906631e-14,5.103463142479959e-15,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16670,5.713665851079803e-20,1.861474527069621e-22,1.8430827392531608e-22,1.8678247088017813e-22,1.8664955396972007e-22,4.6436767648251066e-23,1.7989555507958082e-22,1.8678247088017813e-22,1.8684321911736087e-22,1.8678247088017813e-22,1.8682775946000515e-22,1.8425171615182808e-22,1.8678247088017813e-22,1.865286213083178e-22,1.7989677959114837e-22,9.53420607345737e-25,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16670,1.5440827795874625e-21,1.3893187909921738e-23,1.378523770320111e-23,1.3928054079820764e-23,1.3921554729935996e-23,4.391407831795871e-24,1.3436190534687294e-23,1.3928054079820764e-23,1.3932583973491984e-23,1.3928054079820764e-23,1.3931715711278947e-23,1.378637668677184e-23,1.3928054079820764e-23,1.3914524684183147e-23,1.3436281992037237e-23,2.1942844309061598e-25,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16680,2.754575867304573e-06,6.595994770612529e-07,6.572980244926014e-07,6.598992417076616e-07,6.600005578943966e-07,3.4593012563596674e-07,6.324982504286156e-07,6.598992417076616e-07,6.601774621452582e-07,6.598992417076616e-07,6.601658860659261e-07,6.582070478181355e-07,6.598992417076616e-07,6.598640604107231e-07,6.325036405646407e-07,1.1422866694636596e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16680,7.4440705365512e-08,4.922946485077181e-08,4.916225037811729e-08,4.920757436404815e-08,4.9227194456653935e-08,3.271373827047861e-08,4.724056134603102e-08,4.920757436404815e-08,4.922832079321089e-08,4.920757436404815e-08,4.9228463016085865e-08,4.924942078494084e-08,4.920757436404815e-08,4.922405308305835e-08,4.72409639290443e-08,2.628957078464774e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16690,1.3619041988885935e-11,4.345877157555156e-12,4.333092548395505e-12,4.348787726412511e-12,4.348551656887879e-12,2.31083392193963e-12,4.255034344305423e-12,4.348787726412511e-12,4.349729303604491e-12,4.348787726412511e-12,4.349653794554001e-12,4.33630157061599e-12,4.348787726412511e-12,4.347774190063147e-12,4.255056005075394e-12,7.336030008680475e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16690,3.6804616786512267e-13,3.243562407399633e-13,3.2409131449956447e-13,3.2428177199770674e-13,3.2434366222562504e-13,2.185297275566822e-13,3.1780358417657855e-13,3.2428177199770674e-13,3.2435198382212706e-13,3.2428177199770674e-13,3.243529777553453e-13,3.2445769368406107e-13,3.2428177199770674e-13,3.2433205619898245e-13,3.178052019943858e-13,1.6883772291771542e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16750,1.0394876168971914e-07,1.0247288920901476e-08,1.0191460991568128e-08,1.0262017705799542e-08,1.0260455836381455e-08,4.237428153443014e-09,9.922890815912545e-09,1.0262017705799542e-08,1.0265421515807044e-08,1.0262017705799542e-08,1.0294818150587159e-08,1.0200578548309212e-08,1.0262017705799542e-08,1.026024469433289e-08,9.923013228729615e-09,5.859845786461998e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16760,3.4056748875093763e-08,3.3573208545897307e-09,3.3390299414646886e-09,3.362146448664685e-09,3.3616347331455882e-09,1.3883092415167654e-09,3.251038253262148e-09,3.362146448664685e-09,3.3632616394640714e-09,3.362146448664685e-09,3.3728928634652534e-09,3.342017127990416e-09,3.362146448664685e-09,3.3615655566435497e-09,3.2510783593923437e-09,1.919862181639153e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16770,4.1715963764860745e-08,3.2631697751050643e-09,3.2442538325892103e-09,3.267369055192064e-09,3.2673212059785168e-09,1.3493701711585971e-09,3.1031112976387584e-09,3.267369055192064e-09,3.2689954608706248e-09,3.267369055192064e-09,3.2688717650002994e-09,3.2481929522768178e-09,3.267369055192064e-09,3.266144841500835e-09,3.1031418442499858e-09,1.8607904975540062e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16780,1.3619041988885935e-11,4.345877157555156e-12,4.333092548395505e-12,4.348787726412511e-12,4.348551656887879e-12,2.31083392193963e-12,4.255034344305423e-12,4.348787726412511e-12,4.349729303604491e-12,4.348787726412511e-12,4.349653794554001e-12,4.33630157061599e-12,4.348787726412511e-12,4.347774190063147e-12,4.255056005075394e-12,7.336030008680475e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16960,1.3619041988885935e-11,4.345877157555156e-12,4.333092548395505e-12,4.348787726412511e-12,4.348551656887879e-12,2.31083392193963e-12,4.255034344305423e-12,4.348787726412511e-12,4.349729303604491e-12,4.348787726412511e-12,4.349653794554001e-12,4.33630157061599e-12,4.348787726412511e-12,4.347774190063147e-12,4.255056005075394e-12,7.336030008680475e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16960,3.6804616786512267e-13,3.243562407399633e-13,3.2409131449956447e-13,3.2428177199770674e-13,3.2434366222562504e-13,2.185297275566822e-13,3.1780358417657855e-13,3.2428177199770674e-13,3.2435198382212706e-13,3.2428177199770674e-13,3.243529777553453e-13,3.2445769368406107e-13,3.2428177199770674e-13,3.2433205619898245e-13,3.178052019943858e-13,1.6883772291771542e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17460,1.2533858793069687e-07,6.12676830330208e-09,6.355224852346084e-09,6.40305762637987e-09,6.399913829042646e-09,3.2014363887551274e-09,6.529932624931737e-09,6.40305762637987e-09,6.402195910471446e-09,6.40305762637987e-09,6.401932713343681e-09,7.054465093193199e-09,6.4030576263798705e-09,6.395961009863653e-09,6.530065923021386e-09,6.393357130096888e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17680,0.0,3.8573566861801305e-13,3.8349825504303614e-13,3.8628964499512196e-13,3.8624566277913445e-13,1.566669371884934e-13,3.6959808360961556e-13,3.8628964499512196e-13,3.864525087586739e-13,3.8628964499512196e-13,3.86437122706004e-13,3.838655229138935e-13,3.8628964499512196e-13,3.861055414494894e-13,3.6960123331626523e-13,2.0413852569919836e-14,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17890,3.85325990767583e-07,1.8971792657433892e-08,1.3648053067770952e-09,1.901272984619831e-08,1.9491773904475235e-08,3.4165500260150546e-09,1.9561279704439e-08,1.9012729846198308e-08,1.900748480446169e-08,1.901272984619831e-08,1.8941299945999063e-08,1.887535871321767e-08,1.901272984619831e-08,1.6747838980936654e-08,1.956152233613769e-08,1.0269360362780859e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18000,2.1526578871367498e-07,1.633830229273194e-07,1.6170449351300243e-07,1.635125373024613e-07,1.6347659514921006e-07,1.3411347532479543e-07,1.6328917808584908e-07,1.635125373024613e-07,1.6351172711221106e-07,1.635125373024613e-07,1.6350751268169504e-07,1.630193195991075e-07,1.635125373024613e-07,1.6328032603694004e-07,1.6328932009850678e-07,4.11185808598275e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_85,8.57304003935925e-07,2.2007881616150543e-07,2.193269460695527e-07,2.201906500157295e-07,2.2020844908342673e-07,1.1589418035074935e-07,2.1229761613567802e-07,2.201906500157295e-07,2.2027117710499702e-07,2.201906500157295e-07,2.2026732117222485e-07,2.1960898700683743e-07,2.201906500157295e-07,2.201660421003313e-07,2.122992231624766e-07,3.802822856340891e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18470,2.282752982632921e-08,6.707745836060128e-10,6.670478131230906e-10,6.716860320806013e-10,6.716175695816326e-10,2.770453482181467e-10,6.433856064886334e-10,6.716860320806013e-10,6.719593667473098e-10,6.716860320806013e-10,6.719336294746944e-10,6.676579068596638e-10,6.716860320806013e-10,6.713835270741348e-10,6.433909779888964e-10,3.733554893457483e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18670,1.1276045302609135e-09,2.2878616697199428e-10,2.2816040803965206e-10,2.2947621707523122e-10,2.291093253868697e-10,1.4713555133481375e-10,2.6582045428228767e-10,2.2947621707523122e-10,2.2914837838560504e-10,2.2947621707523122e-10,2.321937461850268e-10,2.2802424980983448e-10,2.2947621707523127e-10,2.2932758412944045e-10,2.658282938045322e-10,3.858334327553627e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18830,0.0,5.942492880127197e-07,5.930251784076794e-07,5.944759428311794e-07,5.944799698163846e-07,1.3583987951684883e-07,5.945632724701285e-07,5.944759428311794e-07,5.944628040692868e-07,5.944759428311794e-07,5.944477990381082e-07,5.923025531551631e-07,5.944759428311794e-07,5.942739548854372e-07,5.945636436553965e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18830,0.0,4.43520279414983e-08,4.435499760388246e-08,4.43290692209372e-08,4.434023687510186e-08,1.284603431701096e-08,4.4407241803733724e-08,4.43290692209372e-08,4.4328089485604866e-08,4.43290692209372e-08,4.4327875928776465e-08,4.4318209245904826e-08,4.43290692209372e-08,4.4331210708690413e-08,4.440726952713124e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19360,4.423224893822471e-07,4.043111398136309e-07,4.001451511105112e-07,4.0462854804871267e-07,4.0453984510906287e-07,3.332437035979319e-07,4.040753020402516e-07,4.0462854804871267e-07,4.0462625842382445e-07,4.0462854804871267e-07,4.0461589837443375e-07,4.034191591881822e-07,4.0462854804871267e-07,4.040524620359956e-07,4.040755662209279e-07,1.0241123070435349e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19370,4.423224893822471e-07,4.043111398136309e-07,4.001451511105112e-07,4.0462854804871267e-07,4.0453984510906287e-07,3.332437035979319e-07,4.040753020402516e-07,4.0462854804871267e-07,4.0462625842382445e-07,4.0462854804871267e-07,4.0461589837443375e-07,4.034191591881822e-07,4.0462854804871267e-07,4.040524620359956e-07,4.040755662209279e-07,1.0241123070435349e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19630,1.0605138212641712e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19630,2.8659728650723146e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU20020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU20020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU20250,1.3031030026749498e-11,9.479429648842881e-13,9.424445351810288e-13,9.49304358325745e-13,9.491962723082536e-13,3.850080068298507e-13,9.082849518368059e-13,9.49304358325745e-13,9.497045949941527e-13,9.49304358325745e-13,9.496667838670717e-13,9.433470936497713e-13,9.49304358325745e-13,9.488519250272691e-13,9.082926922209676e-13,5.016691352181813e-14,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU20250,3.5215550907283923e-13,7.075009379665386e-14,7.048962948249304e-14,7.078802619252467e-14,7.079731814700356e-14,3.640923479652232e-14,6.783875047535184e-14,7.078802619252467e-14,7.081787116639206e-14,7.078802619252467e-14,7.081649799537914e-14,7.058462548435886e-14,7.078802619252467e-14,7.078175692192222e-14,6.783932859567484e-14,1.1545846234014005e-14,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21810,1.9889558217108462e-11,5.42906586507319e-13,5.397575218357842e-13,5.436862847524398e-13,5.43624381649638e-13,2.2050206658951842e-13,5.201936203386219e-13,5.436862847524398e-13,5.439155085891995e-13,5.436862847524398e-13,5.438938533729092e-13,5.402744357805469e-13,5.436862847524398e-13,5.434271668236224e-13,5.201980534170867e-13,2.8731631316091615e-14,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21810,5.375029820974834e-13,4.052004534144377e-14,4.037087202939193e-14,4.054177001088395e-14,4.0547091705832905e-14,2.0852323518363043e-14,3.8852658670229965e-14,4.054177001088395e-14,4.055886284609343e-14,4.054177001088395e-14,4.055807640258899e-14,4.042527820889358e-14,4.054177001088395e-14,4.05381794696502e-14,3.885298977172317e-14,6.612545479476266e-15,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21870,1.427080983360017e-07,9.40601069304341e-09,9.34980518715207e-09,9.42214143154795e-09,8.239808699999641e-09,4.054337263595104e-09,9.388894205171073e-09,9.42214143154795e-09,9.422633547315868e-09,9.42214143154795e-09,9.42224125649458e-09,9.363905127398276e-09,9.42214143154795e-09,9.413351664851722e-09,9.389045859382795e-09,2.7842925078980855e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21910,3.7205058301947076e-08,5.077725924730442e-09,5.051765339491855e-09,5.085819857991551e-09,5.084327523296438e-09,2.1034487754647124e-09,5.009528139095749e-09,5.085819857991551e-09,5.086642711243723e-09,5.085819857991551e-09,5.1177855203721286e-09,5.054985637925946e-09,5.085819857991551e-09,5.086156324318039e-09,5.009604221995842e-09,2.9374661714277877e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
