,base,pser__L_s,cbl1_s,leu__L_s,asp__L_s,3amp_s,f6p_s,adn_c,6pgc_s,so4_s,gmp_s,acnam_s,pep_s,man6p_c,pi_c,pyr_c,arg__L_s,mg2_s,zn2_s,mn2_s,k_s,met__L_c
DM_RNA_BSU30320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14880,6.495664820611238e-07,1.4525074956348146e-06,1.4520345199951686e-06,1.4520186445789041e-06,1.4520345199951686e-06,1.0139313084075764e-06,1.4520345732816283e-06,1.0138918484460541e-06,1.4528456167754739e-06,1.4520443312160747e-06,1.4522161955072938e-06,1.4548110195917951e-06,1.0122359660831253e-06,1.452753063495249e-06,1.4520345732816283e-06,7.566121418461623e-07,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06450,9.992196745439728e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06530,1.0334008676282311e-09,1.905168636122051e-10,1.9128442225953538e-10,1.9135721618281844e-10,1.9128442225953538e-10,1.405785112107528e-10,1.912849842532351e-10,1.4057057407362473e-10,1.9053712434888174e-10,1.9127986918891674e-10,1.9114698612137098e-10,1.8859115319886552e-10,1.4022927883345563e-10,1.906142095885583e-10,1.912849842532351e-10,7.793027067609089e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06440,6.670003766208918e-10,1.3487965390038008e-10,1.3547037686074898e-10,1.3553141385930968e-10,1.3547037686074898e-10,1.0525211657332288e-10,1.3547081734264478e-10,1.0524666107205812e-10,1.349289233543232e-10,1.3546694554973099e-10,1.1530779415242605e-10,1.335330645478666e-10,1.0501241945474123e-10,1.3574639823936125e-10,1.3547081734264478e-10,6.138773714829909e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06490,1.130076028826022e-09,2.1024762399380307e-10,2.1109467437463218e-10,2.1117500715526522e-10,2.1109467437463218e-10,1.5513743721295184e-10,2.1109529457085956e-10,1.5512867807115804e-10,2.1026998302106111e-10,2.1108964976808925e-10,2.1094300474837398e-10,2.081224785802774e-10,1.5475203680190008e-10,2.1035505154559856e-10,2.1109529457085956e-10,8.60010706463908e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06510,6.445524355487976e-10,1.8430280758062555e-10,1.8516842765286783e-10,1.8527311856263996e-10,1.8516842765286783e-10,1.4332967973947554e-10,1.851688586857277e-10,1.4332155253042307e-10,1.8449811405288687e-10,1.8686049287321785e-10,1.850468659250109e-10,1.8270248405202859e-10,1.429834716915849e-10,1.8435200952943525e-10,1.851688586857277e-10,8.470007653265129e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06430,2.0535774954479803e-09,3.987281594717048e-10,4.0033456449503934e-10,4.004869131454479e-10,4.0033456449503934e-10,2.942133833907235e-10,4.0033574067813035e-10,2.9419677194741846e-10,3.9877056267996393e-10,4.003250354831016e-10,4.000469277085829e-10,3.9469788648574323e-10,2.9348248335181116e-10,3.98931892523191e-10,4.0033574067813035e-10,1.6309838827211751e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06520,0.0,4.8623614996374036e-11,4.898966286001921e-11,4.904312996483976e-11,4.898966286001921e-11,5.5057525669254277e-11,4.898991758398961e-11,5.505606280697072e-11,4.877284815295564e-11,4.8987936751115534e-11,4.8969715571470157e-11,4.8216368750588696e-11,5.499457355711492e-11,4.879126219371354e-11,4.898991758398961e-11,4.2090566587530147e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06500,8.677185288791968e-10,1.5670219514083121e-10,1.5733352048734124e-10,1.5739339428200223e-10,1.5733352048734124e-10,1.1562735643808734e-10,1.5733398273327966e-10,1.1562082805636027e-10,1.5671885981739687e-10,1.573297755371723e-10,1.5722047776695575e-10,1.551182773539517e-10,1.1534010900445277e-10,1.5678226326652596e-10,1.5733398273327966e-10,6.409849632901609e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06480,1.671277753211932e-09,3.2070331302150327e-10,3.219953697794718e-10,3.221179061887014e-10,3.219953697794718e-10,2.36640439224776e-10,3.219963158019812e-10,2.366270783803625e-10,3.207374185870331e-10,3.219877054457004e-10,3.2176401900032023e-10,3.1746170124095717e-10,2.360525648587485e-10,3.208671787105235e-10,3.219963158019812e-10,1.3118259201115546e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06420,1.671277753211932e-09,3.2070331302150327e-10,3.219953697794718e-10,3.221179061887014e-10,3.219953697794718e-10,2.36640439224776e-10,3.219963158019812e-10,2.366270783803625e-10,3.207374185870331e-10,3.219877054457004e-10,3.2176401900032023e-10,3.1746170124095717e-10,2.360525648587485e-10,3.208671787105235e-10,3.219963158019812e-10,1.3118259201115546e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06470,2.0535774954479803e-09,3.987281594717048e-10,4.0033456449503934e-10,4.004869131454479e-10,4.0033456449503934e-10,2.942133833907235e-10,4.0033574067813035e-10,2.9419677194741846e-10,3.9877056267996393e-10,4.003250354831016e-10,4.000469277085829e-10,3.9469788648574323e-10,2.9348248335181116e-10,3.98931892523191e-10,4.0033574067813035e-10,1.6309838827211751e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14530,1.3720291858270702e-09,2.8019664276158297e-09,2.801992600115544e-09,2.8025516942141096e-09,2.801992600115544e-09,2.4166074719566797e-09,2.8020025025839935e-09,2.41665411340393e-09,2.809772801977999e-09,2.8020555871980205e-09,2.8045966824654946e-09,2.8146947685126042e-09,2.4188274349492424e-09,2.808802965917003e-09,2.8020025025839935e-09,4.761084784765175e-09,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22610,1.113642189710797e-09,2.2246590364186432e-10,2.2285456608027265e-10,2.2284578759121536e-10,2.2285456608027265e-10,1.1998688698552595e-10,2.2285475133937656e-10,1.1997590470275282e-10,2.2209010955772168e-10,2.2285079827250058e-10,2.2265831960043335e-10,2.202533655835468e-10,1.1950096359645388e-10,2.221792574323226e-10,2.2285475133937656e-10,3.742794145170402e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22680,1.113642189710797e-09,3.2700557851235584e-10,3.2762234650179035e-10,3.2761578635792905e-10,3.2762234650179035e-10,1.756538941118596e-10,3.2762264863665913e-10,1.7563797833965756e-10,3.264715835807673e-10,3.27616733987921e-10,3.2733429342485016e-10,3.236387866706734e-10,1.7494925077675092e-10,3.2660501182900213e-10,3.2762264863665913e-10,5.551203786320119e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22640,9.672891826828505e-10,2.8129356888432996e-10,2.8183852707163567e-10,2.8183463653988963e-10,2.8183852707163567e-10,1.509628283561039e-10,2.8183877641267927e-10,1.5094919033617234e-10,2.8084427408060897e-10,2.818336801913479e-10,2.8159061883744426e-10,2.783654562487452e-10,1.5035891920597936e-10,2.8095958789694645e-10,2.8183877641267927e-10,4.785480809004179e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22630,9.672891826828505e-10,2.8129356888432996e-10,2.8183852707163567e-10,2.8183463653988963e-10,2.8183852707163567e-10,1.509628283561039e-10,2.8183877641267927e-10,1.5094919033617234e-10,2.8084427408060897e-10,2.818336801913479e-10,2.8159061883744426e-10,2.783654562487452e-10,1.5035891920597936e-10,2.8095958789694645e-10,2.8183877641267927e-10,4.785480809004179e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22650,8.30191084959149e-10,2.384722446737986e-10,2.389499340876797e-10,2.3894854435007584e-10,2.389499340876797e-10,1.2783314885974386e-10,2.389501339734155e-10,1.2782164455410839e-10,2.381022938251039e-10,2.3894580442468545e-10,2.3873963206115045e-10,2.359550705347181e-10,1.273236037778235e-10,2.3820063870991823e-10,2.389501339734155e-10,4.06817977293255e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22670,9.042778042401629e-10,2.616125469734013e-10,2.6212658789628093e-10,2.62123846749455e-10,2.6212658789628093e-10,1.4033224330640882e-10,2.621268145072709e-10,1.4031958595857435e-10,2.611997192838147e-10,2.621220706547778e-10,2.6189596377486813e-10,2.588733049461606e-10,1.3977170463415181e-10,2.6130723404397467e-10,2.621268145072709e-10,4.455803535637989e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22660,8.589844773970518e-10,2.474655947871557e-10,2.4795741201334193e-10,2.479554970580411e-10,2.4795741201334193e-10,1.326908525752526e-10,2.479576222856995e-10,1.3267890014616321e-10,2.470789800921161e-10,2.479531317201104e-10,2.47739211917377e-10,2.448621151953071e-10,1.321614891173449e-10,2.471808887981118e-10,2.479576222856995e-10,4.21882759788887e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22620,1.113642189710797e-09,2.536910272230983e-10,2.5414782287532407e-10,2.5413970698736035e-10,2.5414782287532407e-10,1.3661415485363989e-10,2.541480430442381e-10,1.3660169897897643e-10,2.532679798734536e-10,2.5414350406932163e-10,2.5392415453537667e-10,2.511337232462496e-10,1.3606290165219625e-10,2.533703539240557e-10,2.541480430442381e-10,4.282950928710716e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28300,7.3502754726228775e-09,8.174515407953941e-10,8.195714375524255e-10,7.308294329592533e-10,8.195714375524255e-10,2.5890722656083515e-10,8.19572380246574e-10,2.588840919538967e-10,8.158535917214859e-10,8.195535655942205e-10,8.188501420066046e-10,8.08476490605925e-10,2.578818606696578e-10,8.162788940151928e-10,8.19572380246574e-10,5.704112282520984e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28260,4.074963155213155e-09,8.626986477532257e-10,8.64930731578196e-10,8.125853451916438e-10,8.64930731578196e-10,3.564137093766265e-10,8.649317492484649e-10,3.563818821350891e-10,8.613265139375397e-10,8.649131748234497e-10,8.641629514806493e-10,8.528246308655704e-10,3.5500302845688094e-10,8.617410740384476e-10,8.649317492484649e-10,1.1516212692490576e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28280,4.7397477235329646e-09,9.582222028671423e-10,9.607108533791318e-10,8.829637553779774e-10,9.607108533791318e-10,3.564137093766265e-10,9.607119449216004e-10,3.563818821350891e-10,9.565595251340257e-10,9.60690730351831e-10,9.598610338683747e-10,9.474222624696045e-10,3.5500302845688094e-10,9.570360238753222e-10,9.607119449216004e-10,1.1516212692490576e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28310,7.3502754726228775e-09,8.174515407953941e-10,8.195714375524255e-10,7.308294329592533e-10,8.195714375524255e-10,2.5890722656083515e-10,8.19572380246574e-10,2.588840919538967e-10,8.158535917214859e-10,8.195535655942205e-10,8.188501420066046e-10,8.08476490605925e-10,2.578818606696578e-10,8.162788940151928e-10,8.19572380246574e-10,5.704112282520984e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28270,3.9388168297825446e-09,8.43135646984875e-10,8.453151865521562e-10,7.981720113190861e-10,8.453151865521562e-10,3.564137093766265e-10,8.453161890935713e-10,3.563818821350891e-10,8.418230158842329e-10,8.452981553640295e-10,8.445642079346397e-10,8.334512570673807e-10,3.5500302845688094e-10,8.42224891096392e-10,8.453161890935713e-10,1.1516212692490576e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28250,4.074963155213155e-09,8.626986477532257e-10,8.64930731578196e-10,8.125853451916438e-10,8.64930731578196e-10,3.564137093766265e-10,8.649317492484649e-10,3.563818821350891e-10,8.613265139375397e-10,8.649131748234497e-10,8.641629514806493e-10,8.528246308655704e-10,3.5500302845688094e-10,8.617410740384476e-10,8.649317492484649e-10,1.1516212692490576e-10,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27260,1.7826808547012297e-11,5.4300625106998355e-12,5.44650717403816e-12,5.447027236465689e-12,5.44650717403816e-12,2.96266993554219e-12,5.446497203896474e-12,2.9623926320795317e-12,5.42641049814192e-12,5.4464042220438664e-12,5.441540938912843e-12,5.360023640196711e-12,2.950411430634853e-12,5.428601462800365e-12,5.446497203896474e-12,9.230698429448163e-13,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27270,1.151990299438151e-10,3.5089731968414295e-11,3.519599940598347e-11,3.519936011336998e-11,3.519599940598347e-11,1.9145137600940104e-11,3.519593497770134e-11,1.9143345631849617e-11,3.5066132213982336e-11,3.519533411753088e-11,3.5163906983641015e-11,3.4637132170809276e-11,1.906592163414703e-11,3.5080290497144934e-11,3.519593497770134e-11,5.964990884218263e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU36590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
