,base,BSU39740_s,BSU39720_s,BSU39670_s,BSU39750_s,BSU39710_s,BSU29180_s,BSU23050_s,BSU39700_s,BSU39730_s,BSU29190_s
translation_BSU25200,4.068466848377834e-08,4.068065140569138e-08,4.068065140569138e-08,4.06806315140589e-08,4.068065140569138e-08,4.068065140569138e-08,3.934882352212658e-08,4.0680651405691456e-08,4.06806315140589e-08,4.068063170435577e-08,0.0
translation_BSU25260,3.6909430781025037e-09,3.6908882482603036e-09,3.6908882482603036e-09,3.693044739076004e-09,3.6908882482603036e-09,3.6908882482603036e-09,3.6514047605074895e-09,3.6908882482603053e-09,3.693044739076005e-09,3.6930395858992305e-09,0.0
translation_BSU25270,3.6909430781025037e-09,3.6908882482603036e-09,3.6908882482603036e-09,3.693044739076004e-09,3.6908882482603036e-09,3.6908882482603036e-09,3.6514047605074895e-09,3.6908882482603053e-09,3.693044739076005e-09,3.6930395858992305e-09,0.0
translation_BSU25290,2.9823146701053345e-13,2.9822595299504714e-13,2.9822595299504714e-13,2.983915411753562e-13,2.9822595299504714e-13,2.9822595299504714e-13,2.9385627182231044e-13,2.9822595299504724e-13,2.9839154117535625e-13,2.9839114553582716e-13,0.0
translation_BSU25300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU25310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25410,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
transcription_TU_BSU25410,5.182039181353164e-08,5.181919041328602e-08,5.181919041328602e-08,5.18479627094576e-08,5.181919041328602e-08,5.181919041328602e-08,5.1967792953429655e-08,5.181919041328604e-08,5.1847962709457614e-08,5.184789396386425e-08,0.0
translation_BSU25420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25550,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
translation_BSU25580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25640,6.952104237244104e-15,6.952330601606783e-15,6.952330601606783e-15,6.949681235321371e-15,6.952330601606783e-15,6.952330601606783e-15,7.125029973353294e-15,6.952330601606782e-15,6.9496812353213704e-15,6.949687742191993e-15,0.0
transcription_TU_BSU25640,3.122602467285255e-16,3.1226973572968815e-16,3.1226973572968815e-16,3.1215073723016255e-16,3.1226973572968815e-16,3.1226973572968815e-16,3.226480157026389e-16,3.1226973572968805e-16,3.121507372301625e-16,3.1215102949169123e-16,0.0
translation_BSU25660,3.181106653226513e-08,3.181202206871031e-08,3.181202206871031e-08,3.179989927082147e-08,3.181202206871031e-08,3.181202206871031e-08,3.2912346913916404e-08,3.1812022068710295e-08,3.179989927082147e-08,3.179992904453674e-08,0.0
transcription_TU_BSU25660,1.428823726613216e-09,1.428863541403986e-09,1.428863541403986e-09,1.4283190358115484e-09,1.428863541403986e-09,1.428863541403986e-09,1.4903942107761084e-09,1.4288635414039857e-09,1.4283190358115482e-09,1.4283203731228377e-09,0.0
translation_BSU25710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25760,2.7409301582216802e-11,2.7409854336182485e-11,2.7409854336182485e-11,2.7401527702810957e-11,2.7409854336182485e-11,2.7409854336182485e-11,2.8277712293957823e-11,2.740985433618248e-11,2.740152770281095e-11,2.7401548705293076e-11,0.0
translation_BSU25790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU25900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26390,2.7409301582216802e-11,2.7409854336182485e-11,2.7409854336182485e-11,2.7401527702810957e-11,2.7409854336182485e-11,2.7409854336182485e-11,2.8277712293957823e-11,2.740985433618248e-11,2.740152770281095e-11,2.7401548705293076e-11,0.0
translation_BSU26590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU26640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU26650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU26810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU26860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27010,7.73317438764756e-44,5.276002099933074e-10,5.276002099933074e-10,5.276005896504451e-10,5.276002099933074e-10,5.276002099933074e-10,5.176319746578394e-10,5.276002099933074e-10,5.276005896504451e-10,5.276005887264883e-10,0.0
translation_BSU27040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU27200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU27220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27250,1.2008751234989674e-09,1.2008385700050725e-09,1.2008385700050725e-09,1.2012802146968206e-09,1.2008385700050725e-09,1.2008385700050725e-09,1.183565878847205e-09,1.200838570005073e-09,1.2012802146968208e-09,1.2012791607827664e-09,0.0
translation_BSU27260,1.0150422139169438e-09,1.0150113169996512e-09,1.0150113169996512e-09,1.0153846181005772e-09,1.0150113169996512e-09,1.0150113169996512e-09,1.0004115386129516e-09,1.0150113169996518e-09,1.0153846181005772e-09,1.0153837272775149e-09,0.0
translation_BSU27270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27320,8.158548001091867e-12,8.158268788362727e-12,8.158268788362727e-12,8.161798899355203e-12,8.158268788362727e-12,8.158268788362727e-12,8.05947723321777e-12,8.158268788362732e-12,8.161798899355205e-12,8.161790471679487e-12,0.0
transcription_TU_BSU27320,3.6644879375073346e-13,3.664354566172399e-13,3.664354566172399e-13,3.66594014500903e-13,3.664354566172399e-13,3.664354566172399e-13,3.6496328389120846e-13,3.664354566172401e-13,3.6659401450090305e-13,3.6659363596480916e-13,0.0
translation_BSU27330,6.148454453777791e-12,6.148535016059913e-12,6.148535016059913e-12,6.1476882620210275e-12,6.148535016059913e-12,6.148535016059913e-12,6.138573173442417e-12,6.148535016059913e-12,6.147688262021027e-12,6.147690309368336e-12,0.0
transcription_TU_BSU27330,2.761635670607886e-13,2.7616658565489147e-13,2.7616658565489147e-13,2.7612855299000495e-13,2.7616658565489147e-13,2.7616658565489147e-13,2.779775609455445e-13,2.7616658565489147e-13,2.7612855299000495e-13,2.7612864494831933e-13,0.0
translation_BSU27410,3.860965270869064e-09,3.860896887663931e-09,3.860896887663931e-09,3.8630484249466085e-09,3.860896887663931e-09,3.860896887663931e-09,3.8188353183600676e-09,3.860896887663933e-09,3.863048424946609e-09,3.863043284534043e-09,0.0
transcription_TU_BSU27410,1.7341885664386505e-10,1.7341540842602484e-10,1.7341540842602484e-10,1.7351204652009344e-10,1.7341540842602484e-10,1.7341540842602484e-10,1.729311515000044e-10,1.7341540842602492e-10,1.7351204652009346e-10,1.7351181563416967e-10,0.0
translation_BSU27430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27550,2.2321626977287853e-09,2.232094728737454e-09,2.232094728737454e-09,2.2335971430401806e-09,2.232094728737454e-09,2.232094728737454e-09,2.202017653346031e-09,2.232094728737455e-09,2.233597143040181e-09,2.233593551830559e-09,0.0
transcription_TU_BSU27550,1.0025966972660164e-10,1.0025639904198232e-10,1.0025639904198232e-10,1.0032388123524288e-10,1.0025639904198232e-10,1.0025639904198232e-10,9.971559825732248e-11,1.0025639904198236e-10,1.0032388123524291e-10,1.0032371993306325e-10,0.0
translation_BSU27560,1.0915731560587067e-09,1.0915407484223277e-09,1.0915407484223277e-09,1.0921174185053908e-09,1.0915407484223277e-09,1.0915407484223277e-09,1.0690427725306075e-09,1.0915407484223281e-09,1.092117418505391e-09,1.092116040780244e-09,0.0
transcription_TU_BSU27560,4.902902652222688e-11,4.9027464397226703e-11,4.9027464397226703e-11,4.9053366015656596e-11,4.9027464397226703e-11,4.9027464397226703e-11,4.841025659516127e-11,4.9027464397226716e-11,4.905336601565661e-11,4.905330413398092e-11,0.0
translation_BSU27600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27650,3.2520474312153176e-08,3.252049022793565e-08,3.252049022793565e-08,3.254524219134584e-08,3.252049022793565e-08,3.252049022793565e-08,3.199598447945183e-08,3.252049022793565e-08,3.254524219134585e-08,3.254518303036718e-08,0.0
transcription_TU_BSU27650,1.4606874387814312e-09,1.4606849805057267e-09,1.4606849805057267e-09,1.4617967356157473e-09,1.4606849805057267e-09,1.4606849805057267e-09,1.4488978911465523e-09,1.4606849805057267e-09,1.461796735615748e-09,1.461794078350978e-09,0.0
translation_BSU27810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27850,5.14785721065036e-15,5.1480248277310155e-15,5.1480248277310155e-15,5.146063039059472e-15,5.1480248277310155e-15,5.1480248277310155e-15,5.2759043410094986e-15,5.148024827731014e-15,5.146063039059471e-15,5.14606785723246e-15,0.0
translation_BSU27860,6.366444415768608e-15,6.366651710723276e-15,6.3666517107232765e-15,6.364225532602596e-15,6.3666517107232765e-15,6.3666517107232765e-15,6.524802525691229e-15,6.366651710723274e-15,6.3642255326025954e-15,6.364231491320808e-15,0.0
translation_BSU27870,5.504812801015981e-15,5.50499204076827e-15,5.50499204076827e-15,5.502894220461666e-15,5.50499204076827e-15,5.50499204076827e-15,5.641738798278694e-15,5.5049920407682684e-15,5.502894220461666e-15,5.502899372729738e-15,0.0
translation_BSU27900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27940,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
translation_BSU27960,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
transcription_TU_BSU27960,5.182039181353164e-08,5.181919041328602e-08,5.181919041328602e-08,5.18479627094576e-08,5.181919041328602e-08,5.181919041328602e-08,5.1967792953429655e-08,5.181919041328604e-08,5.1847962709457614e-08,5.184789396386425e-08,0.0
translation_BSU28080,4.047727141134994e-12,4.047747562877144e-12,4.047747562877144e-12,4.047747562877144e-12,4.047747562877144e-12,4.047747562877144e-12,3.9718315905600615e-12,4.047747562877144e-12,4.047747562877144e-12,4.047747562877144e-12,0.0
translation_BSU28090,3.4721965963328038e-09,3.4721244283113553e-09,3.4721244283113553e-09,3.4739483871066753e-09,3.4721244283113553e-09,3.4721244283113553e-09,3.4234458117762078e-09,3.4721244283113566e-09,3.473948387106676e-09,3.4739440296917512e-09,0.0
translation_BSU28120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28230,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
translation_BSU28250,2.5417627590851634e-08,2.5418486524017637e-08,2.5418486524017637e-08,2.540980327364787e-08,2.5418486524017637e-08,2.5418486524017637e-08,2.6267673728986623e-08,2.5418486524017633e-08,2.5409803273647868e-08,2.5409824631609146e-08,0.0
translation_BSU28260,2.5417627590851634e-08,2.5418486524017637e-08,2.5418486524017637e-08,2.540980327364787e-08,2.5418486524017637e-08,2.5418486524017637e-08,2.6267673728986623e-08,2.5418486524017633e-08,2.5409803273647868e-08,2.5409824631609146e-08,0.0
translation_BSU28270,2.647417312370479e-08,2.6475067760517656e-08,2.6475067760517656e-08,2.6466023569719596e-08,2.6475067760517656e-08,2.6475067760517656e-08,2.7359553497765434e-08,2.647506776051765e-08,2.6466023569719592e-08,2.6466045815476498e-08,0.0
translation_BSU28280,2.0258654965284995e-08,2.0259339562247717e-08,2.0259339562247717e-08,2.025241873643148e-08,2.0259339562247717e-08,2.0259339562247717e-08,2.0936168685064565e-08,2.0259339562247714e-08,2.0252418736431477e-08,2.0252435759403694e-08,0.0
translation_BSU28290,6.278366861089626e-08,6.278432079862222e-08,6.278432079862222e-08,6.278664610332196e-08,6.278432079862222e-08,6.278432079862222e-08,6.362282362930013e-08,6.278432079862222e-08,6.278664610332196e-08,6.278664141703495e-08,0.0
translation_BSU28300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28370,9.02448053751009e-14,9.024310066673475e-14,9.024310066673475e-14,9.02896954558497e-14,9.024310066673475e-14,9.024310066673475e-14,8.96800414371738e-14,9.024310066673477e-14,9.028969545584971e-14,9.028958510796251e-14,0.0
transcription_TU_BSU28370,4.053429613645667e-15,4.053344239716687e-15,4.053344239716687e-15,4.055437083586905e-15,4.053344239716687e-15,4.053344239716687e-15,4.061047816787874e-15,4.053344239716688e-15,4.0554370835869056e-15,4.055432127219387e-15,0.0
translation_BSU28390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU28390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28430,7.377447202979473e-07,7.377477899045225e-07,7.377477899045225e-07,7.377327932244338e-07,7.377477899045225e-07,7.377477899045225e-07,7.307397874784319e-07,7.377477899045225e-07,7.377327932244338e-07,7.377328305455917e-07,0.0
translation_BSU28440,7.377447202979473e-07,7.377477899045225e-07,7.377477899045225e-07,7.377327932244338e-07,7.377477899045225e-07,7.377477899045225e-07,7.307397874784319e-07,7.377477899045225e-07,7.377327932244338e-07,7.377328305455917e-07,0.0
translation_BSU28450,7.377447202979473e-07,7.377477899045225e-07,7.377477899045225e-07,7.377327932244338e-07,7.377477899045225e-07,7.377477899045225e-07,7.307397874784319e-07,7.377477899045225e-07,7.377327932244338e-07,7.377328305455917e-07,0.0
translation_BSU28470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28500,3.572214532801174e-09,3.572150410558242e-09,3.572150410558242e-09,3.57349885988306e-09,3.572150410558242e-09,3.572150410558242e-09,3.529678789452525e-09,3.572150410558243e-09,3.5734988598830602e-09,3.5734956412765483e-09,0.0
translation_BSU28510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28630,2.4529623059455163e-09,2.4529296101568023e-09,2.4529296101568023e-09,2.4538663776384386e-09,2.4529296101568023e-09,2.4529296101568023e-09,2.411329326000765e-09,2.452929610156803e-09,2.453866377638439e-09,2.453864141845898e-09,0.0
translation_BSU28640,2.4529623059455163e-09,2.4529296101568023e-09,2.4529296101568023e-09,2.4538663776384386e-09,2.4529296101568023e-09,2.4529296101568023e-09,2.411329326000765e-09,2.452929610156803e-09,2.453866377638439e-09,2.453864141845898e-09,0.0
translation_BSU28680,3.193707291706344e-12,3.1937234047160755e-12,3.1937234047160755e-12,3.1937234047160755e-12,3.1937234047160755e-12,3.1937234047160755e-12,3.1338247539690646e-12,3.1937234047160755e-12,3.1937234047160755e-12,3.1937234047160755e-12,0.0
transcription_TU_BSU28680,1.4344834209250043e-13,1.4344875419962303e-13,1.4344875419962303e-13,1.4344875419962303e-13,1.4344875419962303e-13,1.4344875419962303e-13,1.419113101572061e-13,1.4344875419962303e-13,1.4344875419962303e-13,1.4344875419962303e-13,0.0
translation_BSU28720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28850,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
translation_BSU28860,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
translation_BSU28870,1.6967697556511948e-10,1.6967389736136232e-10,1.6967389736136232e-10,1.6974478140559686e-10,1.6967389736136232e-10,1.6967389736136232e-10,1.6722008654754265e-10,1.696738973613624e-10,1.6974478140559689e-10,1.697446121587402e-10,0.0
translation_BSU28900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28950,2.4883067748365515e-09,2.4882548277818682e-09,2.4882548277818682e-09,2.489641943142357e-09,2.4882548277818682e-09,2.4882548277818682e-09,2.4555448875463483e-09,2.4882548277818695e-09,2.4896419431423575e-09,2.489638629018192e-09,0.0
translation_BSU29010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29020,3.0991436633884056e-07,3.0991418746683797e-07,3.0991418746683797e-07,3.0992509286171225e-07,3.0991418746683797e-07,3.0991418746683797e-07,3.051355545290012e-07,3.0991418746683797e-07,3.0992509286171225e-07,3.099250670753304e-07,0.0
translation_BSU29050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU29050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29120,5.224101737734568e-07,5.224122579190856e-07,5.224122579190856e-07,5.223993417316248e-07,5.224122579190856e-07,5.224122579190856e-07,5.176098688294272e-07,5.224122579190856e-07,5.223993417316248e-07,5.223993741508652e-07,0.0
translation_BSU29130,3.0538541457165e-07,3.0583842581026986e-07,3.0583842581026986e-07,3.0584026724436944e-07,3.0583842581026986e-07,3.0583842581026986e-07,3.0264047072476557e-07,3.058384258102707e-07,3.0584026724436944e-07,3.0584026380191393e-07,0.0
translation_BSU29140,4.4719309001574916e-07,4.4719512457544356e-07,4.4719512457544356e-07,4.4718155021760506e-07,4.4719512457544356e-07,4.4719512457544356e-07,4.432854550390763e-07,4.471951245754435e-07,4.4718155021760506e-07,4.471815836524658e-07,0.0
translation_BSU29180,0.0,0.0,0.0,0.0,0.0,0.0,2.0469811828264783e-07,0.0,0.0,0.0,0.0
translation_BSU29190,3.980973946634803e-07,3.981002379622316e-07,3.981002379622316e-07,3.980733027867779e-07,3.981002379622316e-07,3.981002379622316e-07,3.964320506181495e-07,3.981002379622316e-07,3.980733027867779e-07,3.98073369846671e-07,0.0
translation_BSU29200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29300,0.0,1.4230199437858069e-21,1.4230199437858069e-21,1.4224776650481323e-21,1.4230199437858069e-21,1.4230199437858069e-21,0.0,1.4230199437858065e-21,1.422477665048132e-21,1.4224789968902435e-21,0.0
translation_BSU29340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29440,6.078360612309818e-09,6.078565112908514e-09,6.078565112908514e-09,6.075596909278173e-09,6.078565112908514e-09,6.078565112908514e-09,6.2876535394765414e-09,6.078565112908513e-09,6.075596909278172e-09,6.075603256568315e-09,0.0
transcription_TU_BSU29440,2.7301523678782136e-10,2.730238290142522e-10,2.730238290142522e-10,2.7289050966907835e-10,2.730238290142522e-10,2.730238290142522e-10,2.847284777081438e-10,2.7302382901425213e-10,2.728905096690783e-10,2.7289079476291644e-10,0.0
translation_BSU29450,1.0098062319461975e-08,1.0098402059059822e-08,1.0098402059059822e-08,1.0093470942407195e-08,1.0098402059059822e-08,1.0098402059059822e-08,1.044576347711821e-08,1.009840205905982e-08,1.0093470942407194e-08,1.0093481487245761e-08,0.0
transcription_TU_BSU29450,4.535638885364581e-10,4.535781629179066e-10,4.535781629179066e-10,4.5335667769486324e-10,4.535781629179066e-10,4.535781629179066e-10,4.730232533751857e-10,4.535781629179065e-10,4.5335667769486313e-10,4.5335715132509474e-10,0.0
translation_BSU29470,5.641703028693399e-06,5.642739780259465e-06,5.642739780259465e-06,5.642633686867233e-06,5.642739780259465e-06,5.642739780259465e-06,6.728484790204475e-06,5.642739780259463e-06,5.642633686867233e-06,5.642633936343678e-06,0.0
translation_BSU29600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29620,5.720103607555977e-09,5.720099804650975e-09,5.720099804650975e-09,5.717450858588008e-09,5.720099804650975e-09,5.720099804650975e-09,5.766493574174233e-09,5.720099804650974e-09,5.717450858588007e-09,5.717457163982373e-09,0.0
translation_BSU29660,1.153719595359535e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1543359363135983e-06,1.1536953538547033e-06,1.1536953538547033e-06,1.1476037800382977e-06,1.1536953538547037e-06,1.1543359363135985e-06,1.1543344057711291e-06,0.0
translation_BSU29670,1.484607924032868e-09,1.4845704829167088e-09,1.4845704829167088e-09,1.485476936874032e-09,1.4845704829167088e-09,1.4845704829167088e-09,1.454126662548255e-09,1.4845704829167094e-09,1.4854769368740323e-09,1.4854747706143685e-09,0.0
translation_BSU29680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29750,3.122228875409088e-08,3.122322660491006e-08,3.122322660491006e-08,3.121132818283708e-08,3.122322660491006e-08,3.122322660491006e-08,3.2303185995944004e-08,3.122322660491005e-08,3.121132818283707e-08,3.1211357405483055e-08,0.0
translation_BSU29790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
