,base,gsn_c,succ_c,akg_s,ac_c,lac__L_c,pyr_s,acac_s,met__L_s,mg2_s,k_s,arg__L_s,zn2_s,mn2_s,gmp_s
formation_CPLX8J2-30,7.424031537066465e-12,6.6762362356942386e-12,6.320917121269992e-12,6.357123566394619e-12,5.7186819062356396e-12,2.1402581473549977e-12,5.070359685240214e-12,6.348141390014118e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-34,5.371773908161842e-07,4.864001114327646e-07,0.0,4.461692116621812e-09,1.0711057825498776e-08,3.860933594956966e-07,3.476009204991e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40500-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36920-MONOMER,4.587979929208693e-09,1.2290579898784184e-08,4.092867828392414e-08,4.201664616169933e-08,6.954182879657428e-08,1.0843552419236905e-09,2.893369772497855e-09,4.2249257370196394e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28860-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15480-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02360-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26970-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12340-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28390-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01310-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12380-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31750-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00270-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29300-MONOMER,6.230538539034135e-22,4.664801458734235e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01150-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16520-MONOMER,1.4572435310702015e-10,1.2636435721437566e-10,1.1737537524211852e-10,1.1826128026092477e-10,1.0352796124125125e-10,3.292069766448979e-11,9.25457315666429e-11,1.1803233135711526e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01340-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00910-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29660-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00820-MONOMER,2.7111730333321316e-09,2.3499081300665156e-09,2.1874776272119794e-09,2.20417053839055e-09,1.9245289546776e-09,5.968758952325685e-10,1.711820688645218e-09,2.1998873114478673e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01160-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14000-MONOMER,7.448953817131655e-09,6.456377708159107e-09,6.010099547605905e-09,6.055963357445378e-09,5.287647496813203e-09,1.6399178228333486e-09,4.7032310723661e-09,6.044195182086564e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03040-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-176,1.0108275039436805e-12,8.69294415877592e-13,8.040830518042846e-13,8.105302394513298e-13,7.037284078083857e-13,2.147442816632438e-13,6.279456197721737e-13,8.08860139564573e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01180-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32240-MONOMER,7.153019393802798e-09,6.2068544367585115e-09,5.786106988384559e-09,5.829478313472427e-09,5.1129780865902364e-09,1.628705613897932e-09,4.5665514104136925e-09,5.818223856892045e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14880-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05740-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25290-MONOMER,2.5270687598592013e-13,2.17323603969398e-13,2.0102076295107114e-13,2.0263255986283245e-13,1.7593210195209643e-13,5.368607041581095e-14,1.5698640494304341e-13,2.0221503489114324e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31400-MONOMER,9.20448904117758e-09,7.981058809815573e-09,7.394066733855042e-09,7.450915738841437e-09,6.5145503875848674e-09,2.0471214986071436e-09,5.81962802213515e-09,7.436197028364681e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-42,4.465018667819043e-05,4.184546028441723e-05,4.160035886912902e-05,4.1703441850909034e-05,3.99628180475248e-05,2.0095795136227314e-05,3.596769932310247e-05,4.167540037732953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-40,2.6511708698831578e-15,2.1378458397135384e-15,1.90201012485528e-15,1.9237730157859705e-15,1.5730384746078715e-15,3.5369669355365115e-16,1.4116855757589979e-15,1.918073386255489e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13890-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27810-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18260-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15350-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09410-MONOMER,1.0949420476782231e-06,9.74613179622951e-07,1.359552397789359e-06,1.3641932917970261e-06,1.4455488342418725e-06,5.126096510435647e-07,1.1224434435706505e-06,1.364809397567296e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33900-MONOMER,1.9412809035915381e-07,1.844218817939269e-07,4.3126818649016394e-07,4.3327396138243456e-07,5.298168014784543e-07,3.4196552793216115e-08,2.8414757116273815e-07,4.3425359251873163e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29130-MONOMER,3.267823446520986e-07,2.970217857046323e-07,2.764110563872601e-07,2.7634664952233735e-07,2.425574691959738e-07,2.3183662294969537e-07,2.971892142508385e-07,2.76184984895318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30550-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06420-MONOMER,3.5862520229762715e-09,1.9025279382067614e-08,2.764093308095775e-09,2.7882548054845342e-09,2.3504721031820016e-09,8.903780342014613e-10,2.2345712264726388e-09,2.782568021886144e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-1,1.8423892760204843e-09,1.5882798294426495e-09,0.0,0.0,1.2637806168799291e-09,6.19537598476662e-10,1.2756246913088028e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-5,1.3310138323140802e-08,4.784908397975922e-09,1.3627864737698844e-08,9.2955940780244e-09,7.363050006545854e-09,5.3525918640549705e-09,1.1988604355196497e-08,9.26684947960633e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-4,3.789223920771704e-09,3.287247831028459e-09,3.0614127795895857e-09,3.084400354752919e-09,2.6988973669420708e-09,8.402028832672989e-10,2.4014627140460088e-09,3.0783613260538216e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-7,5.326539196002291e-07,4.82041470161773e-07,4.5193794014270764e-07,4.517365522561633e-07,3.951876269806952e-07,3.8509455839931127e-07,4.890009470191285e-07,4.4704673842004565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-9,7.765583464757455e-13,6.678269354175721e-13,0.0,0.0,0.0,1.6497519471217485e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07840-MONOMER,1.0108275039436805e-12,8.69294415877592e-13,1.6081661036085691e-12,1.6210604789026596e-12,1.4074568156167714e-12,2.147442816632438e-13,1.2558912395443473e-12,1.617720279129146e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27900-MONOMER,7.361999947790408e-09,6.396262776294253e-09,5.973888724742037e-09,6.017785280108426e-09,5.290039654214445e-09,1.720034522640642e-09,4.7367383836815346e-09,6.006456977153863e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31322-MONOMER,3.689646155579553e-13,3.1751962036254324e-13,3.954693284470543e-13,3.9847484443830453e-13,3.906129207238808e-13,9.820434811296202e-14,3.0780329982519196e-13,3.98284033713029e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06370-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01120-MONOMER,3.935024563807842e-08,3.414040464278183e-08,3.175146129125683e-08,3.199201442298938e-08,2.7986416228707906e-08,8.814146432810265e-09,2.4960298085148118e-08,3.1929912899112676e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15700-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00090-MONOMER,2.3087025238704415e-09,1.5320673758782266e-08,1.7456771653210222e-09,1.761546531400511e-09,1.4713893620061345e-09,5.902396959399528e-10,1.4334208331231232e-09,1.7577050471484812e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26650-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13960-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33240-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32450-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21910-MONOMER,1.452486745753414e-08,1.3995598453857696e-08,1.1231130672330804e-08,1.1320261938450327e-08,9.659947630291564e-09,3.2071506258878707e-09,8.880862451407226e-09,1.1294644216478484e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38300-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-7602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25420-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30220-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29190-MONOMER,3.921802023950842e-07,3.538458734961623e-07,2.9977000717100183e-07,2.9977745950671485e-07,2.4054095493078807e-07,2.2940715029943687e-07,3.2741569685887294e-07,2.990967915154734e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36510-MONOMER,2.3126306930547085e-06,2.421295304372525e-06,1.7270017151683731e-06,1.7418025292680975e-06,1.4514203787514895e-06,5.558023882245121e-07,1.4012723638617407e-06,1.7375088617970177e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30070-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33920-MONOMER,6.291586225218927e-07,5.55751990195995e-07,9.487829681889778e-07,9.529311105952597e-07,1.0787966770960072e-06,2.535412862555603e-07,7.117586571336491e-07,9.540920502282204e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31350-MONOMER,2.2284044345704505e-07,2.0690107601155934e-07,1.1697650951075327e-07,1.1548376338058858e-07,4.1768428519767816e-08,1.2920570302405251e-07,1.8536939542706157e-07,1.1475403966937575e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15750-MONOMER,2.5270687598592013e-13,2.17323603969398e-13,2.0102076295107114e-13,2.0263255986283245e-13,1.7593210195209643e-13,5.368607041581095e-14,1.5698640494304341e-13,2.0221503489114324e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23380-MONOMER,6.8634190038311825e-09,5.948865645559154e-09,5.537667766859574e-09,5.5799263915964305e-09,4.872005009847504e-09,1.5110099251883882e-09,4.333527407197277e-09,5.5690832691417925e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22610-MONOMER,3.746552368582711e-09,3.24996357858894e-09,3.0303002325668814e-09,3.0535311942848647e-09,2.662307522205494e-09,8.236165849484571e-10,2.362890312355655e-09,3.047742843918638e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30240-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37170-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15550-MONOMER,6.9130817500261935e-09,6.172195280567711e-09,5.599513908429841e-09,5.642364936081574e-09,4.8993817131367264e-09,1.5733601059099173e-09,4.362384864024658e-09,5.632343056937626e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-55,4.4979560656853856e-11,5.081784388805667e-11,4.2054449726020484e-11,4.1526985178006465e-11,3.8457346437294235e-11,4.9308692269418015e-11,4.732273267094047e-11,4.153644046041522e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-57,7.579554911564695e-11,8.700960572678748e-11,7.09992156127148e-11,6.205295804342472e-11,5.5545700344880365e-11,3.3976758949781954e-11,6.253430882887692e-11,6.195333006380133e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-56,2.982570772202118e-11,5.592056346610323e-11,5.741539619141928e-11,5.8130822082767395e-11,8.090528768618531e-11,1.8428556686638912e-11,2.5853610788884683e-11,5.833652834401659e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-52,4.777652169115265e-08,4.711032726670435e-08,4.7786087671049074e-08,4.7866424456555394e-08,4.626972405308579e-08,2.4046713438140244e-08,3.985336982212076e-08,4.787016839031189e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01250-MONOMER,1.0792677245160658e-06,9.996549422834532e-07,9.70375885754181e-07,9.74276915410541e-07,9.074833516579368e-07,3.954459294028762e-07,8.059904190017473e-07,9.733222326173405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15790-MONOMER,5.871433379330513e-09,1.5728778717976073e-08,9.077030729654036e-08,9.344282623223653e-08,1.6584466322442208e-07,1.387695600399009e-09,3.7027685654934394e-09,9.406532242535224e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15430-MONOMER,2.756937002994744e-09,2.3905788650170346e-09,2.21996358599197e-09,2.2369241088520347e-09,1.9529298926761616e-09,6.107307026351904e-10,1.7413903763115015e-09,2.2325478309583787e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28510-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33430-MONOMER,2.027273332629476e-09,2.1940820251197226e-09,1.4862245988002522e-09,1.4986526489514673e-09,1.2375245352615753e-09,4.442051976682326e-10,1.1867752029143728e-09,1.4946345553304028e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23080-MONOMER,1.5209889864947707e-08,1.320978725488382e-08,1.233355067215353e-08,1.2425195468758146e-08,1.089956433952803e-08,3.4997152667014918e-09,9.73603287824574e-09,1.2401797613059166e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU08710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03910-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28950-MONOMER,2.12993778661691e-09,1.8482004693481528e-09,1.7229154897365017e-09,1.7358300673539382e-09,1.5224794774368825e-09,4.849758457696606e-10,1.359771289309749e-09,1.7324788542481608e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35580-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02270-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
