,base,fum_c,dad_2_s,fol_s,thym_c,cit_c,g1p_s,thymd_s,succ_c,ala__D_s,nac_s,pnto__R_s,ribflv_s,citr__L_s,ala__L_s,asp__L_s,3cmp_s,cit_s,met__L_c,glu__L_s,glu__D_s,for_c,6pgc_s,f6p_s,pser__L_s,chor_s,acnam_s,leu__L_s,gmp_s,his__L_s,btd_RR_c,so4_s,phe__L_c,gly_s,ump_s,asn__L_s,cmp_s,acac_s,tyr__L_c,man6p_c,cbl1_s,amp_s,pi_c,3amp_s,adn_c,mg2_s,zn2_s,arg__L_s,k_s,mn2_s
formation_BSU39410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0327520278713952e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13730-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29660-MONOMER,2.7538505383355084e-06,2.7538184399129515e-06,2.7537859573184768e-06,2.7537859573184768e-06,2.753523468687474e-06,2.7538184435259057e-06,2.7533857143855497e-06,2.7535217251485254e-06,2.7538184435259057e-06,2.7538184435259057e-06,2.7538197462328956e-06,2.7538184399129515e-06,2.7538184399129515e-06,2.7538315463442923e-06,2.7537859573184768e-06,2.7537859573184768e-06,2.7538197462328956e-06,2.7538197462328956e-06,2.753935991621841e-06,2.7469239825202695e-06,2.753818401935916e-06,2.74688492220251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00820-MONOMER,1.1678289739883231e-08,1.167809528307023e-08,1.1677895208926108e-08,1.1677895208926108e-08,1.1675598511346861e-08,1.1678095307220254e-08,1.1674915479963356e-08,1.1675590757686898e-08,1.1678095307220254e-08,1.1678095307220254e-08,1.1678098740808342e-08,1.167809528307023e-08,1.167809528307023e-08,1.1678180688881986e-08,1.1677895208926108e-08,1.1677895208926108e-08,1.1678098740808342e-08,1.1678098740808342e-08,1.1678663589441237e-08,1.1553186046066318e-08,1.167809514279987e-08,1.1552740329300436e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01160-MONOMER,2.7538505383355084e-06,2.7538184399129515e-06,2.7537859573184768e-06,2.7537859573184768e-06,2.753523468687474e-06,2.7538184435259057e-06,2.7533857143855497e-06,2.7535217251485254e-06,2.7538184435259057e-06,2.7538184435259057e-06,2.7538197462328956e-06,2.7538184399129515e-06,2.7538184399129515e-06,2.7538315463442923e-06,2.7537859573184768e-06,2.7537859573184768e-06,2.7538197462328956e-06,2.7538197462328956e-06,2.753935991621841e-06,2.7469239825202695e-06,2.753818401935916e-06,2.74688492220251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14000-MONOMER,3.208612650906957e-08,3.2085592238552095e-08,3.208504253440513e-08,3.208504253440513e-08,3.20787323528013e-08,3.2085592304904335e-08,3.2076855722586695e-08,3.2078711049603655e-08,3.2085592304904335e-08,3.2085592304904335e-08,3.208560173869509e-08,3.2085592238552095e-08,3.2085592238552095e-08,3.2085826891206004e-08,3.208504253440513e-08,3.208504253440513e-08,3.208560173869509e-08,3.208560173869509e-08,3.208715366154486e-08,3.1742403837687924e-08,3.208559185315897e-08,3.174117922990238e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8607920676808172e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03040-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.581104979364986e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01180-MONOMER,2.7538505383355084e-06,2.7538184399129515e-06,2.7537859573184768e-06,2.7537859573184768e-06,2.753523468687474e-06,2.7538184435259057e-06,2.7533857143855497e-06,2.7535217251485254e-06,2.7538184435259057e-06,2.7538184435259057e-06,2.7538197462328956e-06,2.7538184399129515e-06,2.7538184399129515e-06,2.7538315463442923e-06,2.7537859573184768e-06,2.7537859573184768e-06,2.7538197462328956e-06,2.7538197462328956e-06,2.753935991621841e-06,2.7469239825202695e-06,2.753818401935916e-06,2.74688492220251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32240-MONOMER,3.559314891834814e-08,3.5592664623240654e-08,3.559206062306393e-08,3.559206062306393e-08,3.5585187682113284e-08,3.5592664752811145e-08,3.558331321950653e-08,3.5585165646634104e-08,3.5592664752811145e-08,3.5592664752811145e-08,3.559267564749163e-08,3.5592664623240654e-08,3.5592664623240654e-08,3.5592816778575335e-08,3.559206062306393e-08,3.559206062306393e-08,3.559267564749163e-08,3.559267564749163e-08,3.559428599558843e-08,3.519414754716889e-08,3.559266425282753e-08,3.519265703996178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14880-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05740-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25290-MONOMER,1.3120473499498933e-12,1.312027567635559e-12,1.3120031131355633e-12,1.3120031131355633e-12,1.3117254339036417e-12,1.3120275693569125e-12,1.3116508332053876e-12,1.3117246033153393e-12,1.3120275693569125e-12,1.3120275693569125e-12,1.3120281900178313e-12,1.312027567635559e-12,1.312027567635559e-12,1.312033812055664e-12,1.3120031131355633e-12,1.3120031131355633e-12,1.3120281900178313e-12,1.3120281900178313e-12,1.3120835738996067e-12,1.295281698673586e-12,1.3120275495418031e-12,1.2952185001501316e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31400-MONOMER,4.40431616797052e-08,4.404257690031332e-08,4.404181065367655e-08,4.404181065367655e-08,4.403307485241429e-08,4.404257700891501e-08,4.403077029704384e-08,4.4033045244592515e-08,4.404257700891501e-08,4.404257700891501e-08,4.404260208288331e-08,4.404257690031332e-08,4.404257690031332e-08,4.404273387785809e-08,4.404181065367655e-08,4.404181065367655e-08,4.404260208288331e-08,4.404260208288331e-08,4.4044818501442674e-08,4.361737491974731e-08,4.404257631857712e-08,4.361568017517489e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0598665361393603e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-42,4.065986323726742e-05,4.066015955805424e-05,4.065981387829428e-05,4.065981387829428e-05,4.066387172177828e-05,4.0660158188178594e-05,4.0666231252048035e-05,4.066385404761177e-05,4.0660158188178594e-05,4.0660158188178594e-05,4.0660325011033196e-05,4.066015955805424e-05,4.066015955805424e-05,4.065943744244165e-05,4.065981387829428e-05,4.065981387829428e-05,4.0660325011033196e-05,4.0660325011033196e-05,4.0659027727613355e-05,4.0868847817935725e-05,4.066015664457723e-05,4.086648801951455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-40,5.5283259083145105e-14,5.5284988317900504e-14,5.5284148299741575e-14,5.5284148299741575e-14,5.5335482264479894e-14,5.528497201192835e-14,5.5347348590196614e-14,5.5334990404539207e-14,5.528497201192835e-14,5.528497201192835e-14,5.5285726911204336e-14,5.5284988317900504e-14,5.5284988317900504e-14,5.528161720685311e-14,5.5284148299741575e-14,5.5284148299741575e-14,5.5285726911204336e-14,5.5285726911204336e-14,5.540606558489e-14,6.472602362808755e-14,5.528496520211174e-14,6.47957462236538e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13890-MONOMER,8.099490312911045e-07,8.099458698580828e-07,8.099363568500501e-07,8.099363568500501e-07,8.09839422039878e-07,8.099458614550382e-07,8.098395650332164e-07,8.098392015509513e-07,8.099458614550382e-07,8.099458614550382e-07,8.09946956797542e-07,8.099458698580828e-07,8.099458698580828e-07,8.099421120700141e-07,8.099363568500501e-07,8.099363568500501e-07,8.09946956797542e-07,8.09946956797542e-07,8.09946956797542e-07,8.016085692047947e-07,8.099458492761683e-07,8.015859610553873e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27810-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18260-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.107714477291476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15350-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09410-MONOMER,4.672590724502977e-08,4.6749901725077054e-08,4.676908140655287e-08,4.676908140655287e-08,4.745603788347933e-08,4.674975820157334e-08,4.7592519223697216e-08,4.7447701063600226e-08,4.674975820157334e-08,4.674975820157334e-08,4.675727106849561e-08,4.6749901725077054e-08,4.6749901725077054e-08,4.67153385711982e-08,4.676908140655287e-08,4.676908140655287e-08,4.6757271068495554e-08,4.6757271068495554e-08,4.880210363523212e-08,3.114151611488281e-08,4.6749692874835235e-08,3.079729024836402e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33900-MONOMER,5.738589895350768e-07,5.738495267565283e-07,5.738091880719149e-07,5.738091880719149e-07,5.738269244445089e-07,5.738495186893301e-07,5.737853043349778e-07,5.738229869703493e-07,5.738495186893301e-07,5.738495186893301e-07,5.738480651469372e-07,5.738495267565283e-07,5.738495267565283e-07,5.738574878076152e-07,5.738091880719149e-07,5.738091880719149e-07,5.738480651469372e-07,5.738480651469372e-07,5.745609164935959e-07,6.242779024734215e-07,5.738495291210841e-07,6.244064598093606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29130-MONOMER,3.227372345339657e-07,3.227400786974271e-07,3.2273985888849574e-07,3.2273985888849574e-07,3.2308647059352564e-07,3.227400666366048e-07,3.2310791213135944e-07,3.2308694337596875e-07,3.227400666366048e-07,3.227400666366048e-07,3.22741539513927e-07,3.227400786974271e-07,3.227400786974271e-07,3.22733736909411e-07,3.2273985888849574e-07,3.2273985888849574e-07,3.22741539513927e-07,3.22741539513927e-07,3.2242983142664206e-07,3.2236309991824767e-07,3.227400530763548e-07,3.2220171591752593e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30550-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35790-MONOMER,3.186473278132961e-05,3.186437595941713e-05,3.186409937362633e-05,3.186409937362633e-05,3.186240078028351e-05,3.186437636622292e-05,3.18610188421946e-05,3.186240280332763e-05,3.186437636622292e-05,3.186437636622292e-05,3.1864319550468834e-05,3.186437595941713e-05,3.186437595941713e-05,3.186463556125749e-05,3.186409937362633e-05,3.186409937362633e-05,3.1864319550468834e-05,3.1864319550468834e-05,3.18625602961266e-05,3.151383205355478e-05,3.186437634621056e-05,3.151320949406857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06420-MONOMER,1.389498776725931e-08,1.38948677266044e-08,1.38946677634224e-08,1.38946677634224e-08,1.3891252270680464e-08,1.3894867712255163e-08,1.3890933353049447e-08,1.3891248069715402e-08,1.3894867712255163e-08,1.3894867712255163e-08,1.3894861679751214e-08,1.38948677266044e-08,1.38948677266044e-08,1.3894879526608666e-08,1.38946677634224e-08,1.38946677634224e-08,1.3894861679751214e-08,1.3894861679751214e-08,1.3895472506925675e-08,1.3670742018862938e-08,1.3894867641009034e-08,1.3670050066186913e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-1,1.8436253468263714e-08,1.8452209912884904e-08,1.8493315928191184e-08,1.8493315928191184e-08,1.6396586422532967e-08,1.8452155672817443e-08,1.648763489587538e-08,1.6398606072367508e-08,1.8452155672817443e-08,1.8452155672817443e-08,1.8457155273764497e-08,1.8452209912884904e-08,1.8452209912884904e-08,1.842929063077984e-08,1.8493315928191184e-08,1.8493315928191184e-08,1.8457155273764464e-08,1.8457155273764464e-08,1.926162246430906e-08,0.0,1.84521121004882e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-5,3.238376111781019e-08,3.238342304394193e-08,3.238294225887522e-08,3.238294225887522e-08,3.2375579708933866e-08,3.238342303623064e-08,3.237468222412445e-08,3.237557023496713e-08,3.238342303623064e-08,3.238342303623064e-08,3.238341962094426e-08,3.238342304394193e-08,3.238342304394193e-08,3.238350233781067e-08,3.238294225887522e-08,3.238294225887522e-08,3.238341962094426e-08,3.238341962094426e-08,3.2384486488552686e-08,5.2027094320624937e-08,3.238342283362468e-08,5.202384887240205e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
