,base,asp__L_s,pyr_s,akg_s,gam6p_s,leu__L_s,3pg_c,lys__L_s,for_c,ade_s,gmp_s,gsn_c,succ_c,acac_s,lac__L_c,ac_c,asn__L_s,cmp_s,adn_c,3amp_s,6pgc_s,thr__L_s,met__L_s,mg2_s,arg__L_s,zn2_s,mn2_s,k_s
translation_BSU16750,4.94863523949524e-08,4.939942390267944e-08,3.708744674687326e-08,3.440877814451247e-08,4.942525421649942e-08,4.9416151162983965e-08,4.691467828514876e-08,4.5671985305642944e-08,5.0798728402562384e-08,4.949608090711661e-08,4.767349823386863e-08,4.769712578228518e-08,3.4408987168355765e-08,3.4408987168355765e-08,1.690887771182777e-08,3.4927528322558976e-08,4.946896321283354e-08,4.947729283163109e-08,4.7770968430388625e-08,4.8611874781003015e-08,4.917217310495855e-08,3.548432631772469e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16760,1.6213221291562288e-08,1.618474089618954e-08,1.2150965915754607e-08,1.1273353307126271e-08,1.619320368590278e-08,1.619022125107111e-08,1.537066330508437e-08,1.4963519611942546e-08,1.6643195245983064e-08,1.621640864550782e-08,1.5619275602286173e-08,1.5627016699629478e-08,1.127342178964039e-08,1.127342178964039e-08,5.539858220825183e-09,1.144331150821937e-08,1.6207524071134276e-08,1.6210253105429654e-08,1.5651209777852365e-08,1.592671605560707e-08,1.611028668217257e-08,1.1625735321521899e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16770,1.5061852184856072e-08,1.5036443906779222e-08,1.1118640806064354e-08,1.0486821546599752e-08,1.5053729159010977e-08,1.504096834376481e-08,1.4208891688325453e-08,1.067282024214487e-08,1.5057809419275674e-08,1.5076911601565037e-08,1.452619331269983e-08,1.4533194776569738e-08,1.0484573845089035e-08,1.0484573845089035e-08,4.830148128510164e-09,1.1032835384271497e-08,1.505665082753276e-08,1.506048599771394e-08,1.4499065112367208e-08,1.478595433401059e-08,1.498809852512616e-08,1.5030208382976775e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16780,7.587578851333562e-12,7.582760081066492e-12,6.704791132571867e-12,6.641710904090335e-12,7.582369591681386e-12,7.582053583614278e-12,7.390155339853705e-12,7.58430700712338e-12,7.58651191589369e-12,7.588731297517654e-12,7.426128293895339e-12,7.42832239972091e-12,6.6439289348699915e-12,6.6439289348699915e-12,4.033484585015299e-12,6.822527174214993e-12,7.58639216727726e-12,7.585226054695087e-12,7.460737321229403e-12,7.531579687767005e-12,7.56907319807803e-12,7.579011550413701e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16960,7.587578851333562e-12,7.582760081066492e-12,6.704791132571867e-12,6.641710904090335e-12,7.582369591681386e-12,7.582053583614278e-12,7.390155339853705e-12,7.58430700712338e-12,7.58651191589369e-12,7.588731297517654e-12,7.426128293895339e-12,7.42832239972091e-12,6.6439289348699915e-12,6.6439289348699915e-12,4.033484585015299e-12,6.822527174214993e-12,7.58639216727726e-12,7.585226054695087e-12,7.460737321229403e-12,7.531579687767005e-12,7.56907319807803e-12,7.579011550413701e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16960,3.5435431227740836e-13,3.5445252877405043e-13,3.4406275624411167e-13,3.517678015925564e-13,3.548812514165702e-13,3.543262134381626e-13,3.5135728278164675e-13,3.543504207864752e-13,3.5433993628601243e-13,3.5480882718911356e-13,3.5325778790539245e-13,3.532711350936355e-13,3.517623086457439e-13,3.517623086457439e-13,2.778942907979312e-13,3.7405095294315274e-13,3.543627102236318e-13,3.5432445031505387e-13,3.5260604575632646e-13,3.5442396307063414e-13,3.5494698479125445e-13,3.5432192480073646e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17380,0.0,0.0,0.0,0.0,0.0,0.0,1.6534791195494931e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.681325603036386e-12,0.0,1.724275511198934e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17390,0.0,0.0,0.0,0.0,0.0,0.0,1.6534791195494931e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.681325603036386e-12,0.0,1.724275511198934e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17460,4.204137708492406e-08,4.334472620101369e-08,3.121485318160422e-08,2.8698924963255294e-08,2.1548859875278172e-08,4.488905967439872e-08,4.037300125217121e-08,4.2003541117795243e-08,4.159811115940831e-08,2.7885864313079734e-08,3.641367314927867e-08,3.643540180341915e-08,3.20490662708845e-08,3.20490662708845e-08,1.4779892460792714e-08,3.1206289251225344e-08,4.202589716610189e-08,3.9390779973319654e-08,3.3281395982075234e-08,4.140419430177574e-08,4.2590269942942596e-08,4.298618276233862e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17680,1.1294747838724273e-12,1.1275238629599464e-12,8.959557382433315e-13,8.565254850204102e-13,1.126267276474604e-12,1.1277246347492353e-12,1.0761471941048871e-12,1.1284196190652254e-12,1.1291879382301815e-12,1.1287332869110305e-12,1.0823456254838078e-12,1.0829925727965137e-12,8.568442021251154e-13,8.568442021251154e-13,3.8914821787651004e-13,8.597887305248846e-13,1.1290529764762212e-12,1.1291164681304455e-12,1.0942707462657832e-12,1.1100686092998437e-12,1.1222241825140629e-12,1.1267124096804379e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17890,1.662804717316334e-08,1.9120077117284566e-08,1.642148190741827e-08,1.3011165268419783e-07,4.2050238201457256e-08,1.2962904222382607e-08,1.5685666193386445e-08,1.6613336850246527e-08,1.716804266138712e-08,3.797863523160702e-08,2.763709834318864e-08,2.7653956390977233e-08,1.293980261383563e-07,1.293980261383563e-07,8.668157792404736e-09,7.808978191058585e-07,1.5714150686270232e-08,1.9925718901775908e-08,4.954448949173677e-08,1.63349507993825e-08,6.293683946415216e-09,1.5287844074012823e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18000,2.305014769106317e-07,2.3035129156290545e-07,2.1806005622515393e-07,1.860822414515786e-07,2.300462841832245e-07,2.3040019220262328e-07,2.2830034966108766e-07,2.3043515379264315e-07,2.305604226608086e-07,2.290385140551629e-07,2.253225692026448e-07,2.253623196350331e-07,1.8640044836812416e-07,1.8640044836812416e-07,1.761408618339464e-07,7.452529510506754e-08,2.3047004938308898e-07,2.3045392042058217e-07,2.274694970830727e-07,2.2933828380820277e-07,2.259947818869934e-07,2.3033707245070952e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_85,3.143295561686995e-07,3.141138711509184e-07,2.818500902814015e-07,2.765613088002882e-07,3.1412269828942857e-07,3.1406660631151397e-07,3.066650775761778e-07,3.1419055432555344e-07,3.1428830884377917e-07,3.1439559272921485e-07,3.076187559757382e-07,3.0770947271329696e-07,2.7658946717056527e-07,2.7658946717056527e-07,1.7390235393176602e-07,2.8497248500051235e-07,3.142795340781166e-07,3.142906192723292e-07,3.091785572614338e-07,3.1181645353769164e-07,3.1359619110741167e-07,3.1395989554567914e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18470,5.187097793246574e-09,5.178730636231169e-09,4.231948265819759e-09,4.036968377463895e-09,5.173209898988732e-09,5.1795905868466314e-09,4.9703444520676684e-09,5.182599624124688e-09,5.185885316239871e-09,5.183762692299592e-09,4.992620092930569e-09,4.995302321882628e-09,0.0,0.0,6.480572882305009e-10,1.3398093961756646e-09,5.18528589810953e-09,5.185432708172918e-09,5.041797029538174e-09,5.103933377769784e-09,5.15610135501757e-09,5.175184593233898e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18670,9.529949593267943e-10,9.511390483775078e-10,7.282837297627924e-10,7.443568135997027e-10,9.514600346372755e-10,9.521375436709028e-10,9.017428495979796e-10,9.523092737710734e-10,1.1088459246726332e-09,9.529041794509768e-10,9.257915723836442e-10,9.263644665155344e-10,7.440100944714068e-10,7.440100944714068e-10,3.261855990917983e-10,7.850241443796739e-10,9.527456059612215e-10,9.529469280246394e-10,9.242505412293623e-10,9.415811043947944e-10,9.484886892401414e-10,9.514264349715473e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18830,6.869295815737738e-08,6.726651975073993e-08,2.888157373436934e-07,2.8837724330784777e-07,6.890675890871246e-08,6.89625405813565e-08,1.1774897396132619e-07,6.911177189486457e-08,6.860297074567376e-08,6.768472416732033e-08,1.1168302565059966e-07,1.1116472594604241e-07,2.879953209347701e-07,2.879953209347701e-07,2.9778264051462795e-07,1.2450478345830448e-07,6.875301743605018e-08,6.952103594526366e-08,1.0447134786924626e-07,8.600478589467213e-08,6.33338115237615e-08,7.096305406271781e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18830,3.2080913323068874e-09,3.1443416081451396e-09,1.4820855217160108e-08,1.5273448419028573e-08,3.2250758205471727e-09,3.2227727757127874e-09,5.59825303241832e-09,3.2290076640150116e-09,3.2042093326350026e-09,3.1645787232288945e-09,5.312714381778774e-09,5.286696888493529e-09,1.5247890211391766e-08,1.5247890211391766e-08,2.051627915107898e-08,6.826082433877325e-09,3.211474579415971e-09,3.2474975259822826e-09,4.937478332361177e-09,4.047246171920748e-09,2.969999740708678e-09,3.3175521290594176e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19360,0.0,0.0,0.0,4.561707776374188e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571405692274195e-07,4.571405692274195e-07,0.0,1.6511653932780064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19370,0.0,0.0,0.0,4.561707776374188e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571405692274195e-07,4.571405692274195e-07,0.0,1.6511653932780064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19630,1.284812044186263e-07,1.2563053627280743e-07,9.557899839707591e-08,5.873205909527288e-08,9.74812209941559e-08,1.3555726655308487e-07,1.2306637301512285e-07,1.3083311612933287e-07,1.2823440310715416e-07,8.485713254385139e-08,2.9306229237706997e-08,2.82321507643201e-08,5.8747645153268415e-08,5.8747645153268415e-08,4.84526134570618e-08,5.638732812759323e-08,1.3023987884805837e-07,1.2315850174561805e-07,7.651765169414001e-08,1.952548848221984e-07,8.426683948455908e-08,1.38859486359497e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19630,6.000315742924194e-09,5.8725399191152635e-09,4.904727526528505e-09,3.1106513983053136e-09,4.56245996422736e-09,6.334892312761286e-09,5.85106326401552e-09,6.112723246789933e-09,5.989388895767809e-09,3.967469461774684e-09,1.3940849528375539e-09,1.3426455409394628e-09,3.1103895735782766e-09,3.1103895735782766e-09,3.338231340706962e-09,3.0914840324503837e-09,6.0835447773008196e-09,5.753034664752109e-09,3.616343188716452e-09,9.188379192214508e-09,3.951641080776944e-09,6.49173842214991e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU20020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU20020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU20250,2.7756771346088342e-12,2.770882758810876e-12,2.2018055575683255e-12,2.1049059597681317e-12,2.767794705474204e-12,2.7713761542126685e-12,2.644624920185711e-12,2.7730840737716974e-12,2.774972213258033e-12,2.773854910518028e-12,2.659857526078801e-12,2.6614473950062136e-12,2.1056892050362605e-12,2.1056892050362605e-12,9.563292830941212e-13,2.1129253649471748e-12,2.7746405456016467e-12,2.774796575940159e-12,2.6891634349442407e-12,2.727986583389383e-12,2.7578588276488725e-12,2.7688886175109587e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU20250,1.296293826278421e-13,1.29523602263148e-13,1.1298775366324822e-13,1.1148304295670303e-13,1.2954241241688564e-13,1.2951256647106123e-13,1.2573595319736206e-13,1.29562728340816e-13,1.2960942896317533e-13,1.2969074394762167e-13,1.2652829962263368e-13,1.2657131605666026e-13,1.1148555370098494e-13,1.1148555370098494e-13,6.588805344194139e-14,1.1584296054448284e-13,1.2960431282168409e-13,1.2961753076528612e-13,1.2709404504700335e-13,1.2837463801369457e-13,1.2932807620389718e-13,1.2944668813201382e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21810,1.5896878337831688e-12,1.586941995377985e-12,1.2610196854598511e-12,1.2055232771057296e-12,1.5851734032178337e-12,1.5872245731525016e-12,1.5146315139175869e-12,1.5882027340885181e-12,1.589284110712798e-12,1.5886442082723114e-12,1.523355543079023e-12,1.5242660939711655e-12,1.2059718579071806e-12,1.2059718579071806e-12,5.477096047914627e-13,1.210116156691164e-12,1.5890941577706336e-12,1.5891835195799527e-12,1.5401396445872533e-12,1.5623744664917461e-12,1.5794829200200786e-12,1.5857999093176879e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21810,7.424143460163083e-14,7.418085199398146e-14,6.47104287186009e-14,6.384864970484854e-14,7.419162495895475e-14,7.417453156708533e-14,7.201158685739754e-14,7.420326030973149e-14,7.423000672424385e-14,7.427657750146678e-14,7.246538008020815e-14,7.249001648369044e-14,6.385008766014563e-14,6.385008766014563e-14,3.7735454041945075e-14,6.634566488689981e-14,7.422707660395605e-14,7.423464679426017e-14,7.278939421244465e-14,7.352281635070219e-14,7.406887016666336e-14,7.413680167667854e-14,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21870,2.884975886959381e-08,2.8801442425021585e-08,2.2423793433817985e-08,2.112774698943973e-08,2.8793095693374886e-08,2.2998917804406447e-08,2.7483164800666292e-08,2.8824763102777494e-08,2.8842757042166224e-08,2.884100311478269e-08,2.7744093479162015e-08,2.775887597406483e-08,2.1132217084918676e-08,2.1132217084918676e-08,1.0180762872600796e-08,2.117307846492002e-08,2.8839750353603716e-08,2.884265028861656e-08,2.7947595575127248e-08,2.8374669236272672e-08,2.8661960377070434e-08,2.8787551248393406e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21910,1.616949371825641e-08,1.6142618309200528e-08,1.2585757467012427e-08,1.1911534734470135e-08,1.614000987163309e-08,1.614690906130933e-08,1.539416171691465e-08,1.6155596811769655e-08,1.616552463067485e-08,1.6166272953150656e-08,1.5557425883811063e-08,1.556561831248545e-08,1.191326738537552e-08,1.191326738537552e-08,5.62451805242561e-09,1.2034652983952714e-08,1.616402819215627e-08,1.616596768014877e-08,1.5659115410753294e-08,1.5907201634088695e-08,1.6069456426212003e-08,1.6135153785349885e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU21920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU21920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
