,base,ASPt2r_FWD_CPLX_dummy_s,4FE4St_s,CBL1t_s,PSER_Lt6_FWD_CPLX_dummy_s
formation_BSU22670-MONOMER,7.4014777341551424e-09,7.4004239492680035e-09,7.394102419200059e-09,7.2028375834635515e-09,7.3956691986977176e-09
formation_BSU24170-MONOMER,1.337164300840902e-07,1.3370235479387443e-07,1.3365919519007751e-07,1.3010864055212356e-07,1.3368734196754474e-07
formation_BSU23070-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU36030-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU23260-MONOMER,1.5802428122315666e-13,1.5799933089296007e-13,1.5792283289824296e-13,1.5167215921919195e-13,1.579727200783832e-13
formation_BSU30800-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU24900-MONOMER,2.6466731423871383e-06,2.6467522727991966e-06,2.6429703237585535e-06,2.6007005067805026e-06,2.643404275631877e-06
formation_BSU22690-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU22830-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU21770-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU29060-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU02640-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU33490-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU30830-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_BSU04570-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-113,0.0,0.0,0.0,0.0,0.0
formation_BSU01240-MONOMER,2.6466731423871383e-06,2.6467522727991966e-06,2.6429703237585535e-06,2.6007005067805026e-06,2.643404275631877e-06
formation_CPLX8J2-119,0.0,0.0,0.0,0.0,0.0
formation_BSU34550-MONOMER,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-1,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-2,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-3,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-4,3.478833207356107e-07,3.47888945389716e-07,3.2417040046718234e-07,3.397430259332133e-07,3.2402624704989994e-07
formation_CPLX000-5,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-6,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-7,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-8,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-9,5.105168808992491e-06,5.105031319093926e-06,5.109922052909187e-06,5.037854500982638e-06,5.109244332496193e-06
formation_CPLX000-10,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-11,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-12,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-13,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-14,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-15,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-16,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-17,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-18,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-19,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-20,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-21,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-22,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-23,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-24,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-25,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-26,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-27,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-28,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-29,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-30,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-31,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-32,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-33,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-34,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-35,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-36,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-37,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-38,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-39,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-40,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-41,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-42,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-43,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-44,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-45,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-46,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-47,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-48,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-49,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-50,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-51,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-52,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-53,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-54,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-55,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-56,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-57,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-58,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-59,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-60,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-61,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-62,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-63,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-64,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-65,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-66,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-67,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-68,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-69,0.0,0.0,0.0,0.0,0.0
formation_CPLX000-70,0.0,0.0,0.0,0.0,0.0
formation_BSU12290-MONOMER_mod_mg2_mod_fad_mod_cu,0.0,0.0,0.0,0.0,0.0
formation_BSU18000-MONOMER_mod_4fe4s,7.769573711347721e-08,7.769681971784554e-08,7.288456421182296e-08,7.584240317938953e-08,7.291029967695898e-08
formation_BSU30970-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU00770-MONOMER_mod_mg2,1.0817255744016908e-11,1.0816117095506476e-11,1.081262561378065e-11,1.0525396456318844e-11,1.0814902603153168e-11
formation_BSU15200-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
formation_BSU22870-MONOMER_mod_fmn,0.0,0.0,0.0,0.0,0.0
formation_BSU30210-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU31990-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU22620-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
formation_BSU21870-MONOMER_mod_4fe4s,6.692410269821169e-08,6.692224127661338e-08,6.684687290653504e-08,6.508711403567598e-08,6.68625171928952e-08
formation_BSU11010-MONOMER_mod_zn2_mod_cbl1,0.0,0.0,0.0,0.0,0.0
formation_BSU09310-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU06480-MONOMER_mod_mg2,1.2237272441181036e-08,1.2237877429402185e-08,1.2226702858269983e-08,1.1895653701014274e-08,1.2229334955200053e-08
formation_BSU24270-MONOMER_mod_thmpp,0.0,0.0,0.0,0.0,0.0
formation_BSU14390-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU12080-MONOMER_mod_ca2,0.0,0.0,0.0,0.0,0.0
formation_BSU31200-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU30560-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU17610-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU29450-MONOMER_mod_mg2,1.5689761850828674e-08,1.568827764152694e-08,1.5675040988679633e-08,1.52597831234409e-08,1.5678853925749043e-08
formation_BSU34910-MONOMER_mod_mn2,1.3556584319865791e-08,1.3555824156891645e-08,1.3543437604995927e-08,1.318793139147268e-08,1.3547375343264115e-08
formation_BSU16920-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU11610-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU29220-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU23570-MONOMER_mod_cobalt2,0.0,0.0,0.0,0.0,0.0
formation_BSU38290-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU27600-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU39370-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU00510-MONOMER_mod_mn2_mod_pi,7.998503005467435e-07,7.999957701727248e-07,7.734257954907007e-07,7.216460826506132e-07,7.709184575410934e-07
formation_BSU12300-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU05900-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU27850-MONOMER_mod_4fe4s,2.6258201522266882e-14,2.6254197005228466e-14,2.6232695960420948e-14,2.5199519741408613e-14,2.6241189736116555e-14
formation_BSU14520-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU25300-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU11220-MONOMER_mod_pydx5p,2.6755349998152687e-08,2.675281901395318e-08,2.6730246888059816e-08,2.6022118260641475e-08,2.6736748992220673e-08
formation_BSU02510-MONOMER_mod_fe2,0.0,0.0,0.0,0.0,0.0
formation_BSU02130-MONOMER_mod_ca2,0.0,0.0,0.0,0.0,0.0
formation_BSU19710-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU01370-MONOMER_mod_mg2,4.723673322098196e-07,4.724062373610486e-07,4.638838699106483e-07,4.419955562318848e-07,4.631641265496477e-07
formation_BSU00280-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU38200-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU30690-MONOMER_mod_zn2,1.9795131937968105e-07,1.9794000471855652e-07,1.9777230192721267e-07,2.064977122862008e-07,1.9781653881595562e-07
formation_BSU18830-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU16550-MONOMER_mod_cobalt2,0.0,0.0,0.0,0.0,0.0
formation_BSU00790-MONOMER_mod_mg2,2.620915737991728e-11,2.6206398545447934e-11,2.619793902519559e-11,2.5502010744477873e-11,2.6203455948732298e-11
formation_BSU04640-MONOMER_mod_pydx5p,2.914465675461051e-08,2.9141588922917704e-08,2.9132181912593434e-08,2.8358307706210692e-08,2.9138316747089946e-08
formation_BSU02390-MONOMER_mod_6:pydx5p,0.0,0.0,0.0,0.0,0.0
formation_BSU32500-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU15020-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU24280-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU27330-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU27870-MONOMER_mod_fad,5.617454909618559e-14,5.6165982175149884e-14,5.611998468000023e-14,5.39096958987711e-14,5.613815553680549e-14
formation_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
formation_BSU28560-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU02490-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU06360-MONOMER_mod_mg2,8.332275019267657e-09,8.33259462583215e-09,8.325134053738394e-09,8.098021376034448e-09,8.326960105268804e-09
formation_BSU30940-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
formation_BSU25640-MONOMER_mod_mg2,6.335370699274592e-14,6.334408596111237e-14,6.328967631485917e-14,6.079848755175203e-14,6.331022829648029e-14
formation_BSU28150-MONOMER_mod_dpm,0.0,0.0,0.0,0.0,0.0
formation_BSU27860-MONOMER_mod_mg2,3.24739738514316e-14,3.246902139566334e-14,3.2442430680139057e-14,3.1164683706810504e-14,3.245293508005408e-14
formation_BSU00730-MONOMER_mod_2:pydx5p,0.0,0.0,0.0,0.0,0.0
formation_BSU09290-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU15680-MONOMER_mod_mg2,4.988472406272389e-09,4.988773255828925e-09,4.981127428000564e-09,4.88140503248058e-09,4.982081869075557e-09
formation_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,1.2871106020454437e-07,1.2870794827178695e-07,1.1363811113456456e-07,1.2799232908341342e-07,1.1359494488038598e-07
formation_BSU37060-MONOMER_mod_mg2,0.0,0.0,0.0,1.0869554321587213e-08,0.0
formation_BSU16990-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU22730-MONOMER_mod_mn2,3.974603642038856e-07,3.9745525150402975e-07,3.968797188537123e-07,4.090322128459686e-07,3.969764024386252e-07
formation_BSU22890-MONOMER_mod_mg2,1.5122979578231812e-08,1.5123649103373513e-08,1.510888885628114e-08,3.728623133935162e-08,1.5112238914859176e-08
formation_BSU14670-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU30540-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU21820-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU28780-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU11210-MONOMER_mod_mg2,3.594332706204425e-08,3.593992691990901e-08,3.5909603365796404e-08,3.495829834235057e-08,3.591833833866954e-08
formation_BSU38490-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU23770-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
formation_BSU30300-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-87_mod_2fe2s_mod_sheme_mod_fad,0.0,0.0,0.0,0.0,0.0
formation_BSU27250-MONOMER_mod_pydx5p,1.055568458203096e-09,1.0556040232228217e-09,1.05372622967117e-09,1.0260630607143166e-09,1.0539183908268122e-09
formation_BSU29180-MONOMER_mod_mn2_mod_k,0.0,0.0,0.0,0.0,0.0
formation_BSU02230-MONOMER_mod_mg2,7.396331848850919e-09,7.394669076868944e-09,7.393335976252159e-09,1.9815751787165708e-08,7.397451398327628e-09
formation_BSU00500-MONOMER_mod_mg2,1.7597926902639065e-07,1.759607450553128e-07,1.7590394429026942e-07,1.7123119009370234e-07,1.7594098722748373e-07
formation_BSU16540-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
formation_BSU37150-MONOMER_mod_mg2,7.589422722075065e-09,7.589700411526394e-09,7.582589322471212e-09,1.866849894070989e-08,7.584264142061815e-09
formation_BSU33910-MONOMER_mod_mn2,6.10615606899624e-07,6.494397714370032e-07,5.980467956456635e-07,6.094414609601618e-07,5.980660783533177e-07
formation_CPLX8J2-16_mod_fe2_mod_fad,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-19_mod_pydx5p,2.586945531373422e-09,2.5865772151799896e-09,2.5843677301895475e-09,2.517517334918594e-09,2.5849153469447004e-09
formation_BSU23500-MONOMER_mod_mn2,1.579037756574433e-07,1.5794981344799868e-07,1.6175576120425923e-07,1.4561290694108815e-07,1.610186645571042e-07
formation_BSU03150-MONOMER_mod_mg2,1.541682918443939e-07,1.541531140211663e-07,1.5403804133531208e-07,1.4998476082532313e-07,1.540720173837804e-07
formation_BSU14630-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
formation_BSU00900-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU27610-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU10020-MONOMER_mod_pydx5p,3.0076617069750473e-07,1.7036266080041555e-07,3.4289708314283685e-07,2.826224872909105e-07,3.429707677805118e-07
formation_BSU35660-MONOMER_mod_nad,1.2448299655981878e-08,1.2446989320144758e-08,1.2442971386965121e-08,1.2112433336776432e-08,1.2445591704603288e-08
formation_BSU35920-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,4.908490645326374e-10,0.0
formation_CPLX8J2-6_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU15230-MONOMER_mod_fad,0.0,0.0,0.0,0.0,0.0
formation_BSU22700-MONOMER_mod_nad_mod_cobalt2,9.555708541489698e-08,9.55476778477947e-08,9.547635312635202e-08,9.296403579267824e-08,9.549741226975114e-08
formation_BSU37490-MONOMER_mod_2:mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU13120-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
formation_BSU25070-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0
formation_BSU13180-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
formation_BSU22780-MONOMER_mod_zn2,4.2984135054384864e-12,4.297961044828235e-12,4.2965736474550514e-12,4.1824384435913164e-12,4.2974784464264544e-12
formation_BSU06530-MONOMER_mod_mg2,3.2645808871963924e-08,3.2647422820654895e-08,3.2617612018030244e-08,3.173446035437802e-08,3.262463375704313e-08
formation_BSU28290-MONOMER_mod_mg2,6.378239491409707e-08,6.378024889903093e-08,6.371031610767205e-08,6.203308826175552e-08,6.372520181430184e-08
formation_BSU32680-MONOMER_mod_1:2fe2s,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER_mod_1:4fe4s,6.719077001004648e-14,6.718687176669627e-14,6.49057099306689e-14,6.458689182425475e-14,6.49317667504848e-14
transcription_RNA_dummy,1.229341688759024e-05,1.2294343602282761e-05,1.2279279019870899e-05,1.224564539771754e-05,1.227996926450801e-05
DM_RNA_dummy,0.0,0.0,0.0,0.0,0.0
translation_dummy,0.0004427266536750445,0.0004427419979722471,0.00044214426832008013,0.00043635740036178513,0.00044220514180114915
formation_CPLX_dummy,6.9090336702393925e-06,6.908766508359188e-06,6.9115331322321465e-06,6.844203971048671e-06,6.911420513992307e-06
dummy_protein_to_mass,0.0004358176200048051,0.00043583323146388793,0.00043523273518784796,0.00042951319639073643,0.0004352937212871568
23CN2P1_REV_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
23CN2P1_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
23CN2P2_REV_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
23CN2P2_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
23CN2P3_REV_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
23CN2P3_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
23CN2P4_REV_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
23CN2P4_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
26DPAi_FWD_CPLX8J2-80,0.0,0.0,0.0,0.0,0.0
2HXMPt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
2HXMPt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
2PGt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
2PGt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
2S6HCCi_FWD_BSU30820-MONOMER,0.0,0.0,0.0,0.0,0.0
3AMBAt2_FWD_BSU06310-MONOMER,0.0,0.0,0.0,0.0,0.0
3AMPt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3AMPt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3CMPt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3CMPt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3GMPt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3GMPt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3NUCLE1_REV_BSU07840-MONOMER,164.31151584302845,0.0,0.0,0.0,0.0
3NUCLE1_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
3NUCLE2_REV_BSU07840-MONOMER,0.12550710105818544,0.1255083413286883,0.09973835349461661,0.11641281915612936,0.09963163055129329
3NUCLE2_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
3NUCLE3_REV_BSU07840-MONOMER,1.0586692569548553e-05,1.0587009091196787e-05,1.0571881295034214e-05,0.0,1.0573617102527509e-05
3NUCLE3_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
3NUCLE4_REV_BSU07840-MONOMER,0.0,164.30354819674304,164.18083200887793,164.22984917936597,164.223646684347
3NUCLE4_FWD_BSU07840-MONOMER,0.0,0.0,0.0,0.0,0.0
3PGt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3PGt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3UMPt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
3UMPt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
5MTRt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
5MTRt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
6PGCt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
6PGCt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
AAMYL_1_FWD_BSU03040-MONOMER,0.0,0.0,0.0,0.0,0.0
AB6PGH_FWD_BSU38560-MONOMER,0.0,0.0,0.0,0.0,0.0
AB6PGH_FWD_BSU40110-MONOMER,0.0,0.0,0.0,0.0,0.0
ABTA_REV_BSU03900-MONOMER,0.0,0.0,0.0,0.0,0.0
ABTA_FWD_BSU03900-MONOMER,0.0,0.0,0.0,0.0,0.0
ABTt_1_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
ABTt_1_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU39860-MONOMER,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU19310-MONOMER,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU38830-MONOMER,0.0,0.0,0.0,0.0,0.0
MACCOAT_REV_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
MACCOAT_FWD_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT1r_REV_BSU24170-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT1r_FWD_BSU24170-MONOMER,0.10050153469266841,0.1004962450454101,0.10048002346048451,0.09913645305686666,0.10049060275500118
ACACT2r_REV_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT2r_FWD_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT3r_REV_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT3r_FWD_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT4r_REV_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT4r_FWD_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT5r_1_REV_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT5r_1_FWD_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT6r_1_REV_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT6r_1_FWD_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT7r_REV_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACT7r_FWD_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0
ACACt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
ACACt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_CPLX8J2-3,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_BSU22440-MONOMER,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_BSU24350-MONOMER,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_BSU24340-MONOMER,0.0,0.0,0.0,0.0,0.0
ACGApts_FWD_CPLX000-1,0.0,0.0,0.0,0.0,0.0
ACGK_FWD_BSU11210-MONOMER_mod_mg2,0.033770297786485055,0.03376888054776276,0.03374583584672683,0.03329708517892613,0.033750490979271255
ACGS_FWD_BSU11200-MONOMER,0.0,0.0,0.0,0.0,0.0
ACHBS_FWD_CPLX8J2-23,0.0,0.0,0.0,0.0,0.0
ACHBS_FWD_BSU36010-MONOMER,0.02336807536041012,0.023371422267849187,0.023334756789778262,0.02302868670800785,0.023337943131885166
ACKr_REV_BSU29470-MONOMER,0.0,0.0,0.0,0.0,0.0
ACKr_FWD_BSU29470-MONOMER,0.023539766129191616,0.02354058838868032,0.023505706630623163,0.023191003290955366,0.023509364370516313
ACLDC_FWD_BSU36000-MONOMER,0.0,0.0,0.0,0.0,0.0
ACLS_FWD_CPLX8J2-23,0.0,0.0,0.0,0.0,0.0
ACLS_FWD_BSU36010-MONOMER,0.1139157464249718,0.11391500621024375,0.1138232813081927,0.11232848102202513,0.11383769860642409
ACMANAt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
ACNAMt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
ACNPLYS_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
ACNPLYS_FWD_CPLX_dummy,0.04262961907826202,0.0426273753747368,0.04262049468392607,0.04205059398851675,0.04262498209097654
ACOAD1_REV_BSU04520-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU04520-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU24150-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU24150-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU32820-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU32820-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU18260-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU18260-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU37170-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU37170-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOADH2_FWD_BSU04520-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOADH2_FWD_BSU18260-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOADH2_FWD_BSU32820-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD2_REV_BSU24150-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD2_FWD_BSU24150-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD2_REV_BSU37170-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD2_FWD_BSU37170-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD20_FWD_BSU04520-MONOMER,0.0,0.0,0.0,0.0,0.0
ACOAD20_FWD_BSU18260-MONOMER,0.0,0.0,0.0,0.0,0.0
